warehouse_code,item_code,sales_days,input_cd
22,185546,26,
22,185547,70,
22,185548,28,
22,185552,41,4901880201371
22,185557,80,185557
22,185558,8,
22,185577,11,
22,185633,35,
22,185655,9,
22,185660,30,
22,185673,32,
22,185706,52,
22,185715,72,4901777374317
22,185720,38,185720
22,185735,36,
22,185799,23,
22,185835,61,
22,185899,80,
22,185902,51,
22,185906,46,
22,185952,60,
22,185969,36,
22,185972,97,
22,185974,25,
22,185975,31,
22,185976,26,
22,185985,35,4901880209940
22,186003,59,186003
22,210012,7,210012
22,210077,36,210077
22,210078,89,210078
22,210082,24,210082
22,210113,38,210113
22,210125,31,210125
22,210131,9,210131
22,210182,25,210182
22,210223,25,210223
22,210287,26,210287
22,210298,30,
22,210299,24,210299
22,210487,7,
22,210488,41,210488
22,210518,24,210518
22,210520,28,210520
22,210586,57,210586
22,210613,19,210613
22,210713,9,210713
22,210778,7,
22,210923,99,210923
22,211005,48,211005
22,211052,48,
22,211057,27,
22,211064,40,211064
22,211072,66,211072
22,211073,128,211073
22,211083,68,4514603449211
22,211096,110,211096
22,211102,53,211102
22,211104,48,211104
22,211119,35,211119
22,211128,22,211128
22,211188,40,4904230073659
22,211198,41,211198
22,211201,21,
22,211216,10,211216
22,211235,155,211235
22,211237,47,
22,211259,9,
22,211260,102,211260
22,211264,157,211264
22,211283,42,211283
22,211284,41,211284
22,211308,49,211308
22,211330,18,
22,211338,51,
22,211339,97,211339
22,211340,31,211340
22,211351,141,211351
22,211386,6,211386
22,211407,114,211407
22,211429,22,211429
22,211431,49,211431
22,211485,46,211485
22,211523,43,211523
22,211544,32,
22,211634,40,
22,211643,45,211643
22,211645,63,211645
22,211689,44,
22,211722,47,
22,211756,31,211756
22,211867,12,
22,211890,12,211890
22,211892,61,211892
22,211899,115,
22,211935,32,211935
22,211954,57,211954
22,211973,18,
22,211975,10,
22,213015,29,213015
22,213068,34,213068
22,213073,19,213073
22,213077,36,213077
22,213111,65,213111
22,213175,27,213175
22,213210,6,
22,213269,6,213269
22,213313,12,213313
22,213437,20,213437
22,213533,6,
22,214107,17,214107
22,214307,73,
22,214315,12,
22,214319,19,
22,215016,71,215016
22,215050,37,215050
22,215056,6,215056
22,215076,38,215076
22,215120,8,215120
22,215290,21,215290
22,215361,46,215361
22,215435,140,215435
22,215436,86,215436
22,215438,28,215438
22,216065,80,216065
22,221157,9,
22,221160,35,4902732803439
22,221440,7,
22,221441,13,
22,221859,51,
22,222009,28,
22,222051,25,
22,222052,20,
22,222055,66,
22,222057,29,
22,222120,36,
22,222130,27,
22,222158,39,
22,222209,57,4970770112745
22,222213,25,
22,222218,19,
22,222231,35,
22,222237,109,
22,222242,32,
22,222282,24,
22,222289,101,
22,222317,69,
22,222361,29,
22,222368,29,
22,222393,17,
22,222506,28,222506
22,222553,67,4903059309536
22,222616,25,222616
22,222656,20,
22,222666,75,
22,222697,48,222697
22,222748,9,
22,222766,38,
22,222796,50,
22,222830,20,
22,222845,65,
22,222874,43,
22,222875,29,
22,222938,29,
22,222969,53,
22,222988,71,
22,222989,63,
22,222995,55,
22,223482,24,
22,223485,62,
22,223489,14,
22,223495,41,
22,224038,26,
22,224046,42,4970770104641
22,224087,68,4903059204824
22,224088,36,224088
22,224105,28,
22,224106,35,
22,224107,37,
22,224133,23,
22,224145,20,
22,224164,74,
22,224165,48,
22,224166,67,
22,224167,39,
22,224168,39,
22,224169,10,
22,224180,26,
22,224184,52,
22,224190,41,
22,224227,38,
22,224230,29,
22,224259,43,
22,224260,30,224260
22,224261,35,
22,224262,34,
22,224279,17,4978441341951
22,224293,42,
22,231101,8,231101
22,231147,82,
22,231167,10,231167
22,231242,12,231242
22,231264,47,231264
22,231326,36,
22,231431,9,
22,231506,12,
22,241037,33,241037
22,241038,6,
22,242151,11,
22,242222,18,
22,242271,15,
22,242275,10,
22,242327,16,
22,242329,15,
22,242464,6,
22,242483,13,
22,242490,37,
22,242491,40,4902150133187
22,242494,34,
22,243169,139,243169
22,243210,11,243210
22,244501,20,4972642222767
22,245476,9,
22,245724,35,
22,246017,70,
22,246019,54,
22,246070,15,
22,246072,44,
22,246094,23,
22,246152,27,
22,246158,13,
22,246417,29,
22,246425,15,246425
22,246460,29,
22,246548,13,
22,246566,13,
22,246577,16,
22,246580,10,
22,246583,12,
22,246584,16,
22,246622,33,
22,246637,14,
22,246647,27,
22,246888,27,
22,246952,15,
22,247185,17,
22,247314,83,
22,247315,47,
22,247411,11,
22,247550,62,247550
22,248043,30,
22,248047,29,
22,248081,28,
22,248121,7,
22,248316,22,
22,248322,10,
22,248371,18,
22,248372,19,
22,248408,11,
22,248411,22,
22,248412,23,
22,248424,20,
22,248430,11,
22,248437,12,
22,248579,58,
22,249302,14,
22,249402,77,
22,249412,78,
22,249413,61,
22,249441,29,
22,249474,51,
22,249548,44,
22,249627,31,
22,249632,27,
22,249648,73,
22,249651,51,
22,249750,36,
22,249805,51,
22,249833,49,4901290010464
22,250014,36,250014
22,250039,6,250039
22,250044,14,250044
22,250057,10,250057
22,251005,39,251005
22,251040,46,251040
22,251041,40,
22,251042,36,
22,251044,89,251044
22,251054,19,251054
22,251074,28,
22,251083,13,
22,261035,23,
22,261153,8,
22,261319,13,
22,261321,10,
22,261322,8,
22,261989,17,
22,262488,19,
22,262489,24,5711953160288
22,284150,48,4946763053180
22,284157,44,
22,284196,29,
22,284233,24,
22,284234,38,
22,284235,32,
22,284295,11,
22,284296,15,
22,284388,54,
22,284390,7,
22,284391,44,
22,284392,57,
22,284576,17,
22,284577,8,
22,284713,15,
22,284763,57,284763
22,284764,51,284764
22,284765,75,284765
22,284773,9,
22,284937,48,
22,286067,33,
22,286095,54,
22,286157,15,
22,286158,16,
22,286323,28,
22,286448,32,
22,286667,6,
22,286699,9,4573128564007
22,286719,35,
22,286737,17,
22,286777,10,
22,287082,41,
22,287185,8,
22,287268,37,
22,287293,53,287293
22,287294,40,
22,287298,18,
22,287327,33,
22,287330,22,
22,287357,22,
22,410000,115,410000
22,411083,82,411083
22,471001,109,471001
22,471002,107,471002
22,522002,12,
22,612116,21,
22,613031,117,613031
22,621043,11,
22,621052,74,
22,621095,29,
22,631296,26,
22,631575,8,631575
22,631593,66,631593
22,632077,10,
22,632455,29,632455
22,633354,58,
22,633371,45,
22,633528,10,
22,681227,7,681227
22,810000,72,810000
3,111099,43,
3,111116,81,
3,111149,20,
3,111158,7,
3,111239,62,
3,111274,9,
3,111356,11,
3,112018,27,
3,112037,23,
3,112039,11,
3,112056,48,
3,112086,108,
3,112098,25,
3,112110,34,
3,112130,21,
3,112159,32,
3,112177,22,
3,112183,7,
3,112194,44,
3,112199,84,
3,112203,29,
3,112219,19,
3,112283,12,
3,112291,35,
3,112303,12,
3,112314,76,
3,112329,15,
3,112381,31,
3,112386,10,
3,112416,9,
3,112483,9,
3,112530,11,
3,112545,28,
3,112549,16,
3,112573,13,
3,112589,6,
3,112623,19,
3,112656,15,
3,112672,13,
3,112720,23,
3,112727,53,
3,112777,19,
3,112784,10,
3,112785,6,
3,112806,16,
3,112807,28,
3,112843,9,
3,112885,47,
3,112886,102,
3,112887,44,
3,112956,68,
3,113029,12,
3,113068,29,
3,113089,13,
3,113093,12,
3,113107,15,
3,113111,6,
3,113131,36,
3,113192,16,
3,113235,16,
3,113241,22,
3,113312,18,
3,113317,13,
3,113326,34,
3,113335,8,
3,113359,9,
3,113373,7,
3,113379,10,
3,113401,11,
3,113407,7,
3,113485,15,
3,113672,27,
3,113688,20,
3,113753,15,
3,113755,35,
3,113827,44,
3,113881,10,
3,113884,23,
3,113893,18,
3,113932,9,
3,113934,6,
3,113964,21,
3,113976,21,
3,114018,136,
3,114047,17,
3,114049,23,
3,114053,30,
3,114063,13,
3,114064,17,
3,114074,14,
3,114076,23,
3,114078,109,
3,114096,46,
3,114117,31,
3,114121,29,
3,114126,38,
3,114127,60,
3,114131,65,
3,114132,48,
3,114134,19,
3,114169,51,
3,114189,41,
3,114190,31,
3,114194,8,
3,114243,58,
3,114244,29,
3,114245,6,
3,115003,56,
3,115007,17,
3,115013,151,
3,115014,37,
3,116001,14,
3,116005,10,
3,116009,12,
3,116013,54,
3,116015,24,
3,116026,25,
3,116036,45,
3,116046,24,
3,117016,50,
3,118139,10,
3,118346,10,
3,118347,22,
3,118719,8,
3,118871,16,
3,119055,9,
3,119066,31,
3,119067,33,
3,119068,24,
3,119069,31,
3,119099,18,
3,119278,63,
3,119290,57,
3,119316,23,
3,119334,47,
3,119345,9,
3,119411,8,
3,119422,15,
3,119470,14,
3,119472,23,
3,119513,16,
3,119525,15,
3,119533,10,
3,119615,40,
3,119673,9,
3,119686,30,
3,121006,40,
3,121031,11,
3,121036,12,
3,121047,10,
3,121050,7,
3,121065,14,
3,121085,84,
3,121093,8,
3,121123,8,
3,121163,27,
3,121164,117,
3,121167,26,
3,121203,21,
3,122007,6,
3,122034,26,
3,122049,25,
3,122050,20,
3,122058,80,
3,122059,45,
3,122100,55,
3,122126,8,
3,122132,30,
3,122139,24,
3,122140,35,
3,122146,74,
3,122158,12,
3,122215,16,
3,122265,6,
3,122279,174,
3,122280,99,
3,122293,20,
3,122326,26,
3,122336,9,
3,122349,37,
3,122359,15,
3,122413,55,
3,122421,11,
3,122442,70,
3,122443,9,
3,122445,33,
3,122446,39,
3,122465,6,
3,122491,6,
3,122507,10,
3,122534,19,
3,122562,49,
3,122563,11,
3,122602,12,
3,122646,169,
3,122794,19,
3,122825,14,
3,122856,15,
3,122878,19,
3,122928,15,
3,122937,16,
3,122944,42,
3,122998,153,
3,123123,8,
3,123161,32,
3,123162,7,
3,123170,53,
3,123247,56,
3,123249,18,
3,123280,25,
3,123281,11,
3,123285,13,
3,123295,8,
3,123362,13,
3,123370,20,
3,123400,69,
3,123420,8,
3,123433,21,
3,123434,18,
3,123444,19,
3,123480,29,
3,123493,27,
3,123566,7,
3,123571,39,
3,123573,32,
3,123574,35,
3,123575,6,
3,123642,22,
3,123645,16,
3,123661,17,
3,123737,40,
3,123813,16,
3,123873,7,
3,123874,37,
3,129002,159,
3,129007,122,
3,129009,37,
3,129019,24,
3,129022,12,
3,131026,19,
3,131047,23,
3,131051,24,
3,131063,25,
3,131074,27,
3,131084,52,
3,131105,15,
3,131133,50,
3,131137,28,
3,131145,48,
3,131194,73,
3,131196,137,
3,131197,143,
3,131252,101,
3,131253,8,
3,131302,14,
3,131330,94,
3,131340,26,
3,131352,20,
3,131464,108,
3,131489,73,
3,131524,81,
3,132038,13,
3,132106,21,
3,132119,55,
3,132143,17,
3,132150,22,
3,132164,6,
3,132217,11,
3,132240,8,
3,132288,35,
3,132390,37,
3,132391,16,
3,132411,7,
3,132417,21,
3,132420,14,
3,132426,8,
3,132437,25,
3,132438,35,
3,132439,38,
3,132494,27,
3,132495,26,
3,132566,6,
3,132761,62,
3,133057,24,
3,133063,21,
3,135045,21,
3,135093,37,
3,141004,43,
3,141019,103,
3,141020,44,
3,141026,30,
3,141027,82,
3,141028,28,
3,141033,22,
3,141036,60,
3,141040,14,
3,141048,61,
3,141077,52,
3,141080,79,
3,141081,50,
3,141108,9,
3,141216,6,
3,141238,23,
3,141264,29,
3,142025,50,
3,142034,24,
3,142056,59,
3,142070,59,
3,142102,102,
3,142104,32,
3,142247,93,
3,142293,53,
3,142295,82,
3,142330,107,
3,142339,64,
3,142342,16,
3,142349,62,
3,142350,37,
3,142368,125,
3,142369,66,
3,142404,87,
3,142405,50,
3,142534,69,
3,142543,138,
3,142544,32,
3,142606,21,
3,142627,146,
3,142628,53,
3,142654,42,
3,142678,13,
3,142697,11,
3,142700,19,
3,142734,15,
3,142751,68,
3,142753,68,
3,142755,39,
3,142764,37,
3,142773,87,
3,142774,44,
3,142827,38,
3,142828,6,
3,142847,51,
3,142848,55,
3,142853,24,
3,142859,160,
3,142860,82,
3,142879,64,
3,142893,27,
3,143004,131,
3,143005,131,
3,143007,54,
3,143009,16,
3,143011,47,
3,143024,180,
3,143025,153,
3,143029,27,
3,143037,68,
3,143047,75,
3,143052,55,
3,143059,170,
3,143060,110,
3,143074,171,
3,143075,113,
3,143085,144,
3,143114,94,
3,143136,76,
3,143141,61,
3,143178,136,
3,143180,109,
3,143194,58,
3,143203,37,
3,143244,107,
3,144005,46,
3,145014,50,
3,145017,173,
3,145018,110,
3,146112,16,
3,146163,82,
3,146164,94,
3,146186,9,
3,147003,168,
3,147004,93,
3,147017,169,
3,147043,154,
3,147044,99,
3,147046,14,
3,147066,65,
3,147081,82,
3,147084,158,
3,147085,59,
3,147124,38,
3,147198,112,
3,147199,34,
3,147204,51,
3,147213,131,
3,147214,77,
3,147239,29,
3,147253,132,
3,147255,61,
3,147271,69,
3,149102,56,
3,149663,28,
3,149969,6,
3,149982,51,
3,151027,15,
3,151155,7,
3,151190,22,
3,151213,14,
3,151244,6,
3,151279,19,
3,151343,19,
3,151346,16,
3,151432,31,
3,151433,18,
3,151472,29,
3,151473,16,
3,151563,24,
3,151564,11,
3,151657,11,
3,152232,10,
3,152301,11,
3,152439,9,
3,152494,6,
3,152579,16,
3,152626,7,
3,152671,6,
3,153029,11,
3,153290,21,
3,153330,12,
3,153580,9,
3,153622,29,
3,153874,10,
3,153936,20,
3,153941,29,
3,154518,10,
3,154531,13,
3,154533,10,
3,154694,19,
3,154724,8,
3,155018,8,
3,155241,22,
3,155547,9,
3,155743,18,
3,156092,11,
3,156327,6,
3,156675,8,
3,156695,27,
3,156790,13,
3,156861,15,
3,156876,28,
3,156932,19,
3,156954,13,
3,157381,16,
3,157499,35,
3,157510,11,
3,157563,43,
3,157615,31,
3,157704,18,
3,157762,8,
3,157894,56,
3,157915,48,
3,158098,19,
3,158100,7,
3,158259,11,
3,158615,7,
3,158627,18,
3,159094,19,
3,159106,77,
3,159107,38,
3,159108,60,
3,159118,80,
3,159124,46,
3,159125,10,
3,159126,8,
3,159130,32,
3,161050,44,
3,161079,19,
3,162041,14,
3,162098,6,
3,162119,10,
3,162124,13,
3,162126,10,
3,162129,15,
3,171127,8,
3,171193,13,
3,171206,15,
3,171239,10,
3,171348,24,
3,171388,21,
3,171680,28,
3,171849,22,
3,171927,24,
3,171937,12,
3,171946,20,
3,171955,10,
3,171993,35,
3,172017,12,
3,172125,29,
3,172244,8,
3,172396,16,
3,172401,8,
3,173004,85,
3,181034,41,
3,181040,95,
3,181053,71,
3,181068,108,
3,181070,44,
3,181072,45,
3,181084,94,
3,181085,6,
3,181091,48,
3,181094,50,
3,181101,6,
3,181103,48,
3,181105,54,
3,181107,52,
3,181111,23,
3,181122,24,
3,181129,76,
3,181144,54,
3,181157,79,
3,181179,49,
3,181180,48,
3,181181,45,
3,181199,9,
3,181206,61,
3,181229,40,
3,181258,61,
3,181269,67,
3,181278,25,
3,181279,13,
3,181287,11,
3,181297,28,
3,181299,58,
3,181324,25,
3,181325,41,
3,181326,8,
3,181329,19,
3,181334,32,
3,182015,8,
3,183013,11,
3,184003,9,
3,184005,14,
3,184010,15,
3,184018,71,
3,184047,99,
3,184050,6,
3,184061,64,
3,184067,176,
3,184068,81,
3,184077,82,
3,184089,17,
3,184099,52,
3,184115,24,
3,184139,47,
3,184141,43,
3,184144,162,
3,184145,87,
3,184155,75,
3,184178,86,
3,184183,50,
3,184185,7,
3,184218,47,
3,184230,68,
3,184233,123,
3,184242,144,
3,184247,84,
3,184251,69,
3,184256,116,
3,184257,33,
3,184258,29,
3,184265,77,
3,184272,94,
3,184274,48,
3,184276,74,
3,184299,114,
3,184326,58,
3,184335,82,
3,184342,54,
3,184346,67,
3,184376,38,
3,184388,7,
3,184391,52,
3,184401,61,
3,184409,142,
3,184410,41,
3,184416,54,
3,184423,97,
3,184424,63,
3,184425,17,
3,184433,57,
3,184443,22,
3,184450,53,
3,184475,110,
3,184476,56,
3,184480,14,
3,184486,82,
3,184502,74,
3,184525,27,
3,184533,82,
3,184535,24,
3,184539,76,
3,184546,98,
3,184548,56,
3,184586,63,
3,184598,26,
3,184658,104,
3,184659,31,
3,184660,81,
3,184661,26,
3,184667,94,
3,184669,79,
3,184692,86,
3,184722,106,
3,184723,62,
3,184726,45,
3,184762,90,
3,184770,42,
3,184828,9,
3,184832,52,
3,184852,73,
3,184880,85,
3,184882,121,
3,184884,31,
3,184890,109,
3,184891,43,
3,184924,57,
3,184944,23,
3,185012,168,
3,185013,86,
3,185021,119,
3,185054,61,
3,185089,28,
3,185090,43,
3,185099,73,
3,185103,97,
3,185105,79,
3,185107,35,
3,185129,22,
3,185133,65,
3,185137,11,
3,185138,54,
3,185191,47,
3,185194,61,
3,185195,134,
3,185196,64,
3,185197,61,
3,185215,49,
3,185220,18,
3,185225,23,
3,185239,87,
3,185241,61,
3,185248,62,
3,185249,103,
3,185250,18,
3,185268,56,
3,185292,72,
3,185328,96,
3,185331,51,
3,185341,65,
3,185344,46,
3,185349,114,
3,185350,88,
3,185467,93,
3,185468,51,
3,185522,154,
3,185523,106,
3,185524,123,
3,185525,49,
3,185542,61,
3,185545,102,
3,185546,56,
3,185547,58,
3,185552,90,
3,185553,44,
3,185557,107,
3,185558,39,
3,185573,33,
3,185577,16,
3,185584,35,
3,185633,56,
3,185673,51,
3,185706,62,
3,185707,27,
3,185720,72,
3,185736,11,
3,185799,51,
3,185835,75,
3,185837,76,
3,185838,50,
3,185844,28,
3,185899,133,
3,185900,57,
3,185902,80,
3,185906,31,
3,185923,57,
3,185952,64,
3,185953,10,
3,185971,22,
3,185972,92,
3,185973,93,
3,185974,35,
3,185976,12,
3,185982,76,
3,185985,64,
3,185986,21,
3,210009,41,
3,210248,52,
3,210275,32,
3,210276,8,
3,210280,28,
3,210298,23,
3,210357,25,
3,210500,31,
3,210586,108,
3,210715,32,
3,210747,67,
3,210777,26,
3,210778,15,
3,210855,145,
3,210878,42,
3,210923,159,
3,211005,43,
3,211019,22,
3,211033,15,
3,211052,47,
3,211057,32,
3,211073,31,
3,211081,46,
3,211083,44,
3,211096,139,
3,211104,52,
3,211107,9,
3,211119,7,
3,211128,51,
3,211173,71,
3,211188,52,
3,211198,52,
3,211201,39,
3,211203,30,
3,211208,59,
3,211212,34,
3,211218,51,
3,211235,162,
3,211237,82,
3,211245,59,
3,211264,164,
3,211269,33,
3,211284,42,
3,211289,54,
3,211308,58,
3,211338,103,
3,211339,32,
3,211351,169,
3,211367,48,
3,211393,54,
3,211402,6,
3,211407,95,
3,211431,59,
3,211485,70,
3,211544,33,
3,211604,8,
3,211617,10,
3,211634,46,
3,211643,89,
3,211645,52,
3,211672,28,
3,211689,60,
3,211708,11,
3,211710,47,
3,211739,61,
3,211756,56,
3,211790,35,
3,211799,38,
3,211828,10,
3,211851,21,
3,211852,13,
3,211895,31,
3,211899,148,
3,211934,24,
3,211935,45,
3,211949,15,
3,211974,33,
3,211976,18,
3,211992,56,
3,211993,61,
3,212016,9,
3,212083,19,
3,212103,45,
3,212198,10,
3,213003,25,
3,213056,25,
3,213193,38,
3,213195,29,
3,213296,41,
3,213310,26,
3,213531,22,
3,214107,33,
3,214199,73,
3,214307,45,
3,214314,79,
3,214315,32,
3,215013,11,
3,215021,33,
3,215026,20,
3,215032,22,
3,215056,89,
3,215076,25,
3,215291,16,
3,215435,40,
3,215436,62,
3,215438,84,
3,215470,38,
3,216016,23,
3,216024,24,
3,221055,33,
3,221103,78,
3,221160,35,
3,221169,18,
3,221194,52,
3,221200,34,
3,221217,22,
3,221349,49,
3,221353,24,
3,221354,43,
3,221355,48,
3,221357,46,
3,221358,44,
3,221361,35,
3,221378,36,
3,221405,60,
3,221425,19,
3,221444,23,
3,221446,10,
3,221448,28,
3,221462,17,
3,221509,57,
3,221526,30,
3,221591,42,
3,221594,22,
3,221613,21,
3,221614,31,
3,221618,19,
3,221628,24,
3,221653,11,
3,221654,18,
3,221656,11,
3,221682,25,
3,221725,42,
3,221736,24,
3,221742,16,
3,221748,10,
3,221761,46,
3,221764,17,
3,221797,19,
3,221859,157,
3,221939,21,
3,222006,23,
3,222009,53,
3,222016,39,
3,222041,20,
3,222054,43,
3,222055,74,
3,222064,49,
3,222107,38,
3,222120,47,
3,222130,50,
3,222131,24,
3,222135,25,
3,222146,46,
3,222158,74,
3,222188,45,
3,222196,20,
3,222209,53,
3,222213,37,
3,222218,25,
3,222220,21,
3,222231,58,
3,222237,125,
3,222239,7,
3,222242,28,
3,222247,30,
3,222249,43,
3,222282,60,
3,222289,62,
3,222302,55,
3,222317,74,
3,222350,66,
3,222353,46,
3,222368,31,
3,222427,42,
3,222433,49,
3,222435,24,
3,222444,19,
3,222461,46,
3,222495,39,
3,222506,11,
3,222553,74,
3,222608,57,
3,222616,28,
3,222629,41,
3,222666,121,
3,222697,55,
3,222726,13,
3,222751,87,
3,222757,60,
3,222766,45,
3,222774,21,
3,222779,34,
3,222794,19,
3,222796,54,
3,222801,37,
3,222818,23,
3,222820,19,
3,222845,112,
3,222938,40,
3,222949,68,
3,222952,30,
3,222953,34,
3,222957,18,
3,222969,58,
3,222988,86,
3,222989,92,
3,222995,74,
3,223027,11,
3,223132,10,
3,223153,6,
3,223155,8,
3,223172,21,
3,223174,18,
3,223231,27,
3,223232,16,
3,223303,20,
3,223334,17,
3,223335,9,
3,223337,13,
3,223338,10,
3,223341,17,
3,223355,14,
3,223359,10,
3,223362,17,
3,223364,16,
3,223366,18,
3,223368,29,
3,223371,6,
3,223383,9,
3,223384,8,
3,223386,16,
3,223387,21,
3,223389,21,
3,223390,15,
3,223455,13,
3,223458,14,
3,223459,29,
3,223460,17,
3,223482,91,
3,223483,35,
3,223484,44,
3,223486,80,
3,223487,56,
3,223489,21,
3,223490,21,
3,223495,52,
3,223498,7,
3,224033,41,
3,224038,29,
3,224039,22,
3,224062,58,
3,224072,27,
3,224086,32,
3,224087,62,
3,224088,51,
3,224101,75,
3,224104,24,
3,224106,56,
3,224107,57,
3,224109,41,
3,224133,16,
3,224145,41,
3,224165,62,
3,224166,79,
3,224167,65,
3,224168,103,
3,224170,35,
3,224180,30,
3,224184,53,
3,224185,14,
3,224188,48,
3,224189,39,
3,224191,23,
3,224192,45,
3,224201,21,
3,224202,43,
3,224214,13,
3,224226,47,
3,224227,46,
3,224229,35,
3,224230,36,
3,224253,8,
3,224259,53,
3,224260,41,
3,224261,43,
3,224262,33,
3,224263,91,
3,224270,13,
3,224271,27,
3,224272,26,
3,224279,32,
3,224290,10,
3,231106,9,
3,231115,6,
3,231147,122,
3,231220,128,
3,231286,58,
3,231337,15,
3,231421,11,
3,231444,15,
3,231492,7,
3,231506,22,
3,231517,27,
3,231615,11,
3,231810,18,
3,231909,10,
3,241039,17,
3,241095,39,
3,241192,18,
3,241196,12,
3,241215,12,
3,241239,15,
3,242038,22,
3,242151,6,
3,242222,12,
3,242312,10,
3,242328,33,
3,242377,9,
3,242444,6,
3,242468,8,
3,243014,27,
3,243015,23,
3,243016,27,
3,243021,41,
3,243023,27,
3,243024,23,
3,243046,15,
3,243096,15,
3,243107,17,
3,243109,9,
3,243116,19,
3,243126,42,
3,243169,103,
3,243189,39,
3,243196,99,
3,243210,20,
3,243256,7,
3,244150,11,
3,244201,21,
3,244271,28,
3,244273,11,
3,244282,15,
3,244287,13,
3,244394,50,
3,244444,43,
3,244467,47,
3,244501,29,
3,244557,41,
3,244599,26,
3,244652,22,
3,244707,10,
3,244713,44,
3,244743,78,
3,244753,45,
3,244806,24,
3,244888,68,
3,245011,19,
3,245036,41,
3,245037,49,
3,245041,22,
3,245042,22,
3,245067,10,
3,245074,7,
3,245139,17,
3,245143,15,
3,245146,10,
3,245148,14,
3,245157,43,
3,245167,41,
3,245193,21,
3,245200,36,
3,245204,19,
3,245206,18,
3,245218,14,
3,245222,59,
3,245223,36,
3,245237,14,
3,245258,33,
3,245277,30,
3,245314,19,
3,245329,26,
3,245386,33,
3,245387,20,
3,245388,9,
3,245399,9,
3,245400,13,
3,245402,13,
3,245409,15,
3,245412,19,
3,245419,16,
3,245439,9,
3,245455,30,
3,245476,48,
3,245544,7,
3,245633,23,
3,245636,37,
3,245644,24,
3,245650,110,
3,245662,23,
3,245702,32,
3,245703,29,
3,245709,20,
3,245736,36,
3,245759,40,
3,245762,30,
3,245765,30,
3,245832,12,
3,245860,37,
3,245882,8,
3,245889,17,
3,245891,11,
3,246009,45,
3,246011,18,
3,246017,97,
3,246019,77,
3,246030,61,
3,246055,41,
3,246072,39,
3,246074,37,
3,246094,38,
3,246106,69,
3,246126,36,
3,246127,32,
3,246145,42,
3,246149,40,
3,246152,39,
3,246157,42,
3,246158,41,
3,246168,56,
3,246188,54,
3,246327,26,
3,246328,17,
3,246418,46,
3,246427,38,
3,246444,26,
3,246485,49,
3,246502,61,
3,246503,16,
3,246570,56,
3,246584,49,
3,246622,72,
3,246623,10,
3,246637,62,
3,246643,35,
3,246647,48,
3,246657,24,
3,246660,19,
3,246686,30,
3,246694,38,
3,246695,53,
3,246705,73,
3,246706,59,
3,246730,8,
3,246754,26,
3,246755,85,
3,246806,17,
3,246865,17,
3,246924,54,
3,246986,15,
3,247029,79,
3,247063,43,
3,247067,22,
3,247106,56,
3,247184,39,
3,247185,33,
3,247215,50,
3,247242,25,
3,247273,36,
3,247313,57,
3,247314,77,
3,247315,53,
3,247320,31,
3,247324,59,
3,247335,14,
3,247350,31,
3,247369,15,
3,247373,20,
3,247385,11,
3,247391,35,
3,247409,28,
3,247411,28,
3,247423,10,
3,247435,36,
3,247460,29,
3,247485,62,
3,247486,44,
3,247487,55,
3,247550,90,
3,247553,33,
3,247559,29,
3,247562,46,
3,247603,29,
3,247705,85,
3,247706,69,
3,247713,67,
3,247773,31,
3,247800,44,
3,247803,9,
3,247820,25,
3,247844,25,
3,247845,41,
3,247848,61,
3,248043,44,
3,248047,61,
3,248081,48,
3,248100,69,
3,248128,42,
3,248131,10,
3,248142,18,
3,248174,35,
3,248283,46,
3,248371,17,
3,248372,20,
3,248401,14,
3,248406,13,
3,248408,11,
3,248411,23,
3,248412,17,
3,248419,17,
3,248430,18,
3,248432,20,
3,248434,54,
3,248435,38,
3,248436,32,
3,248445,24,
3,248455,28,
3,248458,36,
3,248475,45,
3,248476,27,
3,248526,47,
3,248544,23,
3,248569,30,
3,248579,100,
3,248582,66,
3,248584,52,
3,248589,83,
3,248595,61,
3,248596,78,
3,248597,82,
3,248627,65,
3,248629,7,
3,248632,8,
3,248633,9,
3,248634,45,
3,248643,54,
3,248644,142,
3,248872,42,
3,248926,21,
3,248929,65,
3,248950,67,
3,248978,34,
3,248982,22,
3,249001,105,
3,249097,8,
3,249120,55,
3,249121,42,
3,249123,43,
3,249157,56,
3,249161,37,
3,249163,11,
3,249170,29,
3,249187,9,
3,249199,42,
3,249202,16,
3,249205,29,
3,249207,6,
3,249253,10,
3,249258,32,
3,249302,8,
3,249337,11,
3,249398,49,
3,249412,71,
3,249413,49,
3,249416,79,
3,249419,9,
3,249429,37,
3,249430,11,
3,249441,26,
3,249471,31,
3,249473,20,
3,249474,67,
3,249478,35,
3,249521,26,
3,249544,12,
3,249547,23,
3,249548,60,
3,249556,15,
3,249590,62,
3,249591,55,
3,249592,51,
3,249627,24,
3,249628,21,
3,249648,55,
3,249649,16,
3,249651,45,
3,249652,54,
3,249660,31,
3,249674,14,
3,249726,8,
3,249727,7,
3,249735,21,
3,249760,18,
3,249779,19,
3,249781,19,
3,249804,47,
3,249805,115,
3,249806,40,
3,249833,84,
3,249834,51,
3,249860,39,
3,249892,13,
3,249912,27,
3,249928,27,
3,249929,42,
3,251005,52,
3,251041,18,
3,251042,84,
3,251043,45,
3,251044,144,
3,251051,12,
3,261035,32,
3,261119,24,
3,261137,21,
3,261157,26,
3,261160,37,
3,261194,20,
3,261238,78,
3,261262,12,
3,261267,9,
3,261272,6,
3,261319,23,
3,261323,30,
3,261379,32,
