status,warehouse_code,warehouse_id,item_code,item_name,real_stock_id,real_current_quantity,real_available_quantity,lot_id,lot_current_quantity,lot_reserved_quantity,lot_available_quantity,purchase_id,trade_item_id,location_id,wms_shelf,expected_oracle_shelf,oracle_shelves,oracle_products
oracle_no_shelf,91,91,119052,　北の庄　純米大吟醸　さかほまれ米７２０ｍｌ,44231,1,1,52247,1,0,1,327,12156,327,Z00,,,119052000::0:1539:1
oracle_no_shelf,91,91,119055,　一乃谷大吟醸　さかほまれ７２０ｍｌ,51804,1,1,52153,1,0,1,296,11994,11,zz1,,,119055000::0:1572:0
oracle_no_shelf,91,91,119057,　福千歳純米大吟醸　さかほまれ７２０ｍｌ,44232,1,1,56303,1,0,1,,,11,zz1,,,119057000::0:1512:1
oracle_no_shelf,91,91,119060,　雪きらら純米大吟醸　さかほまれ７２０ｍｌ,44233,1,1,56304,1,0,1,,,11,zz1,,,119060000::0:1202:1
oracle_no_shelf,91,91,119116,　明乃鶴　本醸造７２０ｍｌ,51846,4,4,52391,4,0,4,362,12492,327,Z00,,,119116000::0:1834:0
oracle_no_shelf,91,91,119123,　梵艶　純米大吟醸１．８Ｌ,44238,3,3,56189,3,0,3,,,11,zz1,,,119123000::0:1514:3
oracle_no_shelf,91,91,119168,　雲乃井　純米吟醸生貯　東雲３００ｍｌ,44242,13,13,55998,13,0,13,,,11,zz1,,,119168000::0:1543:13
oracle_no_shelf,91,91,119171,　福千歳　純米辛口　さかほまれ７２０ｍｌ,51826,1,1,52248,1,0,1,328,12159,327,Z00,,,119171000::0:1512:0
oracle_no_shelf,91,91,119176,　越の磯　越前忘憂　純米酒７２０ｍｌ,44244,6,6,56096,6,0,6,,,11,zz1,,,119176000::0:1825:6
oracle_no_shelf,91,91,119199,　永平寺白龍　純米吟醸　夏さらら７２０ｍｌ,51476,18,18,52183,6,0,6,303,12068,1508,G06307,,,119199000::0:1263:0
oracle_no_shelf,91,91,119199,　永平寺白龍　純米吟醸　夏さらら７２０ｍｌ,51476,18,18,52186,12,0,12,304,12077,1508,G06307,,,119199000::0:1263:0
oracle_no_shelf,91,91,119325,　越前岬　槽搾り純米「九頭竜」１．８Ｌ　※卸不可,44251,1,1,56305,1,0,1,,,327,Z00,,,119325000::0:1460:1
oracle_no_shelf,91,91,119345,　完売　永平寺白龍　ドラゴンウォーター　うすにごりミルキー７２０ｍｌ,44254,24,24,55960,24,0,24,,,11,zz1,,,119345000::0:1263:24
oracle_no_shelf,91,91,119349,　北の庄　純米吟醸３００ｍｌ,51631,8,8,52244,8,0,8,325,12153,11,zz1,,,119349000::0:1539:0
oracle_no_shelf,91,91,119403,　北の庄　純米酒　カップ１８０ｍｌ,44258,36,36,55942,36,0,36,,,11,zz1,,,119403000::0:1539:36
oracle_no_shelf,91,91,119411,　北の庄　純米大吟醸　望３００ｍｌ,46037,133,133,56311,1,0,1,,,11,zz1,,,119411000::0:1539:1
oracle_no_shelf,91,91,119411,　北の庄　純米大吟醸　望３００ｍｌ,46037,133,133,56669,132,0,132,859,53494,11,zz1,,,119411000::0:1539:1
oracle_no_shelf,91,91,119417,　月暈　純米吟醸７２０ｍｌ,46038,2,2,56226,2,0,2,,,11,zz1,,,119417000::0:1741:2
oracle_no_shelf,91,91,119418,　月暈　純米７２０ｍｌ,46039,7,7,56076,7,0,7,,,11,zz1,,,119418000::0:1741:7
oracle_no_shelf,91,91,119519,　福千歳　ＲＩＣＥ　ＷＩＮＥ（らいすわいん）３００ｍｌ,51488,6,6,52255,6,0,6,328,12166,11,zz1,,,119519000::0:1512:0
oracle_no_shelf,91,91,119529,　福千歳　ＦＵＫＵＩ　純米７２０ｍｌ,46052,2,2,56228,2,0,2,,,11,zz1,,,119529000::0:1512:2
oracle_no_shelf,91,91,119576,　花垣　純米大吟醸３００ｍｌ,46057,2,2,56229,2,0,2,,,327,Z00,,,119576000::0:1370:2
oracle_no_shelf,91,91,119622,　永平寺白龍　米てきてき３００ｍｌ,46064,6,6,56097,6,0,6,,,327,Z00,,,119622000::0:1263:6
oracle_no_shelf,91,91,119623,　永平寺白龍　水てきてき３００ｍｌ,46065,6,6,56098,6,0,6,,,327,Z00,,,119623000::0:1263:6
oracle_no_shelf,91,91,119624,　永平寺白龍　土てきてき３００ｍｌ,46066,6,6,56099,6,0,6,,,327,Z00,,,119624000::0:1263:6
oracle_no_shelf,91,91,119625,　一本義　大吟醸　事無笑酒　Ｒｅｇａｌｏ７２０ｍｌ（レガロ）　※直送・卸不可,46067,6,6,56100,6,0,6,,,11,zz1,,,119625000::0:1202:6
oracle_no_shelf,91,91,119672,　福千歳　蕎麦冷酒３００ｍｌ,51579,12,12,56661,12,0,12,856,53437,11,zz1,,,119672000::0:1512:0
oracle_no_shelf,91,91,119681,　永平寺白龍　山田錦　純米大吟醸４０７２０ｍｌ（頒布会２０２５）,46071,1,1,56312,1,0,1,,,327,Z00,,,119681000::0:1263:1
oracle_no_shelf,91,91,119682,　一乃谷　さかほまれ純米大吟醸　稀覯７２０ｍｌ（頒布会２０２５）,46072,1,1,56313,1,0,1,,,327,Z00,,,119682000::0:1572:1
