status,warehouse_code,warehouse_id,item_code,item_name,real_stock_id,real_current_quantity,real_available_quantity,lot_id,lot_current_quantity,lot_reserved_quantity,lot_available_quantity,purchase_id,trade_item_id,location_id,wms_shelf,expected_oracle_shelf,oracle_shelves,oracle_products
match,91,91,151117,　マンズエコノミー　白　ハンディペット１．８Ｌ,42472,9,9,42155,9,0,9,,,1810,I00000,I00000,I00000,151117000:I00000:0:1202:11
match,91,91,151129,　メルシャン　赤ぐびっ葡萄酒１Ｌ,42473,8,8,42156,8,0,8,,,1786,H06411,H06411,H06411,151129000:H06411:0:1330:8
match,91,91,151133,　シャトー酒折　甲州ドライ　７５０ｍｌ,42474,7,7,42157,7,0,7,,,2071,I07202,I07202,I07202,151133000:I07202:0:1545:7
match,91,91,151146,　シャトーメルシャン　アンサンブル　萌黄　７５０ｍｌ,42475,3,3,42158,3,0,3,,,2099,I07416,I07416,I07416,151146000:I07416:0:1330:3
match,91,91,151147,　シャトーメルシャン　山梨マスカットベーリーＡ　７５０ｍｌ,42476,3,3,42159,3,0,3,,,1993,I05116,I05116,I05116,151147000:I05116:0:1330:3
match,91,91,151148,　シャトー　ルミエール　赤　７５０ｍｌ,42477,7,7,42160,7,0,7,,,2060,I06411,I06411,I06411,151148000:I06411:0:1502:7
oracle_no_shelf,91,91,151152,　機山　スパークリング　トラディッショナル　７５０ｍｌ,42478,3,3,56186,3,0,3,,,11,zz1,,,151152000::0:1138:3
oracle_no_shelf,91,91,151153,　ＪＡ三方五湖　梅ワイン（白）　５００ｍｌ,42479,1,1,56297,1,0,1,,,11,zz1,,,151153000::0:1338:1
match,91,91,151158,　メルシャン　ボンルージュ　ボックス　１８００,42480,4,4,42161,4,0,4,,,1708,H05306,H05306,H05306,151158000:H05306:0:1330:4
oracle_no_shelf,91,91,151165,　白山　霧晴　７５０ｍｌ,42481,18,18,55974,18,0,18,,,11,zz1,,,151165000::0:1021:18
match,91,91,151213,　サントリー　酸化防止剤無添加　美味しいワイン赤１．８Ｌ,42482,6,6,42162,6,0,6,,,986,E08207,E08207,E08207,151213000:E08207:0:1021:7
oracle_no_shelf,91,91,151231,　白山ワイナリー　梅ワイン　５００ｍｌ,42483,8,8,56054,8,0,8,,,11,zz1,,,151231000::0:1021:8
match,91,91,151237,　アルプス　ミュゼドヴァン　善光寺竜眼　７５０ｍｌ,42484,3,3,42163,3,0,3,,,2058,I06409,I06409,I06409,151237000:I06409:0:1202:3
match,91,91,151248,　メルシャン　無添加ペットボトル　白　１．５Ｌ,42485,8,8,42164,8,0,8,,,972,E08105,E08105,E08105,151248000:E08105:0:1330:9
match,91,91,151250,　メルシャン　ボンマルシェ　赤　１８０ｍｌ,42486,50,50,42165,50,0,50,,,765,E02302,E02302,E02302,151250000:E02302:0:1330:50
match,91,91,151251,　メルシャン　ボンマルシェ　白　１８０ｍｌ,42487,28,28,42166,28,0,28,,,766,E02303,E02303,E02303,151251000:E02303:0:1330:28
oracle_no_shelf,91,91,151257,　メルシャン　ビストロ　ボックス　白　パック　１．８Ｌ,42488,5,5,56118,5,0,5,,,11,zz1,,,151257000::0:1330:5
oracle_no_shelf,91,91,151258,　メルシャン　ビストロ　ボックス　赤パック　１．８Ｌ,42489,16,16,55984,16,0,16,,,11,zz1,,,151258000::0:1330:16
oracle_no_shelf,91,91,151268,　白山ワイン　梅スパークリング　７５０ｍｌ,42490,12,12,56011,12,0,12,,,11,zz1,,,151268000::0:1546:12
oracle_no_shelf,91,91,151307,　アルプス　酸化防止剤無添加信州コンコード　７２０ｍｌ,42491,2,2,56222,2,0,2,,,11,zz1,,,151307000::0:1202:2
match,91,91,151348,　グランポレール　エスプリドヴァン　ジャポネ泉　７２０ｍｌ,42492,6,6,42167,6,0,6,,,2001,I05211,I05211,I05211,151348000:I05211:0:1202:6
oracle_no_shelf,91,91,151350,　白山ワイナリー　Ｄｓｔｙｌｅ　７２０ｍｌ,42493,13,13,55997,13,0,13,,,11,zz1,,,151350000::0:1021:13
oracle_no_shelf,91,91,151361,　能登ワイン　ヤマソーヴィニヨン　７２０ｍｌ,42494,12,12,56012,12,0,12,,,327,Z00,,,151361000::0:1021:12
match,91,91,151362,　サントリー　酸化防止剤無添加　美味しいワイン　白　１．８Ｌ,42495,5,5,42168,5,0,5,,,1019,E09204,E09204,E09204,151362000:E09204:0:1021:5
oracle_no_shelf,91,91,151370,　能登ワイン　ヤマソービニヨン　３６０ｍｌ,42496,12,12,56013,12,0,12,,,327,Z00,,,151370000::0:1021:12
match,91,91,151375,　白山ワイン　ｄａｎｄａｎ　ルージュ　７５０ｍｌ,42497,40,40,42169,40,0,40,,,2495,Q00000,Q00000,Q00000,151375000:Q00000:0:1021:40
match,91,91,151376,　白山ワイン　ｄａｎｄａｎ　ルージュ　３６０ｍｌ,44259,0,20,43909,20,0,20,,,2031,I05511,I05511,I05511,151376000:I05511:0:1021:10
match,91,91,151379,　白山ワイン　ｄａｎｄａｎ　ブラン　３６０ｍｌ,44260,8,8,43910,8,0,8,,,2011,I05305,I05305,I05305,151379000:I05305:0:1021:20
match,91,91,151381,　白山ワイン　ｄａｎｄａｎ　ロゼ　７５０ｍｌ,44261,12,12,43911,12,0,12,,,2495,Q00000,Q00000,Q00000,151381000:Q00000:0:1021:18
oracle_no_shelf,91,91,151382,　白山ワイン　ｄａｎｄａｎ　ロゼ　３６０ｍｌ,44262,18,18,55975,18,0,18,,,11,zz1,,,151382000::0:1021:18
oracle_no_shelf,91,91,151397,　白山アンドソル　ヤマソーヴィニヨン　７５０ｍｌ,44263,7,7,56074,7,0,7,,,11,zz1,,,151397000::0:1021:7
match,91,91,151432,　サントリー　酸化防止剤無添加美味しいワイン　濃い赤　１．８Ｌ,51722,1,1,56332,1,0,1,,,2495,Q00000,Q00000,Q00000,151432000:Q00000:0:1021:0
match,91,91,151445,　サントネージュ　やわらぎ赤３００ｍｌ（秋吉様専用）,44264,1674,1674,43912,1674,0,1674,,,2464,L20102,L20102,L20102,151445000:L20102:0:1772:1716
match,91,91,151450,　ルミエール　石蔵和飲　７５０ｍｌ,44265,3,3,43913,3,0,3,,,2127,I08307,I08307,I08307,151450000:I08307:0:1502:3
oracle_no_shelf,91,91,151658,　ココファーム　農民ロッソ　７５０ｍｌ,44267,1,1,56306,1,0,1,,,11,zz1,,,151658000::0:2010:-1
oracle_no_shelf,91,91,151659,　ココファーム　農民ドライ　７５０ｍｌ,44268,2,2,56224,2,0,2,,,11,zz1,,,151659000::0:2010:2
match,91,91,151664,　サッポロ　グランポレール　エスプリドジャポネ絢　７２０ｍｌ　,44269,3,3,43914,3,0,3,,,1983,I05105,I05105,I05105,151664000:I05105:0:1202:3
oracle_no_shelf,91,91,151672,　白山やまぶどうワイン　梅スパーク　３７５ｍｌ,44270,4,4,56153,4,0,4,,,11,zz1,,,151672000::0:1546:4
oracle_no_shelf,91,91,151683,　マンズエコノミー　赤　紙パック　１．８Ｌ,44271,7,7,56075,7,0,7,,,11,zz1,,,151683000::0:1006:7
oracle_no_shelf,91,91,151688,　マンズワイン　酵母の泡　甲州　３６０ｍｌ,44272,11,11,56024,11,0,11,,,327,Z00,,,151688000::0:1021:11
match,91,91,152001,　ハートリーフ　カベルネシラー　３Ｌ,44273,6,10,43915,7,0,7,,,1192,F02214,F02214,F02214,152001000:F02214:0:1202:7
match,91,91,152001,　ハートリーフ　カベルネシラー　３Ｌ,44273,6,10,54365,2,-1,3,573,49091,1192,F02214,F02214,F02214,152001000:F02214:0:1202:7
match,91,91,152010,　フランジア　バッグインボックス　ダークレッド（赤）３Ｌ,44274,9,9,43916,8,0,8,,,1008,E09102,E09102,E09102,152010000:E09102:0:1330:10
match,91,91,152010,　フランジア　バッグインボックス　ダークレッド（赤）３Ｌ,44274,9,9,53083,1,0,1,438,16028,1008,E09102,E09102,E09102,152010000:E09102:0:1330:10
match,91,91,152018,　デュブフボージョレヴィラージュ　３７５ｍｌ,44275,3,3,43917,3,0,3,,,2315,I15403,I15403,I15403,152018000:I15403:0:1021:3
match,91,91,152020,　ルヴトゥリ　ミュスカデ　シュール　リー　７５０ｍｌ,44276,3,1,43918,3,2,1,,,1980,I05101,I05101,I05101,152020000:I05101:0:1138:3
match,91,91,152036,　ハートリーフ　シャルドネ　３Ｌ,44277,24,28,43919,16,0,16,,,1182,F02202,F02202,F02202,152036000:F02202:0:1202:16
match,91,91,152036,　ハートリーフ　シャルドネ　３Ｌ,44277,24,28,54364,8,0,8,573,49090,1182,F02202,F02202,F02202,152036000:F02202:0:1202:16
oracle_no_shelf,91,91,152070,　フォッシ　ロッソ　７５０ｍｌ,44278,3,3,56190,3,0,3,,,11,zz1,,,152070000::0:1418:3
match,91,91,152076,　ムートンカデ　ブラン　７５０ｍｌ,44279,17,17,43920,17,0,17,,,2075,I07206,I07206,I07206,152076000:I07206:0:1002:17
match,91,91,152077,　ムートンカデ　ルージュ　７５０ｍｌ,44280,10,10,43921,10,0,10,,,2161,I09212,I09212,I09212,152077000:I09212:0:1002:15
match,91,91,152088,　ヒューゲル　リースリング　クラシック　７５０ｍｌ,44281,13,13,43922,13,0,13,,,1944,I04209,I04209,I04209,152088000:I04209:0:1456:13
oracle_no_shelf,91,91,152107,×ジャンジャン　ジュナール　カベルネソーヴィニヨン７５０ｍｌ,44282,1,1,56307,1,0,1,,,11,zz1,,,152107000::0:1021:1
match,91,91,152121,　ＬＬ　ブルゴーニュ　キュヴェラトゥール　ルージュ　７５０,44283,21,21,43923,21,0,21,,,2050,I06305,I06305,I06305,152121000:I06305:0:1002:23
match,91,91,152122,　ＬＬ　ブルゴーニュ　キュヴェラトゥール　ブラン　７５０,44284,8,8,43924,8,0,8,,,2257,I13411,I13411,I13411,152122000:I13411:0:1002:8
match,91,91,152129,　ＬＬ　アルディッシュシャルドネ　７５０ｍｌ,44285,8,8,43925,8,0,8,,,2256,I13410,I13410,I13410,152129000:I13410:0:1002:8
oracle_no_shelf,91,91,152145,　ＬＬ　シモネ　フェブル　シャブリ７５０ｍｌ,44286,3,3,56191,3,0,3,,,327,Z00,,,152145000::0:1002:3
match,91,91,152147,　ディーレ　モスカートダスティ　７５０ｍｌ,44287,3,3,43926,3,0,3,,,1988,I05111,I05111,I05111,152147000:I05111:0:1138:3
match,91,91,152193,　トーレス　サングレ　デ　トロ　白　３７５ｍｌ,44288,7,7,43927,7,0,7,,,2452,L19105,L19105,L19105,152193000:L19105:0:1002:7
match,91,91,152197,　トーレス　サングレ　デ　トロ　赤　３７５ｍｌ,44289,19,19,43928,19,0,19,,,2451,L19104,L19104,L19104,152197000:L19104:0:1002:19
match,91,91,152200,　ムートンカデ　ルージュ　３７５ｍｌ,44290,22,20,43929,22,2,20,,,2025,I05408,I05408,I05408,152200000:I05408:0:1002:26
match,91,91,152234,　シャトーカロンセギュール　７５０ｍｌ,44291,4,4,43930,4,0,4,,,2287,I14405,I14405,I14405,152234000:I14405:0:1313:4
match,91,91,152237,　ＬＬ　コルトンシャルルマーニュ　’２０　７５０ｍｌ,44292,4,4,43931,4,0,4,,,2291,I14410,I14410,I14410,152237000:I14410:0:1002:4
match,91,91,152252,　バルディビエソ　カベルネソーヴィニヨン　７５０ｍｌ,44293,5,4,43932,5,1,4,,,2273,I14208,I14208,I14208,152252000:I14208:0:1138:5
match,91,91,152254,　マトゥア　リージョナル　ピノノワール　７５０ｍｌ,44294,5,5,43933,5,0,5,,,1990,I05113,I05113,I05113,152254000:I05113:0:1202:5
match,91,91,152260,　ピエールレミー　ピノノワール　３７５ｍｌ,44295,15,15,43934,15,0,15,,,2318,I15406,I15406,I15406,152260000:I15406:0:1330:19
match,91,91,152267,　ジャンクロードマス　ソーヴィニヨンブラン　レゼルヴ　７５０ｍｌ,44296,3,3,43935,3,0,3,,,1900,I03316,I03316,I03316,152267000:I03316:0:1138:3
match,91,91,152275,　ジャンクロードマス　シャルドネ　レゼルヴ　７５０ｍｌ,44297,7,7,43936,7,0,7,,,2162,I09301,I09301,I09301,152275000:I09301:0:1138:13
match,91,91,152296,　モンテス　アルファ　メルロ　７５０ｍｌ,44298,5,5,43937,5,0,5,,,1933,I04108,I04108,I04108,152296000:I04108:0:1002:5
match,91,91,152301,　コノスル　ソーヴィニヨンブラン　７５０ｍｌ,44299,25,24,43938,25,1,24,,,490,B02108,B02108,B02108,152301000:B02108:0:1002:32
match,91,91,152301,　コノスル　ソーヴィニヨンブラン　７５０ｍｌ,44299,25,24,55875,-1,0,-1,759,52166,490,B02108,B02108,B02108,152301000:B02108:0:1002:32
match,91,91,152318,　ヴィニウス　リザーブ　ヴィオニエ　７５０ｍｌ,44300,9,9,43939,9,0,9,,,2093,I07408,I07408,I07408,152318000:I07408:0:1002:9
match,91,91,152320,　フランジア　白　７５０ｍｌ,44301,8,8,43940,8,0,8,,,1072,E10305,E10305,E10305,152320000:E10305:0:1330:8
match,91,91,152324,　レ　タンヌ　オクシタン　メルロ　７５０ｍｌ,44302,3,3,43941,3,0,3,,,1976,I04416,I04416,I04416,152324000:I04416:0:1138:4
match,91,91,152324,　レ　タンヌ　オクシタン　メルロ　７５０ｍｌ,44302,3,3,55037,-1,0,-1,638,50496,1976,I04416,I04416,I04416,152324000:I04416:0:1138:4
match,91,91,152329,　フランジア　バックインボックス（赤）３Ｌ,44303,40,40,43942,18,0,18,,,2370,I18206,I18206,I18206,152329000:I18206:0:1330:18
match,91,91,152329,　フランジア　バックインボックス（赤）３Ｌ,44303,40,40,51063,6,0,6,25,796,2370,I18206,I18206,I18206,152329000:I18206:0:1330:18
match,91,91,152329,　フランジア　バックインボックス（赤）３Ｌ,44303,40,40,52324,8,0,8,347,12270,2370,I18206,I18206,I18206,152329000:I18206:0:1330:18
match,91,91,152329,　フランジア　バックインボックス（赤）３Ｌ,44303,40,40,54347,8,0,8,569,49073,2370,I18206,I18206,I18206,152329000:I18206:0:1330:18
match,91,91,152331,　サントリー　カップワイン赤　１８０ｍｌ,51506,13,13,51097,13,0,13,42,830,2800,E02306,E02306,E02306,152331000:E02306:0:1021:0
match,91,91,152332,　フランジア　バックインボックス（白）３Ｌ,44304,39,39,43943,17,0,17,,,2357,I17202,I17202,I17202,152332000:I17202:0:1330:17
match,91,91,152332,　フランジア　バックインボックス（白）３Ｌ,44304,39,39,51064,6,0,6,25,797,2357,I17202,I17202,I17202,152332000:I17202:0:1330:17
match,91,91,152332,　フランジア　バックインボックス（白）３Ｌ,44304,39,39,52323,8,0,8,347,12269,2357,I17202,I17202,I17202,152332000:I17202:0:1330:17
match,91,91,152332,　フランジア　バックインボックス（白）３Ｌ,44304,39,39,54346,8,0,8,569,49072,2357,I17202,I17202,I17202,152332000:I17202:0:1330:17
match,91,91,152333,　コノスル　ゲヴュルツトラミネール　７５０ｍｌ,44305,35,35,43944,23,0,23,,,479,B01204,B01204,B01204,152333000:B01204:0:1002:23
match,91,91,152333,　コノスル　ゲヴュルツトラミネール　７５０ｍｌ,44305,35,35,55094,12,0,12,665,50767,479,B01204,B01204,B01204,152333000:B01204:0:1002:23
match,91,91,152337,　ザリティエ　コントラフォン　マコンヴィラージュ　７５０ｍｌ,44306,4,4,43945,4,0,4,,,2103,I07421,I07421,I07421,152337000:I07421:0:1002:4
match,91,91,152340,　ＬＬ　マコンヴィラージュ　シャムロワ　７５０ｍｌ,46102,2,2,45712,2,0,2,,,1918,I03505,I03505,I03505,152340000:I03505:0:1002:2
match,91,91,152344,　レ　タンヌ　オクシタン　カベルネソービニヨン　３７５ｍｌ,46103,4,4,45713,4,0,4,,,2032,I05512,I05512,I05512,152344000:I05512:0:1138:4
match,91,91,152345,　レ　タンヌ　オクシタン　シャルドネ　３７５ｍｌ,46104,3,3,45714,3,0,3,,,2035,I05518,I05518,I05518,152345000:I05518:0:1138:3
match,91,91,152347,　サントリー　カップワイン　白　１８０ｍｌ,46105,27,27,45715,3,0,3,,,769,E02307,E02307,E02307,152347000:E02307:0:1021:3
match,91,91,152347,　サントリー　カップワイン　白　１８０ｍｌ,46105,27,27,55107,24,0,24,672,50827,769,E02307,E02307,E02307,152347000:E02307:0:1021:3
match,91,91,152361,　ＬＬ　ブルゴーニュ　キュヴェラトゥール　ルージュ　３７５,46106,11,11,45716,11,0,11,,,2015,I05309,I05309,I05309,152361000:I05309:0:1002:11
match,91,91,152363,　ＬＬ　ブルゴーニュ　キュヴェラトゥール　ブラン　３７５,46107,12,12,45717,12,0,12,,,2024,I05405,I05405,I05405,152363000:I05405:0:1002:12
match,91,91,152377,　デュブフボージョレ　２５０ｍｌ,46108,7,7,45718,1,0,1,,,2319,I15410,I15410,I15410,152377000:I15410:0:1021:1
match,91,91,152377,　デュブフボージョレ　２５０ｍｌ,46108,7,7,55106,6,0,6,671,50819,2319,I15410,I15410,I15410,152377000:I15410:0:1021:1
match,91,91,152378,　デュブフ　マコンヴィラージュ　２５０ｍｌ,46109,1,1,45719,1,0,1,,,2316,I15404,I15404,I15404,152378000:I15404:0:1021:4
oracle_no_shelf,91,91,152380,×カルベ　メドック　赤　３７５ｍｌ,46110,16,16,55985,16,0,16,,,11,zz1,,,152380000::0:1021:16
match,91,91,152391,　レアレス　ヴィニェードス　ブランコ　７５０ｍｌ,46111,2,2,45720,2,0,2,,,1953,I04308,I04308,I04308,152391000:I04308:0:1138:7
match,91,91,152424,　バルディビエソ　シャルドネ　７５０ｍｌ,46112,1,1,56316,1,0,1,,,2234,I13301,I13301,I13301,152424000:I13301:0:1138:3
match,91,91,152434,　ファルケンベルグ　マドンナ　ＱｂＡ　３７５ｍｌ,46113,4,4,45722,4,0,4,,,2252,I13406,I13406,I13406,152434000:I13406:0:1021:4
oracle_no_shelf,91,91,152435,　フォルタン　カベルネソービニヨン　７５０ｍｌ,46114,4,4,56154,4,0,4,,,11,zz1,,,152435000::0:1021:4
match,91,91,152439,　ファルケンベルグ　マドンナ　７５０ｍｌ,46115,1,1,45723,1,0,1,,,2669,YC0000,YC0000,YC0000,152439000:YC0000:0:1021:2|152439001:YC0000:0:1021:2
match,91,91,152440,　ファルケンベルグ　マドンナ　カビネット　７５０ｍｌ,46116,5,5,45724,5,0,5,,,2281,I14309,I14309,I14309,152440000:I14309:0:1021:5
match,91,91,152445,　ダークホース　カベルネソービニヨン　７５０ｍｌ,46117,6,6,45725,6,0,6,,,1948,I04303,I04303,I04303,152445000:I04303:0:1021:6
match,91,91,152448,　ヴィニウス　オーガニック　シャルドネ　７５０ｍｌ,46118,7,7,45726,7,0,7,,,2156,I09207,I09207,I09207,152448000:I09207:0:1002:10
match,91,91,152453,　ヴィニウス　オーガニック　カベルネメルロ　７５０ｍｌ,46119,9,9,45727,9,0,9,,,2044,I06205,I06205,I06205,152453000:I06205:0:1002:12
match,91,91,152459,　フォンタナカンディダ　フラスカーティ　セッコ　３７５ｍｌ,46120,5,5,45728,5,0,5,,,2030,I05509,I05509,I05509,152459000:I05509:0:1226:7
match,91,91,152478,　ラ　フォルジュ　メルロ　７５０ｍｌ,46121,4,4,45729,1,0,1,,,1896,I03312,I03312,I03312,152478000:I03312:0:1138:1
match,91,91,152478,　ラ　フォルジュ　メルロ　７５０ｍｌ,46121,4,4,52079,3,0,3,281,11798,1896,I03312,I03312,I03312,152478000:I03312:0:1138:1
match,91,91,152482,　ムートンカデ　ブラン　３７５ｍｌ,46122,21,21,45730,9,0,9,,,2021,I05402,I05402,I05402,152482000:I05402:0:1002:9
match,91,91,152482,　ムートンカデ　ブラン　３７５ｍｌ,46122,21,21,53607,12,0,12,516,27041,2021,I05402,I05402,I05402,152482000:I05402:0:1002:9
oracle_no_shelf,91,91,152491,　ミレジム　ソービニヨンブラン　７５０ｍｌ,46123,1,1,56317,1,0,1,,,11,zz1,,,152491000::0:1418:1
match,91,91,152492,　ソグラペ　マテウス　ロゼ　１８７ｍｌ,46124,3,3,45731,3,0,3,,,2033,I05513,I05513,I05513,152492000:I05513:0:1021:3
match,91,91,152494,　ソグラペ　マテウス　ロゼ　７５０ｍｌ,46125,1,1,45732,1,0,1,,,2000,I05209,I05209,I05209,152494000:I05209:0:1021:2
match,91,91,152499,　バロンフィリップ　ペイドック　カベルネソービニヨン　７５０ｍｌ,46126,146,134,45733,146,12,134,,,2548,W01101,W01101,W01101,152499000:W01101:0:1002:146
match,91,91,152505,　バロンフィリップ　ペイドック　シャルドネ　７５０ｍｌ,46127,152,140,45734,152,12,140,,,2554,W02101,W02101,W02101,152505000:W02101:0:1002:152
match,91,91,152507,　シレーニ　セラーセレクション　ソービニヨンブラン　７５０ｍｌ,46128,13,13,45735,13,0,13,,,1894,I03309,I03309,I03309,152507000:I03309:0:1002:14
match,91,91,152508,　パスカル　ジョリヴェ　アティテュード　ソービニヨンブラン　７５０ｍｌ,46129,2,2,45736,2,0,2,,,1925,I03519,I03519,I03519,152508000:I03519:0:1002:2
match,91,91,152509,　モンテス　アルファ　カベルネソービニヨン　７５０ｍｌ,46130,11,11,45737,6,0,6,,,2051,I06306,I06306,I06306,152509000:I06306:0:1002:10
match,91,91,152509,　モンテス　アルファ　カベルネソービニヨン　７５０ｍｌ,46130,11,11,53608,5,0,5,516,27042,2051,I06306,I06306,I06306,152509000:I06306:0:1002:10
match,91,91,152511,　モンテス　アルファ　シャルドネ　７５０ｍｌ,46131,9,9,45738,9,0,9,,,2133,I08404,I08404,I08404,152511000:I08404:0:1002:9
oracle_no_shelf,91,91,152512,　レニャー　シャブリ　サンピエール　７５０ｍｌ,46132,12,12,56015,12,0,12,,,11,zz1,,,152512000::0:1048:12
match,91,91,152526,　トゥルッリ　サリーチェサレンティーノ　７５０ｍｌ,46133,8,8,45739,8,0,8,,,2307,I15307,I15307,I15307,152526000:I15307:0:1004:8
oracle_no_shelf,91,91,152567,　ＬＬシャブリ　プルミエ　クリュ７５０ｍｌ,46135,5,5,56121,5,0,5,,,11,zz1,,,152567000::0:1002:5
match,91,91,152573,　ノーブルヴァイン　３３７カベルネソービニヨン　７５０ｍｌ,46136,6,6,45741,6,0,6,,,2280,I14307,I14307,I14307,152573000:I14307:0:1313:6
match,91,91,152590,　ⅢＢ（トワベー）エ　オウモン　赤　７５０ｍｌ,46137,4,4,45742,4,0,4,,,1958,I04313,I04313,I04313,152590000:I04313:0:1138:6
match,91,91,152631,　カルロロッシ　（赤）　バッグ　イン　ボックス３Ｌ,46138,6,6,45743,6,0,6,,,932,E07106,E07106,E07106,152631000:E07106:0:1021:9
match,91,91,152635,　カルロロッシ　（白）　バッグ　イン　ボックス３Ｌ,46139,3,3,45744,3,0,3,,,846,E05106,E05106,E05106,152635000:E05106:0:1021:5
match,91,91,152665,　アムペーロ　カベルネソービニヨン　３Ｌ,46140,136,137,45745,136,-1,137,,,2702,Z06101,Z06101,Z06101,152665000:Z06101:0:1290:151
match,91,91,152668,　アムペーロ　シャルドネ　３Ｌ,46141,141,142,45746,141,-1,142,,,2698,Z04101,Z04101,Z04101,152668000:Z04101:0:1290:154
oracle_no_shelf,91,91,152670,　ベンド　シャルドネ　７５０ｍｌ,46142,18,18,55977,18,0,18,,,11,zz1,,,152670000::0:1002:18
match,91,91,152671,　シャブリジェンヌ　シャブリ　ラ　ピエレレ７５０ｍｌ,46143,6,6,45747,6,0,6,,,1984,I05106,I05106,I05106,152671000:I05106:0:1138:11
match,91,91,152673,　シャブリジェンヌ　シャブリ　ラ　ピエレレ３７５ｍｌ,46144,25,25,45748,25,0,25,,,2036,I06101,I06101,I06101,152673000:I06101:0:1138:32
match,91,91,152708,×ガロ　カルロロッシ　赤　７５０ｍｌ,46145,8,8,45749,8,0,8,,,2054,I06309,I06309,I06309,152708000::0:1021:8|152708001:I06309:0:1021:8
match,91,91,152711,　ＬＬ　ボージョレヴィラージュ　シャムロワ　７５０ｍｌ,46146,4,4,45750,4,0,4,,,1950,I04305,I04305,I04305,152711000:I04305:0:1002:4
oracle_no_shelf,91,91,152714,　ＬＬ　ジュヴレ　シャンベルタン　７５０ｍｌ,46147,3,3,56193,3,0,3,,,11,zz1,,,152714000::0:1002:3
match,91,91,152716,　ＬＬ　アルディッシュ　シャルドネ　３７５ｍｌ,48230,20,20,47822,20,0,20,,,2022,I05403,I05403,I05403,152716000:I05403:0:1002:20
match,91,91,152719,　ロベルト　サロット　ガヴィ　７５０ｍｌ,48231,3,2,47823,3,1,2,,,1955,I04310,I04310,I04310,152719000:I04310:0:1513:3
oracle_no_shelf,91,91,152738,　サンタヘレナ　アルパカ　ソービニヨンブラン　７５０ｍｌ,48232,4,4,56156,4,0,4,,,11,zz1,,,152738000::0:1021:4
match,91,91,152740,　ウィリアム　フェーブル　シャブリ　ヴァイヨン　７５０ｍｌ,48233,7,7,47824,7,0,7,,,1959,I04314,I04314,I04314,152740000:I04314:0:1313:7
match,91,91,152748,　マルシャン　ジュヴレイ　シャンベルタン　７５０ｍｌ,48234,6,6,47825,3,0,3,,,1967,I04403,I04403,I04403,152748000:I04403:0:1138:3
match,91,91,152748,　マルシャン　ジュヴレイ　シャンベルタン　７５０ｍｌ,48234,6,6,52080,3,0,3,281,11799,1967,I04403,I04403,I04403,152748000:I04403:0:1138:3
match,91,91,152749,　マルサラフィーネ　グランシェフ７５０ｍｌ,48235,3,3,47826,3,0,3,,,1940,I04205,I04205,I04205,152749000:I04205:0:1226:3
match,91,91,152767,　ルネブーヴィエ　ブルゴーニュピノノワール　７５０ｍｌ,48236,4,4,47827,4,0,4,,,2250,I13404,I13404,I13404,152767000:I13404:0:1313:4
match,91,91,152783,　イルプーモ　コレッツィオーネ　チンクアンタ　７５０ｍｌ,48237,4,4,47828,4,0,4,,,1973,I04409,I04409,I04409,152783000:I04409:0:1138:4
match,91,91,152797,　シレーニ　セラーセレクション　リースリング　７５０ｍｌ,48238,3,3,47829,3,0,3,,,1987,I05110,I05110,I05110,152797000:I05110:0:1002:3
match,91,91,152816,　ウィリアム　フェーブル　シャブリ　７５０ｍｌ,48239,15,15,47830,5,0,5,,,2229,I13203,I13203,I13203,152816000:I13203:0:1313:5
match,91,91,152816,　ウィリアム　フェーブル　シャブリ　７５０ｍｌ,48239,15,15,53437,10,0,10,489,26760,2229,I13203,I13203,I13203,152816000:I13203:0:1313:5
match,91,91,152821,　ウガルテ　リオハ　赤　７５０ｍｌ,48240,5,5,47831,3,0,3,,,2089,I07404,I07404,I07404,152821000:I07404:0:1138:3
match,91,91,152821,　ウガルテ　リオハ　赤　７５０ｍｌ,48240,5,5,52081,2,0,2,281,11800,2089,I07404,I07404,I07404,152821000:I07404:0:1138:3
oracle_no_shelf,91,91,152836,　アリウェン　レセルヴァ　カベルネソービニヨン　７５０ｍｌ,48241,2,2,56232,2,0,2,,,327,Z00,,,152836000::0:1004:2
match,91,91,152849,　ＤＰＣネグロアマロ　ロッソ７５０ｍｌ,48242,83,83,47832,83,0,83,,,2363,I18103,I18103,I18103,152849000:I18103:0:1365:83
match,91,91,152850,　ＤＰＣマルヴァジア７５０ｍｌ,48243,24,24,47833,24,0,24,,,699,D04204,D04204,D04204,152850000:D04204:0:1365:24
match,91,91,152861,　ドンナマルツィア　ネグラマーロ　７５０ｍｌ,48244,2,2,47834,2,0,2,,,2235,I13303,I13303,I13303,152861000:I13303:0:1138:2
match,91,91,152867,　ジョフロワ　シャブリ　７５０ｍｌ,48245,10,10,47835,10,0,10,,,2045,I06206,I06206,I06206,152867000:I06206:0:1138:15
oracle_no_shelf,91,91,152876,　ウィリアムフェーブル　シャブリ　３７５ｍｌ,48246,11,11,56025,11,0,11,,,11,zz1,,,152876000::0:1313:11
match,91,91,152897,　ラリュー　ピュリニーモンラッシェ　スールピュイ　７５０ｍｌ,48247,5,5,47836,5,0,5,,,2254,I13408,I13408,I13408,152897000:I13408:0:1313:5
