warehouse_code,warehouse_name,location_id,location_name_hex,location_name,code1,code2,code3,floor_name,item_id,item_code,item_name,lot_count,lot_current_quantity,lot_reserved_quantity,real_stock_current_quantity
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,152738,152738,　サンタヘレナ　アルパカ　ソービニヨンブラン　７５０ｍｌ,1,4,0,4
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,153798,153798,　シャトー　トゥール　サンヴァンサン　７５０ｍｌ,1,4,0,4
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,154016,154016,　チンザノ　ロッソ　１Ｌ,1,4,0,4
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,154145,154145,　モンメイラック　白　７５０ｍｌ,1,4,0,4
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,154413,154413,　プリュレロック　ニュイサンジョルジュ　クロデコルヴェ　７５０ｍｌ,1,4,0,4
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,154524,154524,　ＬＬ　ピュリニーモンラッシェ　ルフェール　７５０ｍｌ,1,4,0,4
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155083,155083,　ニコラ　フィアット　パルムドール　ブリュット　７５０ｍｌ,1,4,0,4
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155348,155348,×マム　グランコルドン　７５０ｍｌ,1,4,0,4
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,156758,156758,　フランソワラベ　ピノノワール　７５０ｍｌ,1,4,0,4
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,157851,157851,　　ヴァレ　ド　オーメン　ブランコ　７５０ｍｌ,1,4,0,4
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,158201,158201,　ミッシェルリンチ　ボルドーブラン　７５０ｍｌ,1,4,0,4
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,158426,158426,　パラヒメネス　シャルドネ　オーガニック　７５０ｍｌ,1,4,0,4
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,162021,162021,　ロンリコ　ホワイト　４０°（正規）　７００ｍｌ,1,4,0,4
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,172223,172223,×ボルスモヒート　７００ｍｌ,1,4,0,4
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,941002,941002,　立力やわらか牛カルビ１Ｋｇ,1,4,0,4
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,112471,112471,　畠山酒造雪きらら　純米酒７２０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,112558,112558,　一乃谷上撰カップ１８０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,119123,119123,　梵艶　純米大吟醸１．８Ｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,123013,123013,×２５°黒丸１．８Ｌ（芋）,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,151054,151054,　白山ワイン　山麓　７５０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,151152,151152,　機山　スパークリング　トラディッショナル　７５０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,152070,152070,　フォッシ　ロッソ　７５０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,152714,152714,　ＬＬ　ジュヴレ　シャンベルタン　７５０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,153561,153561,　イエローテイル　メルロ　７５０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,154611,154611,　ブシャール　ペール　エ　フィス　シャンベルタン　クロ　ド　ベーズ　７５０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155142,155142,　ペリエジュエ　ベルエポック　ブランドブラン　７５０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155187,155187,　エンジェルシャンパン　ブリュットロゼ　ホワイト　,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155254,155254,　ローランペリエ　グランシエクル　７５０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155473,155473,　レミーパニエ　ブーケドール　ロゼ　７５０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155492,155492,　パルムドール　ロゼ　インテンス　７５０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155503,155503,　ニコラフィアット　エクスクルーシブ　ブリュット　３７５ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155764,155764,　ボランジェ　ＰＮＶＺ　７５０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,157326,157326,　ムーチョマス　赤　７５０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,158987,158987,×ＪＪドミニク　テロワールセレクション　ピノノワール　７５０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,161005,161005,　サントリー　ウオッカ８０プルーフ　７２０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,171578,171578,　一本義　吟香梅　般若刀　７２０ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,222040,222040,　華セレクト　落花生　業務仕様４５０ｇ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,231291,231291,　ミツカン　パッチョ　トマト＆ガーリック１Ｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,231310,231310,　キッコーマン　こいくち　天パット缶１８Ｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,231607,231607,　ハウス　カレーホット　２．７ｇ×１００,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,243205,243205,　岩泉ファーム　牛乳アイスモナカ９５ｍｌ,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,322501,322501,　はぐるま会　ゴルフコンペ景品,3,3,0,9
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,410109,410109,　クタール　ソムリエナイフ　１個,1,3,0,3
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,112426,112426,　一乃谷純米酒　純７２０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,112588,112588,　真名鶴山廃仕込純米酒７２０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,112624,112624,　華燭越前国府　純米酒７２０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,119417,119417,　月暈　純米吟醸７２０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,119529,119529,　福千歳　ＦＵＫＵＩ　純米７２０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,119735,119735,　越の鷹　辛口純米吟醸３００ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,134001,134001,　カミュＶＳＯＰエレガンス７００ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,151307,151307,　アルプス　酸化防止剤無添加信州コンコード　７２０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,151659,151659,　ココファーム　農民ドライ　７５０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,152914,152914,×ボッラ　ヴァルポリチェッラクラシコ　７５０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,152918,152918,　シャルドネ　アンデスコレクション　７５０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,153656,153656,　レゾルムドカンブラス　カベルネ　７５０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,154009,154009,　チンザノ　ロッソ　７５０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155359,155359,　パルムドール　ゴールドＥＤ　７５０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155694,155694,　アンジュエール　ブリュット　７５０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155786,155786,　ニコラフィアット　グラフィックアイス　ロゼ　７５０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155965,155965,　エンジェルシャンパン　ブリュットブラック　７５０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,156478,156478,×タクン　レゼルヴァ　シャルドネ　７５０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,157160,157160,　ブシャールＰ＆Ｆ　コルトンシャルルマーニュ　’２１　７５０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,161001,161001,　サントリーウォッカ　８０プルーフ　１．８Ｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,171606,171606,　アサヒ　ジノン　グレープフルーツ　コンク１．８Ｌ　ペット,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,171937,171937,　サッポロ　男梅サワーの素５００ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,172119,172119,×サッポロ　リモンチェッロ　７２０ｍｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,173012,173012,　富貴　本みりん１．８Ｌ瓶,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,184421,184421,　チョーヤ　さらりとした梅酒　パック１Ｌ,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,410049,410049,　箱入りポリ絞り袋　５５ｃｍ　青色,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,410066,410066,　福重　ＣＦ－６０　無地７０巾　ケーキフィル,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,410102,410102,　バキュフレッシュ　替え栓　２個入　１個,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,632659,632659,×永谷園お茶漬海苔　業務用５０袋,1,2,0,2
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,722015,722015,　空容器　ビール小瓶,1,2,0,110
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,112174,112174,　北の庄純米酒「長命酔」１．８Ｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,112261,112261,　小浜酒造上撰わかさ７２０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,112487,112487,　福千歳キュヴェ純米吟醸７２０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,112599,112599,　雲乃井　純米酒　福雲１．８Ｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,112690,112690,　越前岬　特別純米酒　五百万石７２０ｍｌ　※２６’４月から卸可,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,112757,112757,　福千歳徳　山廃純米吟醸７２０ｍｌ（箱無）,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,112812,112812,　永平寺白龍　長期氷温熟成　純米大吟醸７２０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,118758,118758,　神泉　大吟醸１．８Ｌ（箱有）,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,119055,119055,　一乃谷大吟醸　さかほまれ７２０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,119057,119057,　福千歳純米大吟醸　さかほまれ７２０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,119060,119060,　雪きらら純米大吟醸　さかほまれ７２０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,119411,119411,　北の庄　純米大吟醸　望３００ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,122171,122171,○２０°いいちこ（麦）瓶１．８Ｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,134023,134023,　レミーマルタン　ＸＯ　エクセレンス　７００ｍｌ　（正規品）,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,151153,151153,　ＪＡ三方五湖　梅ワイン（白）　５００ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,151658,151658,　ココファーム　農民ロッソ　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,152107,152107,×ジャンジャン　ジュナール　カベルネソーヴィニヨン７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,152491,152491,　ミレジム　ソービニヨンブラン　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,153194,153194,　ドルーアン　ピュリニーモンラッシェ　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,153490,153490,　シャトー　パラディ　カスイユ　ブラン　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155209,155209,　バーロワイヤル　グリーンアップル　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155343,155343,×ヴーヴクリコ　ポンサルダン　ホワイトラベル　ドゥミセック７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155408,155408,　アルマンド　ブリニャック　ロゼ　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155582,155582,　サロン　ブランドブラン　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155591,155591,　テタンジェ　コントドシャンパーニュ　ブランドブラン　１．５Ｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155600,155600,　テタンジェ　ノクターン　白　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,155718,155718,　アルマンド　ブリニャック　ゴールド　箱無し　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,156498,156498,　ドルーアン　マコンヴィラージュ　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,156904,156904,　ドルーアン　ブルゴーニュ　ピノノワール　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,156905,156905,　ドルーアン　ブルゴーニュ　シャルドネ　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,157135,157135,　カサベナサル　ゲヴルツトラミネール　モスカテル　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,157201,157201,×ドルーアン　サンロマン　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,157466,157466,　ドルーアン　シャブリ　レゼルヴドヴォードン　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,157867,157867,×ドルーアン　サン　ヴェラン　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,158023,158023,　ドルーアン　シャブリ　プルミエ　クリュ　モンマン　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,158116,158116,　ドルーアン　シャブリ　グランクリュ　レクロ　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,158117,158117,　　ドルーアン　ヴォルネイ　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,158144,158144,　ドルーアン　サヴィニレボーヌ　クロデゴドー　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,158159,158159,　ドルーアン　マランジュ　プルミエ　クリュ　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,158199,158199,×ミッシェルリンチ　ボルドールージュ　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,162050,162050,　ボンベイ　ドライジン７００ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,162151,162151,　ドンフリオ　レポサド　７００ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,171202,171202,　天狗舞　梅酒１．８Ｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,171252,171252,　舟木酒造　ブルーベリー酒　３００ｍｌ,1,1,1,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,171366,171366,　サクラオ　紫蘇ダルマ　１．８Ｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,171373,171373,　チョーヤ　Ｔｈｅ　ＣＨＯＹＡ　黒糖梅酒７００ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,172227,172227,　ボルスアプリコットブランデー７００ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,172401,172401,　眞露　チャミスル　ピーチ３６０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,210717,210717,　ピエールゼロ　シニャチュール　７５０ｍｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,221648,221648,　Ｄ＆Ｈランプフィッシュキャビア５０ｇ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,231282,231282,　ピンクロックソルト１Ｋｇ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,231883,231883,　ヒガシマル　うすくちしょうゆ１０Ｌ,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,410225,410225,　まほろば　デコシート　５寸　１０００枚,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,410226,410226,　まほろば　デコサイドシート　１０００枚,1,1,0,1
91,華むすびの蔵センター,11,E38080,　,　,　,　,華むすびの蔵センター2F,999002,999002,　システムテスト１,1,1,0,1
