lot_id,real_stock_id,item_id,item_code,item_name,status,current_quantity,reserved_quantity,purchase_id,trade_item_id,old_floor_id,old_location_id,old_shelf,oracle_status,expected_oracle_shelf,oracle_products,patch_status,patch_message,new_location_id,created_location,replacement_reduced_qty,replacement_lot_ids,reservation_updates,picking_result_updates,shortage_updates
35524,35722,215026,215026,　コカコーラ　綾鷹２Ｌ,ACTIVE,8,0,,,11,2495,Q00000,single_oracle_shelf,Q00000,215026000:Q00000:0:1017:8|215026900:Q00000:::8,skipped,already_matches,,,0,,0,0,0
38740,39016,223441,223441,　ＦＡＵＣＨＯＮ　紅茶ダージリン　缶入り１２５ｇ,ACTIVE,8,0,,,11,1848,I02208,single_oracle_shelf,I02208,223441000:I02208:0:1106:8,skipped,already_matches,,,0,,0,0,0
38741,39017,223442,223442,　ケーオー産業　すぐ溶ける黒烏龍茶２４０ｇ,ACTIVE,8,0,,,11,1823,I01207,single_oracle_shelf,I01207,223442000:I01207:0:1288:8|223442900::::8,skipped,already_matches,,,0,,0,0,0
40393,40690,231241,231241,　ソルト関西ＪＴ　食塩５Ｋｇ,ACTIVE,7,-1,,,11,2176,I10000,single_oracle_shelf,I10000,231241000:I10000:0:1106:12,skipped,already_matches,,,0,,0,0,0
53419,40696,231273,231273,　ヒガシマル　うすくちしょうゆペット　１．８Ｌ,ACTIVE,8,0,479,26730,11,533,B06106,single_oracle_shelf,B06106,231273000:B06106:0:1106:56,skipped,already_matches,,,0,,0,0,0
42225,42555,243005,243005,　球アイス　６．５センチ１０個,ACTIVE,8,0,,,10,285,YB1103,single_oracle_shelf,YB1103,243005000:YB1103:0:1670:8,skipped,already_matches,,,0,,0,0,0
52102,51590,244062,244062,　森永　フレッシュＣ３８％１Ｌ,ACTIVE,8,0,283,11836,10,472,AY0000,single_oracle_shelf,AY0000,244062000:AY0000:0:1171:0,skipped,already_matches,,,0,,0,0,0
53433,52156,244095,244095,　ナビスコ　チップスターＳ　うすしお,ACTIVE,8,0,485,26753,10,2671,YX0000,single_oracle_shelf,YX0000,244095000:YX0000:0:1127:0,skipped,already_matches,,,0,,0,0,0
53432,52155,244147,244147,　ナビスコ　チップスターＳ　コンソメ４５ｇ,ACTIVE,8,0,485,26752,10,2671,YX0000,single_oracle_shelf,YX0000,244147000:YX0000:0:1127:0,skipped,already_matches,,,0,,0,0,0
53431,52154,244328,244328,　ナビスコ　チップスターＳ　のりしお,ACTIVE,8,0,485,26751,10,2671,YX0000,single_oracle_shelf,YX0000,244328000:YX0000:0:1127:0,skipped,already_matches,,,0,,0,0,0
44020,44389,246730,246730,　さんわ　名古屋名物　手羽唐３００ｇ,ACTIVE,8,0,,,10,2670,YD0000,single_oracle_shelf,YD0000,246730000:YD0000:0:1660:8,skipped,already_matches,,,0,,0,0,0
47941,48366,286117,286117,　ワールドトレーディング　おいしいフラワートルティーヤ　６インチ１２枚,ACTIVE,8,0,,,10,2668,YB8000,single_oracle_shelf,YB8000,286117000:YB8000:0:1660:8,skipped,already_matches,,,0,,0,0,0
50053,50496,287319,287319,　福井精米　福井県産コシヒカリ１０Ｋｇ新米,ACTIVE,8,0,,,11,1812,I00002,single_oracle_shelf,I00002,287319000:I00002:0:1358:8,skipped,already_matches,,,0,,0,0,0
21775,21815,411094,411094,　キリン生ビ－ル用ミニガス３５ｇ,ACTIVE,8,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,411094000:YX0000:0:1330:8,skipped,already_matches,,,0,,0,0,0
29492,29644,631717,631717,　盛田　さしみたまり醤油１．８Ｌペット,ACTIVE,8,0,,,11,922,E06314,single_oracle_shelf,E06314,631717000:E06314:0:1106:8,skipped,already_matches,,,0,,0,0,0
33596,33770,681140,681140,　リケンテクノス　カモメパックＫ－４１半透明１０枚,ACTIVE,8,0,,,11,1602,H03102,single_oracle_shelf,H03102,681140000:H03102:0:1497:16,skipped,already_matches,,,0,,0,0,0
33608,33782,681193,681193,　ニイタカ　カエンニューエースＥ３０　３０ｇ×２０個６００ｇ,ACTIVE,8,0,,,11,1614,H03303,single_oracle_shelf,H03303,681193000:H03303:0:1497:8,skipped,already_matches,,,0,,0,0,0
33613,33787,681217,681217,　福化龍鳳備長炭　１級１０Ｋｇ,ACTIVE,8,0,,,11,2497,R01102,single_oracle_shelf,R01102,681217000:R01102:0:1497:9,skipped,already_matches,,,0,,0,0,0
52467,35754,722001,722001,　空容器　ビール瓶,ACTIVE,8,0,98,12787,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
52789,35754,722001,722001,　空容器　ビール瓶,ACTIVE,8,0,154,14192,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53127,35754,722001,722001,　空容器　ビール瓶,ACTIVE,8,0,294,16082,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53218,35754,722001,722001,　空容器　ビール瓶,ACTIVE,8,0,330,26336,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53226,35754,722001,722001,　空容器　ビール瓶,ACTIVE,8,0,333,26348,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53414,35754,722001,722001,　空容器　ビール瓶,ACTIVE,8,0,375,26718,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53669,35754,722001,722001,　空容器　ビール瓶,ACTIVE,8,0,405,27403,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53694,35754,722001,722001,　空容器　ビール瓶,ACTIVE,8,0,422,27460,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
55014,35754,722001,722001,　空容器　ビール瓶,ACTIVE,8,0,654,50441,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
55150,35754,722001,722001,　空容器　ビール瓶,ACTIVE,8,0,667,51135,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
55154,35754,722001,722001,　空容器　ビール瓶,ACTIVE,8,0,669,51139,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
55309,35754,722001,722001,　空容器　ビール瓶,ACTIVE,8,0,713,51389,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
55318,35754,722001,722001,　空容器　ビール瓶,ACTIVE,8,0,716,51398,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
55395,35754,722001,722001,　空容器　ビール瓶,ACTIVE,8,0,742,51480,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
55605,35754,722001,722001,　空容器　ビール瓶,ACTIVE,8,0,782,51762,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
55895,35754,722001,722001,　空容器　ビール瓶,ACTIVE,8,0,864,52210,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53968,35758,722010,722010,　空容器ビ－ル瓶２０＋Ｐ箱（大中）,ACTIVE,8,0,534,27828,10,11,zz1,oracle_no_shelf,,722010000::0:0000:945|722010010::::945,skipped,oracle_no_shelf,,,0,,0,0,0
53354,35763,722021,722021,　空容器　ビール樽１０Ｌ,ACTIVE,8,0,351,26515,10,11,zz1,oracle_no_shelf,,722021000::0:1202:908,skipped,oracle_no_shelf,,,0,,0,0,0
53970,35763,722021,722021,　空容器　ビール樽１０Ｌ,ACTIVE,8,0,534,27830,10,11,zz1,oracle_no_shelf,,722021000::0:1202:908,skipped,oracle_no_shelf,,,0,,0,0,0
55685,35763,722021,722021,　空容器　ビール樽１０Ｌ,ACTIVE,8,0,804,51921,10,11,zz1,oracle_no_shelf,,722021000::0:1202:908,skipped,oracle_no_shelf,,,0,,0,0,0
55026,35765,722023,722023,　空容器　ビール樽１９Ｌ,ACTIVE,8,0,658,50473,10,11,zz1,oracle_no_shelf,,722023000::0:1021:684,skipped,oracle_no_shelf,,,0,,0,0,0
52829,35774,723002,723002,　空容器　ジュース　瓶,ACTIVE,8,0,164,14236,10,11,zz1,oracle_no_shelf,,723002000::0:0000:10465|723002100::::10465|723002200::::10465|723002300::::10465|723002400::::10465|723002500::::10465,skipped,oracle_no_shelf,,,0,,0,0,0
53347,35774,723002,723002,　空容器　ジュース　瓶,ACTIVE,8,0,349,26499,10,11,zz1,oracle_no_shelf,,723002000::0:0000:10465|723002100::::10465|723002200::::10465|723002300::::10465|723002400::::10465|723002500::::10465,skipped,oracle_no_shelf,,,0,,0,0,0
53383,35774,723002,723002,　空容器　ジュース　瓶,ACTIVE,8,0,363,26557,10,11,zz1,oracle_no_shelf,,723002000::0:0000:10465|723002100::::10465|723002200::::10465|723002300::::10465|723002400::::10465|723002500::::10465,skipped,oracle_no_shelf,,,0,,0,0,0
54085,35774,723002,723002,　空容器　ジュース　瓶,ACTIVE,8,0,593,27960,10,11,zz1,oracle_no_shelf,,723002000::0:0000:10465|723002100::::10465|723002200::::10465|723002300::::10465|723002400::::10465|723002500::::10465,skipped,oracle_no_shelf,,,0,,0,0,0
55674,35774,723002,723002,　空容器　ジュース　瓶,ACTIVE,8,0,798,51904,10,11,zz1,oracle_no_shelf,,723002000::0:0000:10465|723002100::::10465|723002200::::10465|723002300::::10465|723002400::::10465|723002500::::10465,skipped,oracle_no_shelf,,,0,,0,0,0
55820,35776,723010,723010,　空容器　ジュース瓶２４＋Ｐ箱,ACTIVE,8,0,845,52084,10,11,zz1,oracle_no_shelf,,723010000::0:0000:473,skipped,oracle_no_shelf,,,0,,0,0,0
56374,35776,723010,723010,　空容器　ジュース瓶２４＋Ｐ箱,ACTIVE,8,0,879,52892,11,11,zz1,oracle_no_shelf,,723010000::0:0000:473,skipped,oracle_no_shelf,,,0,,0,0,0
37107,37344,112257,112257,　黒龍大吟醸　しずく１．８Ｌ,ACTIVE,7,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,112257000:YX0000:0:2018:7,skipped,already_matches,,,0,,0,0,0
52193,40532,112838,112838,　花垣純米　超辛口７２０ｍｌ,ACTIVE,10,3,307,12096,11,585,B14204,single_oracle_shelf,B14204,112838000:B14204:0:1370:23,skipped,already_matches,,,0,,0,0,0
56072,40533,112842,112842,　一乃谷山廃仕込み特別純米７２０ｍｌ,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,112842000::0:1572:7,skipped,oracle_no_shelf,,,0,,0,0,0
40261,40544,112966,112966,　永平寺白龍　ドラゴンウォーター７２０ｍｌ,ACTIVE,14,7,,,11,1565,G08401,single_oracle_shelf,G08401,112966000:G08401:0:1263:7,skipped,already_matches,,,0,,0,0,0
42114,42423,114047,114047,　菊正宗ピン淡麗仕立２Ｌパック,ACTIVE,7,0,,,11,1765,H06302,single_oracle_shelf,H06302,114047000:H06302:0:1202:7|114047900:H06302:::7,skipped,already_matches,,,0,,0,0,0
42124,42435,114270,114270,　大関　上撰　辛丹波　参上パック５．４Ｌ,ACTIVE,7,0,,,11,1740,H06102,single_oracle_shelf,H06102,114270000:H06102:0:1021:9,skipped,already_matches,,,0,,0,0,0
42141,42453,116083,116083,　清洲城　信長鬼ころし　パック９００ｍｌ,ACTIVE,7,0,,,10,2669,YC0000,single_oracle_shelf,YC0000,116083000:YC0000:0:1021:7,skipped,already_matches,,,0,,0,0,0
43877,44214,118627,118627,　越後鶴亀　純米吟醸　限定品７２０ｍｌ,ACTIVE,7,0,,,11,1523,G07102,single_oracle_shelf,G07102,118627000:G07102:0:1290:13,skipped,already_matches,,,0,,0,0,0
56076,46039,119418,119418,　月暈　純米７２０ｍｌ,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,119418000::0:1741:7,skipped,oracle_no_shelf,,,0,,0,0,0
45676,46049,119489,119489,　白龍禅７２０ｍｌ（火入）,ACTIVE,7,0,,,11,1506,G06304,single_oracle_shelf,G06304,119489000:G06304:0:1263:7,skipped,already_matches,,,0,,0,0,0
45678,46051,119513,119513,　永平寺白龍　水てきてき７２０ｍｌ,ACTIVE,10,3,,,11,1526,G07105,single_oracle_shelf,G07105,119513000:G07105:0:1263:11,skipped,already_matches,,,0,,0,0,0
56077,46083,119726,119726,　越前岬　純米大吟醸１８０ｍｌ（プレミアム）,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,119726000::0:1460:7,skipped,oracle_no_shelf,,,0,,0,0,0
45700,46090,121003,121003,○２５°鏡月グリーン７００ｍｌ,ACTIVE,7,0,,,11,1152,F01303,single_oracle_shelf,F01303,121003000:F01303:0:1021:7|121003001:F01303:::7|121003002:F01303:::7|121003900:F01303:::7,skipped,already_matches,,,0,,0,0,0
45708,46098,121032,121032,　２５°眞露ペット１．８Ｌ,ACTIVE,7,0,,,11,856,E05205,single_oracle_shelf,E05205,121032000:E05205:0:1021:7,skipped,already_matches,,,0,,0,0,0
49907,50333,122259,122259,　４３°八重泉　古酒黒真珠１．８Ｌ,ACTIVE,7,0,,,11,2494,P17202,single_oracle_shelf,P17202,122259000:P17202:0:1002:7,skipped,already_matches,,,0,,0,0,0
49914,50341,122285,122285,　２５°一刻者　赤　（芋）７２０ｍｌ,ACTIVE,7,0,,,11,552,B08202,single_oracle_shelf,B08202,122285000:B08202:0:1202:8|122285900:B08202::1202:8,skipped,already_matches,,,0,,0,0,0
49929,50356,122354,122354,　２５°閻魔　長期貯蔵（麦）１．８Ｌ,ACTIVE,7,0,,,11,930,E07104,single_oracle_shelf,E07104,122354000:E07104:0:1014:7,skipped,already_matches,,,0,,0,0,0
21626,21626,122632,122632,　２５°残波（泡盛）１．８Ｌ,ACTIVE,7,0,,,11,2520,R03201,single_oracle_shelf,R03201,122632000:R03201:0:1202:8|122632900::::8,skipped,already_matches,,,0,,0,0,0
21652,21652,122809,122809,　２５°本格麦焼酎　越前屋玄衛門７２０ｍｌ（イエローラベル）,ACTIVE,16,9,,,11,2424,L10203,single_oracle_shelf,L10203,122809000:L10203:0:1934:49,skipped,already_matches,,,0,,0,0,0
23553,23597,122906,122906,　２５°本格麦焼酎　烈吼７２０ｍｌ（箱無し）,ACTIVE,7,0,,,11,1688,H05201,single_oracle_shelf,H05201,122906000:H05201:0:1661:7,skipped,already_matches,,,0,,0,0,0
23604,23650,123191,123191,　４３°残波古酒７２０ｍｌ（泡盛）,ACTIVE,7,0,,,11,540,B06301,single_oracle_shelf,B06301,123191000:B06301:0:1202:7,skipped,already_matches,,,0,,0,0,0
23612,23658,123236,123236,　２５°八代不知火蔵　どぎゃん麦７２０ｍｌ,ACTIVE,8,1,,,11,1724,H05405,single_oracle_shelf,H05405,123236000:H05405:0:1330:8,skipped,already_matches,,,0,,0,0,0
25426,25505,123258,123258,　２５°ど真ん中１．８Ｌ（芋）,ACTIVE,7,0,,,11,1747,H06109,single_oracle_shelf,H06109,123258000:H06109:0:1428:7,skipped,already_matches,,,0,,0,0,0
25437,25517,123302,123302,　２５°赤薩摩９００ｍｌ（芋）,ACTIVE,7,0,,,11,1774,H06311,single_oracle_shelf,H06311,123302000:H06311:0:1202:8,skipped,already_matches,,,0,,0,0,0
56063,25553,123485,123485,　２５°白鶴　本格麦焼酎　千夜一酔７２０ｍｌ,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,123485000::0:1021:7,skipped,oracle_no_shelf,,,0,,0,0,0
25487,25575,123607,123607,　２５°竹山源酔　芋１．８Ｌ（営業部専用）,ACTIVE,7,0,,,11,861,E05210,single_oracle_shelf,E05210,123607000:E05210:0:1743:7,skipped,already_matches,,,0,,0,0,0
31417,31569,132223,132223,　ブッカーズ　７５０ｍｌ,ACTIVE,7,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,132223000:YX0000:0:1021:7,skipped,already_matches,,,0,,0,0,0
31431,31583,132417,132417,　メーカーズマーク　レッドトップ　７００ｍｌ,ACTIVE,7,0,,,11,1191,F02213,single_oracle_shelf,F02213,132417000:F02213:0:1021:9,skipped,already_matches,,,0,,0,0,0
31432,31584,132437,132437,　バランタインファイネスト７００ｍｌ,ACTIVE,7,0,,,11,1087,E11105,single_oracle_shelf,E11105,132437000:E11105:0:1021:8|132437001:E11105:::8,skipped,already_matches,,,0,,0,0,0
31439,31591,132495,132495,　ホワイトホース　ファインオールド　２．７Ｌ,ACTIVE,7,0,,,11,1005,E08314,single_oracle_shelf,E08314,132495000:E08314:0:1330:9,skipped,already_matches,,,0,,0,0,0
31440,31592,132497,132497,　フォアローゼスブラック　７００ｍｌ,ACTIVE,7,0,,,11,1100,E11204,single_oracle_shelf,E11204,132497000:E11204:0:1330:7,skipped,already_matches,,,0,,0,0,0
31444,31596,132663,132663,　ブッシュミルズ　ブラックブッシュ　７００ｍｌ,ACTIVE,7,0,,,11,1180,F02115,single_oracle_shelf,F02115,132663000:F02115:0:1021:8,skipped,already_matches,,,0,,0,0,0
33430,33595,133053,133053,　サントリー　ＸＯスリム６６０ｍｌ,ACTIVE,7,0,,,11,916,E06308,single_oracle_shelf,E06308,133053000:E06308:0:1021:8|133053001:E06308:::8|133053900:E06308:::8,skipped,already_matches,,,0,,0,0,0
53130,33631,141037,141037,○キリン　一番搾り　中瓶５００ｍｌ,ACTIVE,7,0,441,16085,10,349,AB305K,single_oracle_shelf,AB305K,141037000:AB305K:0:1330:2968|141037900:AB305K:::2968|141037901:AB305K::1330:2968,skipped,already_matches,,,0,,0,0,0
51369,35615,141314,141314,　キリン　晴れ風　中瓶５００ｍｌ,ACTIVE,7,0,115,2308,10,343,AB202K,single_oracle_shelf,AB202K,141314000:AB202K:0:1330:2159|141314100:AB202K:::2159|141314900:AB202K:::2159,skipped,already_matches,,,0,,0,0,0
37152,37399,143021,143021,　サントリー　パーフェクトサントリービール　樽１０Ｌ,ACTIVE,7,0,,,10,390,AG20PS,single_oracle_shelf,AG20PS,143021000:AG20PS:0:1021:7,skipped,already_matches,,,0,,0,0,0
37170,37419,143116,143116,　アサヒ　樽生　生ビール１９Ｌ,ACTIVE,9,2,,,10,419,AH10TN,single_oracle_shelf,AH10TN,143116000:AH10TN:0:1021:9,skipped,already_matches,,,0,,0,0,0
37180,37430,143157,143157,　サッポロ　ＳＯＲＡＣＨＩ　１９８４　樽生１０Ｌ,ACTIVE,7,0,,,10,417,AH10SR,single_oracle_shelf,AH10SR,143157000:AH10SR:0:1202:11,skipped,already_matches,,,0,,0,0,0
40303,40593,149047,149047,　バリハイ　３３０ｍｌ,ACTIVE,7,0,,,11,2605,W06303,single_oracle_shelf,W06303,149047000:W06303:0:1202:7,skipped,already_matches,,,0,,0,0,0
42157,42474,151133,151133,　シャトー酒折　甲州ドライ　７５０ｍｌ,ACTIVE,7,0,,,11,2071,I07202,single_oracle_shelf,I07202,151133000:I07202:0:1545:7,skipped,already_matches,,,0,,0,0,0
42160,42477,151148,151148,　シャトー　ルミエール　赤　７５０ｍｌ,ACTIVE,7,0,,,11,2060,I06411,single_oracle_shelf,I06411,151148000:I06411:0:1502:7,skipped,already_matches,,,0,,0,0,0
56074,44263,151397,151397,　白山アンドソル　ヤマソーヴィニヨン　７５０ｍｌ,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,151397000::0:1021:7,skipped,oracle_no_shelf,,,0,,0,0,0
56075,44271,151683,151683,　マンズエコノミー　赤　紙パック　１．８Ｌ,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,151683000::0:1006:7,skipped,oracle_no_shelf,,,0,,0,0,0
43915,44273,152001,152001,　ハートリーフ　カベルネシラー　３Ｌ,ACTIVE,7,0,,,11,1192,F02214,single_oracle_shelf,F02214,152001000:F02214:0:1202:7,skipped,already_matches,,,0,,0,0,0
43927,44288,152193,152193,　トーレス　サングレ　デ　トロ　白　３７５ｍｌ,ACTIVE,7,0,,,11,2452,L19105,single_oracle_shelf,L19105,152193000:L19105:0:1002:7,skipped,already_matches,,,0,,0,0,0
43936,44297,152275,152275,　ジャンクロードマス　シャルドネ　レゼルヴ　７５０ｍｌ,ACTIVE,7,0,,,11,2162,I09301,single_oracle_shelf,I09301,152275000:I09301:0:1138:13,skipped,already_matches,,,0,,0,0,0
45726,46118,152448,152448,　ヴィニウス　オーガニック　シャルドネ　７５０ｍｌ,ACTIVE,7,0,,,11,2156,I09207,single_oracle_shelf,I09207,152448000:I09207:0:1002:10,skipped,already_matches,,,0,,0,0,0
47824,48233,152740,152740,　ウィリアム　フェーブル　シャブリ　ヴァイヨン　７５０ｍｌ,ACTIVE,7,0,,,11,1959,I04314,single_oracle_shelf,I04314,152740000:I04314:0:1313:7,skipped,already_matches,,,0,,0,0,0
47841,48256,152982,152982,　シャトー　グリヴィエール　３７５ｍｌ,ACTIVE,7,0,,,11,2320,I15411,single_oracle_shelf,I15411,152982000:I15411:0:1138:7,skipped,already_matches,,,0,,0,0,0
56058,21667,153883,153883,　ミシオネス　カベルネソービニヨン　７５０ｍｌ,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,153883000::0:1021:7,skipped,oracle_no_shelf,,,0,,0,0,0
56059,21680,154037,154037,×チンザノ　ドライ　１Ｌ,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,154037000::0:1021:7,skipped,oracle_no_shelf,,,0,,0,0,0
21682,21699,154428,154428,　フォンタナカンディダ　ローマビアンコ　７５０ｍｌ,ACTIVE,7,0,,,11,1873,I03106,single_oracle_shelf,I03106,154428000:I03106:0:1226:7,skipped,already_matches,,,0,,0,0,0
56060,21714,154599,154599,　テール　デトワール　キュヴェ　ギョタク　７５０ｍｌ,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,154599000::0:1472:7,skipped,oracle_no_shelf,,,0,,0,0,0
21695,21716,154707,154707,　ＬＬ　ヴォーヌロマネ　７５０ｍｌ,ACTIVE,7,0,,,11,2135,I08406,single_oracle_shelf,I08406,154707000:I08406:0:1002:7,skipped,already_matches,,,0,,0,0,0
56061,23679,155141,155141,　バルディビエソ　ブリュット　３７５ｍｌ,ACTIVE,7,0,,,11,2249,I13402,single_oracle_shelf,I13402,155141000:I13402:0:1138:2,skipped,already_matches,,,0,,0,0,0
23655,23711,155261,155261,　クローチェ　デッラ　ピエトラ　ランブルスコロッソ　７５０ｍｌ　,ACTIVE,7,0,,,11,1874,I03107,single_oracle_shelf,I03107,155261000:I03107:0:1226:8,skipped,already_matches,,,0,,0,0,0
56064,25622,155510,155510,　ニコラフィアット　エクスクルーシブ　ブリュットロゼ　７５０ｍｌ,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,155510000::0:1006:7,skipped,oracle_no_shelf,,,0,,0,0,0
56065,25628,155571,155571,　マルティーニ　ブリュット　３７５ｍｌ,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,155571000::0:1202:7,skipped,oracle_no_shelf,,,0,,0,0,0
25525,25637,155643,155643,　ラルス　スプマンテ　ブリュット　７５０ｍｌ,ACTIVE,7,0,,,11,2364,I18104,single_oracle_shelf,I18104,155643000:I18104:0:1226:7,skipped,already_matches,,,0,,0,0,0
56066,25641,155661,155661,　グランクルタージュ　グランキュヴェ　ブランドブラン　７５０ｍｌ,ACTIVE,7,0,,,11,327,Z00,oracle_no_shelf,,155661000::0:1313:7,skipped,oracle_no_shelf,,,0,,0,0,0
27357,27483,155964,155964,　フォンタナフレッダ　アスティ　パレット　７５０ｍｌ,ACTIVE,7,0,,,11,1904,I03401,single_oracle_shelf,I03401,155964000:I03401:0:1226:7,skipped,already_matches,,,0,,0,0,0
27364,27491,156103,156103,　ロスヴァスコス　ソーヴィニヨンブラン　７５０ｍｌ,ACTIVE,7,0,,,11,1947,I04302,single_oracle_shelf,I04302,156103000:I04302:0:1313:7,skipped,already_matches,,,0,,0,0,0
56067,27493,156122,156122,　フォルタン　シャルドネ　７５０ｍｌ,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,156122000::0:1021:7,skipped,oracle_no_shelf,,,0,,0,0,0
27368,27497,156227,156227,　アランブリュモン　ガスコーニュ　ルージュ７５０ｍｌ,ACTIVE,7,0,,,11,2047,I06302,single_oracle_shelf,I06302,156227000:I06302:0:1004:8,skipped,already_matches,,,0,,0,0,0
27369,27498,156228,156228,　アルベールビショー　ブルゴーニュピノノワール　７５０ｍｌ,ACTIVE,7,0,,,11,2008,I05218,single_oracle_shelf,I05218,156228000:I05218:0:1330:7,skipped,already_matches,,,0,,0,0,0
29405,29544,156371,156371,　リカゾーリ　トッリチェッラ　７５０ｍｌ,ACTIVE,7,0,,,11,1879,I03202,single_oracle_shelf,I03202,156371000:I03202:0:1002:7,skipped,already_matches,,,0,,0,0,0
56068,29575,156748,156748,×コニェット　ミュスカデセーヴルエメーヌ　７５０ｍｌ,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,156748000::0:1313:7,skipped,oracle_no_shelf,,,0,,0,0,0
56069,31609,156930,156930,　ブシャールＰ＆Ｆ　コルトンシャルルマーニュ　’２１　７５０ｍｌ,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,156930000::0:1313:7,skipped,oracle_no_shelf,,,0,,0,0,0
33515,33687,157627,157627,　ジャンバルモンカベルネソービニヨン　７５０ｍｌ,ACTIVE,7,0,,,11,2125,I08305,single_oracle_shelf,I08305,157627000:I08305:0:1002:7,skipped,already_matches,,,0,,0,0,0
33529,33703,157809,157809,　アルファゼータ　”Ｃ”　コルヴィーナ　７５０ｍｌ,ACTIVE,7,0,,,11,1956,I04311,single_oracle_shelf,I04311,157809000:I04311:0:1513:7,skipped,already_matches,,,0,,0,0,0
56070,35663,157957,157957,　テタンジェ　ブリュットレゼルヴ　３７５ｍｌ,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,157957000::0:1006:7,skipped,oracle_no_shelf,,,0,,0,0,0
37186,37437,158371,158371,　モンテリーベロ　シャルドネ　７５０ｍｌ,ACTIVE,7,0,,,11,1887,I03210,single_oracle_shelf,I03210,158371000:I03210:0:1226:7,skipped,already_matches,,,0,,0,0,0
37197,37449,158439,158439,　ラ　フォルジュ　カベルネソービニヨン　３７５ｍｌ,ACTIVE,7,0,,,11,2027,I05411,single_oracle_shelf,I05411,158439000:I05411:0:1138:7,skipped,already_matches,,,0,,0,0,0
