location_source,item_id,item_code,mysql_item_name,real_stock_id,source_id,lot_status,lot_current_quantity,lot_reserved_quantity,location_id,location_floor_id,mysql_shelf,mysql_shelf_norm,location_name
lot,111338,111338,　松竹梅　「昴」　生貯蔵酒３００ｍｌ,35576,35398,ACTIVE,11,0,1022,11,E-09-208,E09208,E09208
default,111340,111340,　松竹梅　澪ＣＬＥＡＲ　スパークリング３００ｍｌ,,36357,,,,1067,11,E-10-216,E10216,E10216
lot,111340,111340,　松竹梅　澪ＣＬＥＡＲ　スパークリング３００ｍｌ,35577,35399,ACTIVE,5,0,1067,11,E-10-216,E10216,E10216
default,111341,111341,　松竹梅　澪ＣＬＥＡＲ　スパークリング１５０ｍｌ,,34994,,,,903,11,E-06-208,E06208,E06208
lot,111341,111341,　松竹梅　澪ＣＬＥＡＲ　スパークリング１５０ｍｌ,35578,35400,ACTIVE,20,0,903,11,E-06-208,E06208,E06208
default,111344,111344,　白鶴　大吟醸７２０ｍｌ,,40967,,,,327,11,Z-0-0,Z00,デフォルト
default,111354,111354,　月桂冠エコカップ　つき２１０ｍｌ,,33676,,,,2669,10,YC-0-000,YC0000,YC0000
lot,111354,111354,　月桂冠エコカップ　つき２１０ｍｌ,35579,35401,ACTIVE,23,0,2669,10,YC-0-000,YC0000,YC0000
default,111385,111385,　菊正宗上撰　純米樽酒３００ｍｌ,,58135,,,,2495,11,Q-00-000,Q00000,Q00000
default,111396,111396,　月桂冠生酒１８０ｍｌ,,2488,,,,2447,11,L-18-306,L18306,L18306
lot,111396,111396,　月桂冠生酒１８０ｍｌ,35580,35402,ACTIVE,30,0,2447,11,L-18-306,L18306,L18306
default,111397,111397,×松竹梅　澪ブリュット　辛口スパークリング３００ｍｌ,,59860,,,,2871,10,M-02-305,M02305,M02305
default,111421,111421,　松竹梅豪快　上撰　プリント瓶１８０ｍｌ,,18323,,,,2581,11,W-05-205,W05205,W05205
lot,111421,111421,　松竹梅豪快　上撰　プリント瓶１８０ｍｌ,35581,35403,ACTIVE,180,0,2581,11,W-05-205,W05205,W05205
default,111422,111422,　白雪丹波伝承仕込１．８Ｌ,,2681,,,,902,11,E-06-207,E06207,E06207
lot,111422,111422,　白雪丹波伝承仕込１．８Ｌ,35582,35404,DEPLETED,0,0,902,11,E-06-207,E06207,E06207
lot,111422,111422,　白雪丹波伝承仕込１．８Ｌ,35582,53236,ACTIVE,4,0,902,11,E-06-207,E06207,E06207
lot,111422,111422,　白雪丹波伝承仕込１．８Ｌ,35582,54366,ACTIVE,6,0,902,11,E-06-207,E06207,E06207
default,111469,111469,　大関　辛丹波　にごり７２０ｍｌ,,43086,,,,1035,11,E-09-310,E09310,E09310
lot,111469,111469,　大関　辛丹波　にごり７２０ｍｌ,35583,35405,ACTIVE,2,0,1035,11,E-09-310,E09310,E09310
default,111470,111470,　大関　上撰　辛丹波　生貯蔵７２０ｍｌ,,43652,,,,974,11,E-08-107,E08107,E08107
lot,111470,111470,　大関　上撰　辛丹波　生貯蔵７２０ｍｌ,35584,35406,ACTIVE,15,0,974,11,E-08-107,E08107,E08107
default,111471,111471,　白鶴　ハクツルブラン７２０ｍｌ,,2773,,,,1165,11,F-01-317,F01317,F01317
lot,111471,111471,　白鶴　ハクツルブラン７２０ｍｌ,35585,35407,ACTIVE,2,0,1165,11,F-01-317,F01317,F01317
default,111477,111477,　京舞妓　生貯蔵酒３００ｍｌ,,42863,,,,2516,11,R-02-206,R02206,R02206
lot,111477,111477,　京舞妓　生貯蔵酒３００ｍｌ,35586,35408,ACTIVE,48,0,2516,11,R-02-206,R02206,R02206
default,111490,111490,　松竹梅　豪快ひやおろし辛口１．８Ｌ,,58136,,,,2671,10,YX-0-000,YX0000,YX0000
default,111512,111512,　月桂冠　　京山水　本醸造１．８Ｌ,,45794,,,,327,11,Z-0-0,Z00,デフォルト
default,111513,111513,　白鶴　特別純米酒　山田錦３００ｍｌ,,44116,,,,327,11,Z-0-0,Z00,デフォルト
default,111897,111897,　大関ワンカップミニ１００ｍｌ,,25378,,,,327,11,Z-0-0,Z00,デフォルト
lot,111897,111897,　大関ワンカップミニ１００ｍｌ,35587,55987,ACTIVE,15,0,327,11,Z-0-0,Z00,デフォルト
default,111986,111986,　松竹梅白壁蔵　三谷山廃純米１．８Ｌ,,58137,,,,2495,11,Q-00-000,Q00000,Q00000
default,112001,112001,　花垣特撰　大吟醸１．８Ｌ,,33103,,,,901,11,E-06-206,E06206,E06206
lot,112001,112001,　花垣特撰　大吟醸１．８Ｌ,35588,35409,DEPLETED,0,0,901,11,E-06-206,E06206,E06206
lot,112001,112001,　花垣特撰　大吟醸１．８Ｌ,35588,52194,ACTIVE,5,0,901,11,E-06-206,E06206,E06206
default,112002,112002,　越の磯　一期一会　純米大吟醸３８　７２０ｍｌ,,25564,,,,327,11,Z-0-0,Z00,デフォルト
default,112011,112011,　一本義　限定仕込・純米大吟醸　一本義物語１．８Ｌ,,58138,,,,2671,10,YX-0-000,YX0000,YX0000
default,112013,112013,　花垣　大吟醸生　たれくち７２０ｍｌ,,58139,,,,471,10,AW-0-000,AW0000,AW0000
lot,112013,112013,　花垣　大吟醸生　たれくち７２０ｍｌ,51633,57394,ACTIVE,-2,0,10,10,　-　-　,　　　,　
default,112017,112017,　越前岬　純米吟醸　雪舟１．８Ｌ（カートン入）,,58140,,,,2495,11,Q-00-000,Q00000,Q00000
default,112018,112018,　越前岬　蔵出し本醸造１．８Ｌ,,28786,,,,1251,11,F-07-105,F07105,F07105
lot,112018,112018,　越前岬　蔵出し本醸造１．８Ｌ,35589,35410,ACTIVE,2,0,1251,11,F-07-105,F07105,F07105
default,112020,112020,　越前岬　純米吟醸　雪舟７２０ｍｌ（カートン入）,,29691,,,,1505,11,G-06-303,G06303,G06303
lot,112020,112020,　越前岬　純米吟醸　雪舟７２０ｍｌ（カートン入）,35590,35411,DEPLETED,0,0,1505,11,G-06-303,G06303,G06303
lot,112020,112020,　越前岬　純米吟醸　雪舟７２０ｍｌ（カートン入）,35590,56655,ACTIVE,0,0,1505,11,G-06-303,G06303,G06303
default,112025,112025,×花垣上撰　本醸造１．８Ｌ,,59861,,,,2872,11,C-07-202,C07202,C07202
default,112027,112027,　一本義　秋之純米酒　ヒヤオロシ　円熟生詰７２０ｍｌ　※直送・卸不可,,58141,,,,2671,10,YX-0-000,YX0000,YX0000
default,112029,112029,　福千歳ＲＩＣＥ　ＷＩＮＥ（らいすわいん）７２０ｍｌ,,39680,,,,2821,11,G-05-302,G05302,G05302
lot,112029,112029,　福千歳ＲＩＣＥ　ＷＩＮＥ（らいすわいん）７２０ｍｌ,51501,52249,DEPLETED,0,0,2821,11,G-05-302,G05302,G05302
lot,112029,112029,　福千歳ＲＩＣＥ　ＷＩＮＥ（らいすわいん）７２０ｍｌ,51501,56662,ACTIVE,-3,0,2821,11,G-05-302,G05302,G05302
default,112030,112030,　永平寺白龍　純米生貯造酒３００ｍｌ,,48886,,,,1539,11,G-07-402,G07402,G07402
lot,112030,112030,　永平寺白龍　純米生貯造酒３００ｍｌ,35591,35412,ACTIVE,8,0,1539,11,G-07-402,G07402,G07402
default,112037,112037,　関西　佳撰１．８Ｌ,,495,,,,2714,11,P-16-101,P16101,P16101
lot,112037,112037,　関西　佳撰１．８Ｌ,35592,35413,ACTIVE,34,0,2714,11,P-16-101,P16101,P16101
lot,112037,112037,　関西　佳撰１．８Ｌ,35592,52143,ACTIVE,6,0,2714,11,P-16-101,P16101,P16101
default,112039,112039,　越前岬　大吟醸　吟の雫７２０ｍｌ,,41158,,,,2495,11,Q-00-000,Q00000,Q00000
default,112040,112040,　加茂栄上撰１．８Ｌ,,58142,,,,2671,10,YX-0-000,YX0000,YX0000
default,112047,112047,　雲乃井　純米吟醸　東雲１．８Ｌ,,18857,,,,2592,11,W-06-110,W06110,W06110
lot,112047,112047,　雲乃井　純米吟醸　東雲１．８Ｌ,35593,35414,ACTIVE,1,0,2592,11,W-06-110,W06110,W06110
default,112052,112052,　花垣生もと純米７２０ｍｌ,,58143,,,,2495,11,Q-00-000,Q00000,Q00000
default,112056,112056,　梵　吟撰７２０ｍｌ　（箱有）,,23869,,,,2556,11,W-02-201,W02201,W02201
lot,112056,112056,　梵　吟撰７２０ｍｌ　（箱有）,35594,35415,ACTIVE,67,0,2556,11,W-02-201,W02201,W02201
lot,112056,112056,　梵　吟撰７２０ｍｌ　（箱有）,35594,55090,ACTIVE,24,0,2556,11,W-02-201,W02201,W02201
default,112057,112057,×常山弐の升　純米１．８Ｌ,,45558,,,,327,11,Z-0-0,Z00,デフォルト
default,112059,112059,　福千歳山廃純米　ひと肌恋し１．８Ｌ,,26592,,,,2587,11,W-06-105,W06105,W06105
lot,112059,112059,　福千歳山廃純米　ひと肌恋し１．８Ｌ,35595,35416,ACTIVE,2,0,2587,11,W-06-105,W06105,W06105
default,112061,112061,　早瀬浦特別純米酒３００ｍｌ（営業部専用）,,47936,,,,471,10,AW-0-000,AW0000,AW0000
default,112063,112063,　梵吉平　純米大吟醸７２０ｍｌ,,49474,,,,2560,11,W-02-303,W02303,W02303
lot,112063,112063,　梵吉平　純米大吟醸７２０ｍｌ,35596,35417,DEPLETED,2,0,2560,11,W-02-303,W02303,W02303
lot,112063,112063,　梵吉平　純米大吟醸７２０ｍｌ,35596,56141,ACTIVE,2,-2,2560,11,W-02-303,W02303,W02303
default,112071,112071,×一本義生本醸造３００ｍｌ,,58144,,,,471,10,AW-0-000,AW0000,AW0000
default,112073,112073,×常山参の升　純米　辛口１．８Ｌ,,21970,,,,2671,10,YX-0-000,YX0000,YX0000
default,112080,112080,　越の磯　純米酒　寒仕込み１．８Ｌ,,19622,,,,1011,11,E-09-106,E09106,E09106
lot,112080,112080,　越の磯　純米酒　寒仕込み１．８Ｌ,35597,35418,ACTIVE,-1,-4,1011,11,E-09-106,E09106,E09106
default,112083,112083,×一本義上撰１．８Ｌ,,58145,,,,740,11,E-01-101,E01101,E01101
default,112086,112086,　一本義　辛口クラシック１．８Ｌ（旧金印）,,21156,,,,2715,11,W-09-104,W09104,W09104
lot,112086,112086,　一本義　辛口クラシック１．８Ｌ（旧金印）,35598,35419,ACTIVE,148,0,2715,11,W-09-104,W09104,W09104
lot,112086,112086,　一本義　辛口クラシック１．８Ｌ（旧金印）,35598,54779,ACTIVE,49,0,2715,11,W-09-104,W09104,W09104
lot,112086,112086,　一本義　辛口クラシック１．８Ｌ（旧金印）,35598,55085,ACTIVE,54,0,2715,11,W-09-104,W09104,W09104
default,112094,112094,　伝心春　純米吟醸無濾過生酒１．８Ｌ　※直送・卸不可,,58146,,,,471,10,AW-0-000,AW0000,AW0000
default,112098,112098,　花垣純米　超辛口１．８Ｌ,,40826,,,,1252,11,F-07-106,F07106,F07106
lot,112098,112098,　花垣純米　超辛口１．８Ｌ,35599,35420,ACTIVE,-1,1,1252,11,F-07-106,F07106,F07106
default,112103,112103,　黒龍　吟醸　いっちょらい３００ｍｌ,,35084,,,,471,10,AW-0-000,AW0000,AW0000
lot,112103,112103,　黒龍　吟醸　いっちょらい３００ｍｌ,35600,35421,DEPLETED,34,0,471,10,AW-0-000,AW0000,AW0000
lot,112103,112103,　黒龍　吟醸　いっちょらい３００ｍｌ,35600,51385,ACTIVE,22,22,471,10,AW-0-000,AW0000,AW0000
lot,112103,112103,　黒龍　吟醸　いっちょらい３００ｍｌ,35600,51389,ACTIVE,-259,2,471,10,AW-0-000,AW0000,AW0000
default,112110,112110,　花垣特撰大吟醸３００ｍｌ,,9490,,,,1242,11,F-06-103,F06103,F06103
lot,112110,112110,　花垣特撰大吟醸３００ｍｌ,35601,35422,ACTIVE,6,5,1242,11,F-06-103,F06103,F06103
lot,112110,112110,　花垣特撰大吟醸３００ｍｌ,35601,57453,ACTIVE,12,12,1242,11,F-06-103,F06103,F06103
default,112111,112111,×越前岬本醸造　上撰本醸造（旧ラベル）１．８Ｌ,,58147,,,,2495,11,Q-00-000,Q00000,Q00000
default,112115,112115,　一本義　生貯蔵酒３００ｍｌ,,3860,,,,712,11,D-06-105,D06105,D06105
lot,112115,112115,　一本義　生貯蔵酒３００ｍｌ,35602,35423,ACTIVE,439,72,712,11,D-06-105,D06105,D06105
lot,112115,112115,　一本義　生貯蔵酒３００ｍｌ,35602,54780,ACTIVE,110,41,712,11,D-06-105,D06105,D06105
lot,112115,112115,　一本義　生貯蔵酒３００ｍｌ,35602,55086,ACTIVE,160,0,712,11,D-06-105,D06105,D06105
default,112117,112117,　越前岬　大吟醸　吟の雫１．８Ｌ,,58148,,,,2495,11,Q-00-000,Q00000,Q00000
lot,112117,112117,　越前岬　大吟醸　吟の雫１．８Ｌ,51843,52385,ACTIVE,1,0,2495,11,Q-00-000,Q00000,Q00000
default,112125,112125,○花垣純米大吟醸１．８Ｌ,,35199,,,,1488,11,G-06-103,G06103,G06103
lot,112125,112125,○花垣純米大吟醸１．８Ｌ,35603,35424,ACTIVE,1,0,1488,11,G-06-103,G06103,G06103
default,112126,112126,　わかさの酒　鯖専用純米酒１．８Ｌ,,19662,,,,2857,11,W-06-401,W06401,W06401
lot,112126,112126,　わかさの酒　鯖専用純米酒１．８Ｌ,52090,56340,ACTIVE,1,0,2857,11,W-06-401,W06401,W06401
default,112130,112130,　花垣特撰　大吟醸７２０ｍｌ,,10740,,,,945,11,E-07-207,E07207,E07207
lot,112130,112130,　花垣特撰　大吟醸７２０ｍｌ,35604,35425,DEPLETED,6,0,945,11,E-07-207,E07207,E07207
lot,112130,112130,　花垣特撰　大吟醸７２０ｍｌ,35604,57349,ACTIVE,-4,-2,10,10,　-　-　,　　　,　
lot,112130,112130,　花垣特撰　大吟醸７２０ｍｌ,35604,57452,ACTIVE,6,0,945,11,E-07-207,E07207,E07207
lot,112130,112130,　花垣特撰　大吟醸７２０ｍｌ,35604,57454,ACTIVE,6,0,945,11,E-07-207,E07207,E07207
default,112136,112136,　伝心夏　袋吊り純米大吟醸生酒７２０ｍｌ　※直送・卸不可,,58149,,,,471,10,AW-0-000,AW0000,AW0000
lot,112143,112143,　福千歳上撰１．８Ｌ,51827,52250,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
default,112148,112148,　真名鶴美雨　ｒｏｓｅ３００ｍｌ,,39709,,,,1076,11,E-10-309,E10309,E10309
lot,112148,112148,　真名鶴美雨　ｒｏｓｅ３００ｍｌ,37330,37094,ACTIVE,4,0,1076,11,E-10-309,E10309,E10309
default,112150,112150,◎華明り生吟３００ｍｌ,,59862,,,,2873,10,AW-1-111,AW1111,AW1111
default,112151,112151,　越の磯　春夏秋雪越前　純米吟醸３００ｍｌ,,29176,,,,1498,11,G-06-201,G06201,G06201
lot,112151,112151,　越の磯　春夏秋雪越前　純米吟醸３００ｍｌ,37331,37095,ACTIVE,39,0,1498,11,G-06-201,G06201,G06201
default,112159,112159,　梵日本の翼　純米大吟醸７２０ｍｌ,,58150,,,,2671,10,YX-0-000,YX0000,YX0000
default,112162,112162,　花垣　冬のしぼりたて１．８Ｌ,,58151,,,,471,10,AW-0-000,AW0000,AW0000
default,112163,112163,　花垣　冬のしぼりたて７２０ｍｌ,,58152,,,,471,10,AW-0-000,AW0000,AW0000
default,112174,112174,　北の庄純米酒「長命酔」１．８Ｌ,,10022,,,,327,11,Z-0-0,Z00,デフォルト
lot,112174,112174,　北の庄純米酒「長命酔」１．８Ｌ,51822,52242,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
default,112177,112177,　花垣　純米吟醸１．８Ｌ,,30499,,,,845,11,E-05-105,E05105,E05105
lot,112177,112177,　花垣　純米吟醸１．８Ｌ,37332,37096,ACTIVE,14,0,845,11,E-05-105,E05105,E05105
default,112180,112180,　一本義搾りたて生原酒（初搾り）５００ｍｌ（営業専用）,,58153,,,,2671,10,YX-0-000,YX0000,YX0000
default,112182,112182,　舞美人純米酒７２０ｍｌ,,25082,,,,2495,11,Q-00-000,Q00000,Q00000
lot,112182,112182,　舞美人純米酒７２０ｍｌ,37333,37097,DEPLETED,0,0,2495,11,Q-00-000,Q00000,Q00000
lot,112182,112182,　舞美人純米酒７２０ｍｌ,37333,51326,ACTIVE,1,0,2495,11,Q-00-000,Q00000,Q00000
lot,112182,112182,　舞美人純米酒７２０ｍｌ,37333,56218,ACTIVE,2,0,2495,11,Q-00-000,Q00000,Q00000
lot,112182,112182,　舞美人純米酒７２０ｍｌ,37333,57450,ACTIVE,2,0,2495,11,Q-00-000,Q00000,Q00000
default,112183,112183,　花垣山廃純米７２０ｍｌ,,58154,,,,2495,11,Q-00-000,Q00000,Q00000
lot,112183,112183,　花垣山廃純米７２０ｍｌ,51497,57421,ACTIVE,-1,0,10,10,　-　-　,　　　,　
default,112186,112186,　北の庄純米酒「長命酔」７２０ｍｌ,,31066,,,,327,11,Z-0-0,Z00,デフォルト
lot,112186,112186,　北の庄純米酒「長命酔」７２０ｍｌ,37334,57306,ACTIVE,-6,0,10,10,　-　-　,　　　,　
default,112194,112194,　一本義　山田錦１．８Ｌ,,10381,,,,644,11,C-06-102,C06102,C06102
lot,112194,112194,　一本義　山田錦１．８Ｌ,37335,37098,ACTIVE,8,0,644,11,C-06-102,C06102,C06102
lot,112194,112194,　一本義　山田錦１．８Ｌ,37335,56564,ACTIVE,6,0,644,11,C-06-102,C06102,C06102
default,112196,112196,　真名鶴美雨ｒｏｓｅ７２０ｍｌ,,39707,,,,327,11,Z-0-0,Z00,デフォルト
default,112197,112197,　富久駒一筆啓上　純米吟醸７２０ｍｌ（箱入）,,39131,,,,1473,11,G-05-301,G05301,G05301
lot,112197,112197,　富久駒一筆啓上　純米吟醸７２０ｍｌ（箱入）,37336,37099,ACTIVE,2,0,1473,11,G-05-301,G05301,G05301
default,112199,112199,　梵ＧＯＬＤ（ゴールド）　無濾過純米大吟醸７２０ｍｌ,,24339,,,,2550,11,W-01-203,W01203,W01203
lot,112199,112199,　梵ＧＯＬＤ（ゴールド）　無濾過純米大吟醸７２０ｍｌ,37337,37100,ACTIVE,12,12,2550,11,W-01-203,W01203,W01203
default,112203,112203,　一本義　辛爽系（からさわけい）純米吟醸７２０ｍｌ,,1578,,,,604,11,C-01-201,C01201,C01201
lot,112203,112203,　一本義　辛爽系（からさわけい）純米吟醸７２０ｍｌ,37338,37101,ACTIVE,81,24,604,11,C-01-201,C01201,C01201
lot,112203,112203,　一本義　辛爽系（からさわけい）純米吟醸７２０ｍｌ,37338,56565,ACTIVE,23,0,604,11,C-01-201,C01201,C01201
default,112205,112205,　花垣ＳｈｕＳｈｕＳｈｕ　純米にごり生原酒７２０ｍｌ,,58155,,,,471,10,AW-0-000,AW0000,AW0000
default,112216,112216,　越前岬　大吟醸１．８Ｌ,,39259,,,,2109,11,I-08-107,I08107,I08107
lot,112216,112216,　越前岬　大吟醸１．８Ｌ,37339,37102,ACTIVE,3,0,2109,11,I-08-107,I08107,I08107
default,112217,112217,　越前岬　大吟醸７２０ｍｌ,,44629,,,,2105,11,I-08-103,I08103,I08103
lot,112217,112217,　越前岬　大吟醸７２０ｍｌ,37340,37103,ACTIVE,1,0,2105,11,I-08-103,I08103,I08103
lot,112217,112217,　越前岬　大吟醸７２０ｍｌ,37340,52389,ACTIVE,6,0,2105,11,I-08-103,I08103,I08103
default,112219,112219,　真名鶴懐石本醸造　上吟１．８Ｌ,,18274,,,,327,11,Z-0-0,Z00,デフォルト
lot,112219,112219,　真名鶴懐石本醸造　上吟１．８Ｌ,51632,52124,DEPLETED,0,0,327,11,Z-0-0,Z00,デフォルト
lot,112219,112219,　真名鶴懐石本醸造　上吟１．８Ｌ,51632,57422,ACTIVE,-1,0,10,10,　-　-　,　　　,　
default,112223,112223,　北の庄本醸造　生酒３００ｍｌ,,6645,,,,2495,11,Q-00-000,Q00000,Q00000
lot,112223,112223,　北の庄本醸造　生酒３００ｍｌ,37341,37104,ACTIVE,3,0,2495,11,Q-00-000,Q00000,Q00000
default,112224,112224,　北の庄　純米吟醸ひやおろし７２０ｍｌ,,58156,,,,2671,10,YX-0-000,YX0000,YX0000
default,112229,112229,　黒龍　純吟　いっちょらい１．８Ｌ,,23885,,,,497,11,B-03-103,B03103,B03103
lot,112229,112229,　黒龍　純吟　いっちょらい１．８Ｌ,37342,37105,DEPLETED,0,0,497,11,B-03-103,B03103,B03103
lot,112229,112229,　黒龍　純吟　いっちょらい１．８Ｌ,37342,51386,ACTIVE,12,3,497,11,B-03-103,B03103,B03103
lot,112229,112229,　黒龍　純吟　いっちょらい１．８Ｌ,37342,51390,ACTIVE,66,0,497,11,B-03-103,B03103,B03103
default,112232,112232,◎華明り上撰１．８Ｌ,,58157,,,,755,11,E-02-101,E02101,E02101
default,112237,112237,　福千歳さくらクラシック１．８Ｌ,,30529,,,,327,11,Z-0-0,Z00,デフォルト
default,112243,112243,　一乃谷上撰１．８Ｌ,,49475,,,,989,11,E-08-210,E08210,E08210
lot,112243,112243,　一乃谷上撰１．８Ｌ,37343,37106,ACTIVE,5,0,989,11,E-08-210,E08210,E08210
default,112244,112244,　一乃谷金印１．８Ｌ,,25710,,,,327,11,Z-0-0,Z00,デフォルト
default,112246,112246,　真名鶴晩夏初秋ひやおろし７２０ｍｌ,,59863,,,,2874,10,Y-00-000,Y00000,Y00000
default,112252,112252,　越前岬　辛くち冷酒３００ｍｌ,,58158,,,,2671,10,YX-0-000,YX0000,YX0000
default,112255,112255,　永平寺白龍　純米新酒　初しぼり生原酒７２０ｍｌ,,58159,,,,472,10,AY-0-000,AY0000,AY0000
default,112256,112256,　永平寺白龍　純米新酒　初しぼり生原酒１．８Ｌ,,58160,,,,472,10,AY-0-000,AY0000,AY0000
default,112257,112257,　黒龍大吟醸　しずく１．８Ｌ,,37734,,,,2671,10,YX-0-000,YX0000,YX0000
lot,112257,112257,　黒龍大吟醸　しずく１．８Ｌ,37344,37107,ACTIVE,7,0,2671,10,YX-0-000,YX0000,YX0000
default,112261,112261,　小浜酒造上撰わかさ７２０ｍｌ,,16989,,,,327,11,Z-0-0,Z00,デフォルト
lot,112261,112261,　小浜酒造上撰わかさ７２０ｍｌ,37345,56281,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
default,112265,112265,　一乃谷吟醸　生貯蔵酒３００ｍｌ,,16648,,,,2575,11,W-05-102,W05102,W05102
lot,112265,112265,　一乃谷吟醸　生貯蔵酒３００ｍｌ,37346,37108,ACTIVE,16,0,2575,11,W-05-102,W05102,W05102
lot,112265,112265,　一乃谷吟醸　生貯蔵酒３００ｍｌ,37346,52154,ACTIVE,18,0,2575,11,W-05-102,W05102,W05102
default,112266,112266,　北の庄　上撰１．８Ｌ,,16807,,,,2809,11,E-10-106,E10106,E10106
lot,112266,112266,　北の庄　上撰１．８Ｌ,51823,52243,ACTIVE,6,0,2809,11,E-10-106,E10106,E10106
default,112268,112268,　華燭大吟醸７２０ｍｌ,,18058,,,,327,11,Z-0-0,Z00,デフォルト
default,112270,112270,　黒龍大吟醸　石田屋７２０ｍｌ,,37735,,,,2671,10,YX-0-000,YX0000,YX0000
lot,112270,112270,　黒龍大吟醸　石田屋７２０ｍｌ,37347,37109,ACTIVE,2,0,2671,10,YX-0-000,YX0000,YX0000
default,112272,112272,　黒龍　大吟醸　龍７２０ｍｌ,,58161,,,,2671,10,YX-0-000,YX0000,YX0000
lot,112272,112272,　黒龍　大吟醸　龍７２０ｍｌ,51608,51391,DEPLETED,0,0,327,11,Z-0-0,Z00,デフォルト
lot,112272,112272,　黒龍　大吟醸　龍７２０ｍｌ,51608,57213,ACTIVE,-16,0,10,10,　-　-　,　　　,　
default,112278,112278,　華の香越前越前　瓶１．８Ｌ,,470,,,,736,11,D-09-101,D09101,D09101
lot,112278,112278,　華の香越前越前　瓶１．８Ｌ,37348,37110,ACTIVE,69,2,736,11,D-09-101,D09101,D09101
default,112280,112280,　越の鷹上撰１．８Ｌ,,24859,,,,1141,11,F-01-204,F01204,F01204
lot,112280,112280,　越の鷹上撰１．８Ｌ,37349,37111,ACTIVE,9,0,1141,11,F-01-204,F01204,F01204
default,112281,112281,　越の鷹純米酒７２０ｍｌ,,28288,,,,1712,11,H-05-311,H05311,H05311
lot,112281,112281,　越の鷹純米酒７２０ｍｌ,37350,37112,ACTIVE,17,0,1712,11,H-05-311,H05311,H05311
default,112283,112283,　越の鷹純米酒１．８Ｌ,,49127,,,,2583,11,W-06-101,W06101,W06101
lot,112283,112283,　越の鷹純米酒１．８Ｌ,37351,37113,ACTIVE,6,0,2583,11,W-06-101,W06101,W06101
default,112285,112285,　越の鷹薫酒　純米吟醸７２０ｍｌ,,43370,,,,2812,11,E-11-308,E11308,E11308
lot,112285,112285,　越の鷹薫酒　純米吟醸７２０ｍｌ,51974,57423,ACTIVE,-1,0,10,10,　-　-　,　　　,　
default,112291,112291,　梵ＧＯＬＤ（ゴールド）　無濾過純米大吟醸１．８Ｌ,,21715,,,,2846,11,I-09-112,I09112,I09112
lot,112291,112291,　梵ＧＯＬＤ（ゴールド）　無濾過純米大吟醸１．８Ｌ,52232,53622,DEPLETED,0,0,2846,11,I-09-112,I09112,I09112
default,112292,112292,　百貴船上撰１．８Ｌ,,58162,,,,2495,11,Q-00-000,Q00000,Q00000
lot,112294,112294,　小浜酒造上撰わかさ１．８Ｌ,37352,56115,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
default,112297,112297,　一本義　秋之純米酒　ヒヤオロシ　円熟生詰１．８Ｌ　※直送・卸不可,,58163,,,,2671,10,YX-0-000,YX0000,YX0000
default,112299,112299,　花垣究極の花垣１．８Ｌ,,58164,,,,1810,11,I-00-000,I00000,I00000
default,112303,112303,　富久駒本醸造　丸岡城７２０ｍｌ,,39786,,,,1503,11,G-06-301,G06301,G06301
lot,112303,112303,　富久駒本醸造　丸岡城７２０ｍｌ,37353,37114,ACTIVE,41,2,1503,11,G-06-301,G06301,G06301
default,112305,112305,　花垣究極の花垣７２０ｍｌ,,58165,,,,2671,10,YX-0-000,YX0000,YX0000
default,112307,112307,　梵艶　純米大吟醸３００ｍｌ,,19704,,,,2146,11,I-09-102,I09102,I09102
lot,112307,112307,　梵艶　純米大吟醸３００ｍｌ,37354,37115,ACTIVE,4,0,2146,11,I-09-102,I09102,I09102
default,112312,112312,　一乃谷上撰辛口１．８Ｌ,,26150,,,,620,11,C-03-105,C03105,C03105
lot,112312,112312,　一乃谷上撰辛口１．８Ｌ,37355,37116,ACTIVE,13,0,620,11,C-03-105,C03105,C03105
default,112314,112314,　永平寺白龍　別誂１．８Ｌ,,36310,,,,1216,11,F-03-103,F03103,F03103
lot,112314,112314,　永平寺白龍　別誂１．８Ｌ,37356,37117,ACTIVE,14,0,1216,11,F-03-103,F03103,F03103
default,112317,112317,　富久駒　鬼作左　純米原酒ひやおろし７２０ｍｌ（箱無し）,,58166,,,,2671,10,YX-0-000,YX0000,YX0000
default,112324,112324,　黒龍二左衛門７２０ｍｌ,,22674,,,,2671,10,YX-0-000,YX0000,YX0000
lot,112324,112324,　黒龍二左衛門７２０ｍｌ,37357,37118,DEPLETED,0,0,2671,10,YX-0-000,YX0000,YX0000
default,112325,112325,　花垣　純米吟醸７２０ｍｌ,,39911,,,,1120,11,E-11-311,E11311,E11311
lot,112325,112325,　花垣　純米吟醸７２０ｍｌ,37358,37119,ACTIVE,15,0,1120,11,E-11-311,E11311,E11311
default,112326,112326,　黒龍八十八号７２０ｍｌ,,18034,,,,2671,10,YX-0-000,YX0000,YX0000
default,112327,112327,　北の庄辛口（別撰）１．８Ｌ,,38403,,,,635,11,C-05-101,C05101,C05101
lot,112327,112327,　北の庄辛口（別撰）１．８Ｌ,37359,37120,ACTIVE,14,0,635,11,C-05-101,C05101,C05101
default,112329,112329,　花垣純米３００ｍｌ,,26955,,,,538,11,B-06-205,B06205,B06205
