store_code,item_code,product_code,oracle_shelf,oracle_shelf_norm,sales_flag,vendor_cd,oracle_current_stock
91,185337,185337900,,,,,0
91,185338,185338000,,,0,1021,0
91,185338,185338900,,,,,0
91,185339,185339000,,,0,1021,0
91,185340,185340000,,,0,1202,0
91,185341,185341000,G01211,G01211,0,1021,104
91,185341,185341100,G01211,G01211,,,104
91,185341,185341900,G01211,G01211,,,104
91,185342,185342000,,,0,1021,0
91,185342,185342900,,,,,0
91,185343,185343000,Q00000,Q00000,0,1021,0
91,185343,185343900,,,,,0
91,185344,185344000,G01201,G01201,0,1021,48
91,185344,185344100,,,,,48
91,185344,185344900,,,,,48
91,185345,185345000,,,0,1021,0
91,185345,185345900,,,,,0
91,185346,185346000,,,0,1330,0
91,185347,185347000,,,0,1330,0
91,185348,185348000,,,0,1202,0
91,185349,185349000,,,0,1330,0
91,185349,185349100,,,,,0
91,185349,185349900,,,,,0
91,185350,185350000,,,0,1330,0
91,185350,185350900,,,,,0
91,185351,185351000,,,0,1202,0
91,185351,185351900,,,,,0
91,185352,185352000,,,0,1021,0
91,185352,185352900,,,,,0
91,185353,185353000,,,0,1021,0
91,185353,185353900,,,,,0
91,185354,185354000,,,0,1202,0
91,185354,185354900,,,,,0
91,185355,185355000,,,0,1021,0
91,185355,185355900,,,,,0
91,185356,185356000,,,0,1202,0
91,185356,185356900,,,,,0
91,185357,185357000,,,0,1202,0
91,185357,185357900,,,,,0
91,185358,185358000,,,0,1330,0
91,185358,185358900,,,,,0
91,185359,185359000,,,0,1202,0
91,185359,185359900,,,,,0
91,185360,185360000,,,0,1202,0
91,185360,185360900,,,,,0
91,185361,185361000,,,0,1202,0
91,185361,185361900,,,,,0
91,185362,185362000,,,0,1330,0
91,185362,185362900,,,,,0
91,185363,185363000,,,0,1202,0
91,185363,185363900,,,,,0
91,185364,185364000,,,0,1202,0
91,185364,185364900,,,,,0
91,185365,185365000,,,0,1202,0
91,185365,185365900,,,,,0
91,185366,185366000,,,0,1021,0
91,185366,185366900,,,,,0
91,185367,185367000,,,0,1021,0
91,185367,185367900,,,,,0
91,185368,185368000,,,0,1202,0
91,185368,185368900,,,,,0
91,185369,185369000,,,0,1021,0
91,185369,185369900,,,,,0
91,185370,185370000,,,0,1021,0
91,185370,185370100,,,,,0
91,185370,185370900,,,,,0
91,185371,185371000,,,0,1021,0
91,185371,185371900,,,,,0
91,185372,185372000,G01101,G01101,0,1021,48
91,185372,185372100,,,,,48
91,185372,185372900,,,,,48
91,185373,185373000,,,0,1021,0
91,185373,185373900,,,,,0
91,185374,185374000,,,0,1202,0
91,185374,185374900,,,,,0
91,185375,185375000,,,0,1202,0
91,185375,185375900,,,,,0
91,185376,185376000,,,0,1202,0
91,185376,185376900,,,,,0
91,185377,185377000,,,0,1202,0
91,185377,185377900,,,,,0
91,185378,185378000,,,0,1021,0
91,185378,185378900,,,,,0
91,185379,185379000,,,0,1202,0
91,185379,185379900,,,,,0
91,185380,185380000,,,0,1202,0
91,185380,185380900,,,,,0
91,185381,185381000,,,0,1202,0
91,185381,185381900,,,,,0
91,185382,185382000,,,0,1202,0
91,185382,185382900,,,,,0
91,185383,185383000,,,0,1021,0
91,185383,185383900,,,,,0
91,185384,185384000,,,0,1330,0
91,185385,185385000,E02201,E02201,0,1021,36
91,185385,185385900,,,,,36
91,185386,185386000,,,0,1021,0
91,185386,185386900,,,,,0
91,185387,185387000,,,0,1330,0
91,185388,185388000,,,0,1330,0
91,185389,185389000,,,0,1330,0
91,185389,185389900,,,,,0
91,185393,185393000,,,0,1202,0
91,185393,185393900,,,,,0
91,185394,185394000,,,0,1202,0
91,185394,185394900,,,,,0
91,185395,185395000,,,0,1021,0
91,185395,185395900,,,,,0
91,185396,185396000,,,0,1021,0
91,185396,185396900,,,,,0
91,185399,185399000,,,0,1330,0
91,185399,185399900,M08308,M08308,,,0
91,185400,185400000,,,0,1330,0
91,185400,185400900,,,,,0
91,185403,185403000,,,0,1021,0
91,185403,185403900,,,,,0
91,185404,185404000,,,0,1021,0
91,185404,185404900,,,,,0
91,185406,185406000,,,0,1330,0
91,185406,185406900,,,,,0
91,185409,185409000,,,0,1330,0
91,185409,185409900,G01105,G01105,,,0
91,185410,185410000,,,0,1330,0
91,185410,185410900,,,,,0
91,185411,185411000,,,0,1202,0
91,185411,185411900,,,,,0
91,185413,185413000,,,0,1202,0
91,185413,185413900,,,,,0
91,185414,185414000,,,0,1202,0
91,185414,185414900,,,,,0
91,185416,185416000,,,0,1202,0
91,185417,185417000,,,0,1202,0
91,185420,185420000,,,0,1164,0
91,185420,185420900,,,,,0
91,185421,185421000,,,0,9012,0
91,185421,185421900,,,,,0
91,185422,185422000,,,0,9012,0
91,185422,185422900,,,,,0
91,185423,185423000,,,0,1202,0
91,185423,185423900,,,,,0
91,185424,185424000,,,0,1202,0
91,185424,185424900,,,,,0
91,185425,185425000,,,0,1202,0
91,185425,185425900,,,,,0
91,185426,185426000,,,0,1202,0
91,185426,185426900,,,,,0
91,185429,185429000,,,0,1202,0
91,185429,185429900,,,,,0
91,185433,185433000,,,0,1202,0
91,185436,185436000,,,0,9999,0
91,185436,185436900,,,,,0
91,185437,185437000,,,0,1021,0
91,185437,185437900,,,,,0
91,185439,185439000,,,0,1021,0
91,185440,185440000,,,0,1021,0
91,185440,185440100,,,,,0
91,185440,185440900,,,,,0
91,185441,185441000,Q00000,Q00000,0,1021,0
91,185441,185441100,,,,,0
91,185441,185441900,,,,,0
91,185442,185442000,,,0,1202,0
91,185442,185442900,,,,,0
91,185443,185443000,,,0,1021,0
91,185443,185443900,,,,,0
91,185444,185444000,,,0,1021,0
91,185444,185444900,,,,,0
91,185445,185445000,,,0,1330,0
91,185446,185446000,,,0,1021,0
91,185447,185447000,,,0,1021,0
91,185448,185448000,,,0,1021,0
91,185448,185448900,,,,,0
91,185449,185449000,,,0,1021,0
91,185449,185449900,,,,,0
91,185450,185450000,,,0,1021,0
91,185450,185450900,,,,,0
91,185451,185451000,,,0,1021,0
91,185451,185451100,,,,,0
91,185451,185451900,,,,,0
91,185452,185452000,,,0,1021,0
91,185452,185452900,,,,,0
91,185453,185453000,Q00000,Q00000,0,1021,0
91,185453,185453100,,,,,0
91,185453,185453900,,,,,0
91,185454,185454000,,,0,1021,0
91,185454,185454900,,,,,0
91,185456,185456000,,,0,1202,0
91,185456,185456900,,,,,0
91,185457,185457000,,,0,1021,0
91,185457,185457900,,,,,0
91,185460,185460000,,,0,1330,0
91,185460,185460900,,,,,0
91,185462,185462000,,,0,1202,0
91,185462,185462900,,,,,0
91,185463,185463000,,,0,1202,0
91,185463,185463900,,,,,0
91,185465,185465000,,,0,1330,0
91,185465,185465900,,,,,0
91,185467,185467000,,,0,1330,0
91,185467,185467900,,,,,0
91,185468,185468000,,,0,1330,0
91,185468,185468900,,,,,0
91,185470,185470000,,,0,1021,0
91,185470,185470900,,,,,0
91,185471,185471000,,,0,1202,0
91,185474,185474000,,,0,1330,0
91,185474,185474900,,,,,0
91,185476,185476000,,,0,1021,0
91,185476,185476900,,,,,0
91,185478,185478000,,,0,1202,0
91,185478,185478900,,,,,0
91,185480,185480000,,,0,1202,0
91,185482,185482000,,,0,1050,0
91,185483,185483000,,,0,1330,0
91,185484,185484000,,,0,1330,0
91,185484,185484900,,,,,0
91,185486,185486000,,,0,1330,0
91,185486,185486900,,,,,0
91,185488,185488000,,,0,1202,0
91,185489,185489000,,,0,1330,0
91,185489,185489900,,,,,0
91,185490,185490000,,,0,1330,0
91,185490,185490900,,,,,0
91,185491,185491000,,,0,1202,0
91,185491,185491900,,,,,0
91,185493,185493000,,,0,1202,0
91,185493,185493900,,,,,0
91,185494,185494000,,,0,1021,0
91,185494,185494900,,,,,0
91,185499,185499000,,,0,1330,0
91,185502,185502000,,,0,1330,0
91,185502,185502900,,,,,0
91,185503,185503000,,,0,1330,0
91,185503,185503900,,,,,0
91,185504,185504000,,,0,1330,0
91,185504,185504100,,,,,0
91,185504,185504900,,,,,0
91,185505,185505000,,,0,1330,0
91,185505,185505100,,,,,0
91,185505,185505900,,,,,0
91,185508,185508000,L09206,L09206,0,1021,8
91,185508,185508900,,,,,8
91,185512,185512000,,,0,1330,0
91,185513,185513000,,,0,1202,0
91,185513,185513900,,,,,0
91,185514,185514000,,,0,1202,0
91,185515,185515000,,,0,1021,0
91,185516,185516000,,,0,1021,0
91,185517,185517000,,,0,1330,0
91,185517,185517100,,,,,0
91,185517,185517200,,,,,0
91,185517,185517900,,,,,0
91,185518,185518000,,,0,1330,0
91,185518,185518900,,,,,0
91,185521,185521000,,,0,1202,0
91,185521,185521900,,,,,0
91,185522,185522000,AP1037,AP1037,0,1330,2868
91,185522,185522100,AP1037,AP1037,,,2868
91,185522,185522900,AP1037,AP1037,,,2868
91,185523,185523000,G02209,G02209,0,1330,60
91,185523,185523100,,,,,60
91,185523,185523900,,,,,60
91,185524,185524000,AP1024,AP1024,0,1330,3209
91,185524,185524100,AP1024,AP1024,,,3209
91,185524,185524900,AP1024,AP1024,,,3209
91,185525,185525000,G02106,G02106,0,1330,60
91,185525,185525100,,,,,60
91,185525,185525900,,,,,60
91,185527,185527000,,,0,1330,0
91,185527,185527900,,,,,0
91,185528,185528000,,,0,1330,0
91,185528,185528900,,,,,0
91,185532,185532000,,,0,1202,0
91,185532,185532900,,,,,0
91,185533,185533000,,,0,1202,0
91,185533,185533900,,,,,0
91,185534,185534000,,,0,1202,0
91,185534,185534900,,,,,0
91,185535,185535000,,,0,1021,0
91,185535,185535900,,,,,0
91,185536,185536000,,,0,1021,0
91,185537,185537000,,,0,1202,0
91,185537,185537900,,,,,0
91,185538,185538000,Q00000,Q00000,0,1330,0
91,185538,185538900,,,,,0
91,185539,185539000,,,0,1330,0
91,185539,185539900,,,,,0
91,185540,185540000,,,0,1021,0
91,185540,185540900,,,,,0
91,185541,185541000,,,0,1021,0
91,185541,185541900,,,,,0
91,185542,185542000,Q00000,Q00000,0,1021,0
91,185542,185542900,,,,,0
91,185543,185543000,Q00000,Q00000,0,1202,0
91,185543,185543900,,,,,0
91,185544,185544000,,,0,1202,0
91,185544,185544900,,,,,0
91,185545,185545000,,,0,1202,0
91,185545,185545900,,,,,0
91,185546,185546000,,,0,1202,0
91,185546,185546900,,,,,0
91,185547,185547000,,,0,1202,0
91,185547,185547900,,,,,0
91,185548,185548000,,,0,1202,0
91,185548,185548900,,,,,0
91,185549,185549000,,,0,1330,0
91,185550,185550000,,,0,1021,0
91,185550,185550900,,,,,0
91,185552,185552000,Q00000,Q00000,0,1202,0
91,185552,185552100,,,,,0
91,185552,185552900,,,,,0
91,185553,185553000,YC0000,YC0000,0,1202,0
91,185553,185553100,YC0000,YC0000,,,0
91,185553,185553900,YC0000,YC0000,,,0
91,185555,185555000,,,0,1330,0
91,185555,185555100,,,,,0
91,185555,185555200,,,,,0
91,185555,185555900,,,,,0
91,185556,185556000,,,0,1330,0
91,185556,185556900,,,,,0
91,185557,185557000,E03211,E03211,0,1021,24
91,185557,185557100,E03211,E03211,,,24
91,185557,185557900,E03211,E03211,,,24
91,185558,185558000,,,0,1021,0
91,185558,185558100,,,,,0
91,185558,185558900,,,,,0
91,185559,185559000,,,0,1021,0
91,185559,185559900,,,,,0
91,185561,185561000,,,0,1330,0
91,185563,185563000,YX0000,YX0000,0,1330,0
91,185564,185564000,,,0,1330,0
91,185565,185565000,,,0,1021,0
91,185565,185565100,,,,,0
91,185565,185565900,,,,,0
91,185567,185567000,,,0,1021,0
91,185567,185567900,,,,,0
91,185569,185569000,,,0,1021,0
91,185569,185569900,,,,,0
91,185570,185570000,,,0,1021,0
91,185570,185570900,,,,,0
91,185573,185573000,,,0,1021,0
91,185573,185573900,,,,,0
91,185574,185574000,,,0,1021,0
91,185574,185574900,,,,,0
91,185575,185575000,,,0,1021,0
91,185575,185575900,,,,,0
91,185577,185577000,,,0,1021,0
91,185577,185577900,,,,,0
91,185579,185579000,,,0,1021,0
91,185579,185579900,,,,,0
91,185581,185581000,,,0,1330,0
91,185582,185582000,,,0,1330,0
91,185583,185583000,,,0,1330,0
91,185584,185584000,,,0,1048,0
91,185585,185585000,,,0,1048,0
91,185588,185588000,,,0,1021,0
91,185588,185588100,,,,,0
91,185588,185588900,,,,,0
91,185589,185589000,,,0,1021,0
91,185589,185589900,,,,,0
91,185590,185590000,,,0,1021,0
91,185590,185590900,,,,,0
91,185595,185595000,,,0,1330,0
91,185595,185595900,,,,,0
91,185596,185596000,,,0,1330,0
91,185596,185596900,,,,,0
91,185597,185597000,,,0,1021,0
91,185597,185597900,,,,,0
91,185599,185599000,,,0,1021,0
91,185599,185599900,,,,,0
91,185601,185601000,E02202,E02202,0,1516,93
91,185601,185601900,E02202,E02202,,,93
91,185602,185602000,,,0,1202,0
91,185603,185603000,,,0,1202,0
91,185604,185604000,,,0,1202,0
91,185605,185605000,,,0,1202,0
91,185606,185606000,,,0,1202,0
91,185607,185607000,,,0,1202,0
91,185608,185608000,,,0,1202,0
91,185609,185609000,,,0,1202,0
91,185610,185610000,,,0,1021,0
91,185610,185610900,,,,,0
91,185611,185611000,,,0,1164,0
91,185611,185611900,,,,,0
91,185612,185612000,,,0,1021,0
91,185612,185612900,,,,,0
91,185614,185614000,,,0,1330,0
91,185614,185614900,,,,,0
91,185618,185618000,YX0000,YX0000,0,1330,0
91,185619,185619000,,,0,1330,0
91,185621,185621000,,,0,1202,0
91,185622,185622000,,,0,1202,0
91,185622,185622100,,,,,0
91,185623,185623000,,,0,1202,0
91,185624,185624000,,,0,1202,0
91,185624,185624100,,,,,0
91,185626,185626000,,,0,1021,0
91,185626,185626900,,,,,0
91,185628,185628000,,,0,1021,0
91,185629,185629000,Q00000,Q00000,0,1021,0
91,185629,185629900,,,,,0
91,185632,185632000,,,0,1330,0
91,185633,185633000,,,0,1021,0
91,185633,185633900,,,,,0
91,185635,185635000,,,0,1021,0
91,185635,185635900,,,,,0
91,185637,185637000,,,0,1021,0
91,185637,185637900,,,,,0
91,185639,185639000,,,0,1021,0
91,185639,185639900,,,,,0
91,185640,185640000,,,0,1021,0
91,185640,185640900,,,,,0
91,185641,185641000,,,0,1330,0
91,185641,185641100,,,,,0
91,185641,185641900,,,,,0
91,185642,185642000,,,0,1330,0
91,185642,185642900,,,,,0
91,185643,185643000,,,0,1202,0
91,185643,185643900,,,,,0
91,185645,185645000,,,0,1202,0
91,185647,185647000,,,0,1202,0
91,185647,185647900,,,,,0
91,185649,185649000,,,0,1202,0
91,185651,185651000,,,0,1202,0
91,185652,185652000,,,0,1202,0
91,185655,185655000,,,0,1330,0
91,185656,185656000,,,0,1330,0
91,185657,185657000,,,0,1330,0
91,185657,185657900,,,,,0
91,185658,185658000,,,0,1330,0
91,185658,185658900,,,,,0
91,185659,185659000,,,0,1330,0
91,185659,185659900,,,,,0
91,185660,185660000,,,0,1330,0
91,185660,185660900,,,,,0
91,185661,185661000,,,0,1330,0
91,185661,185661900,,,,,0
91,185662,185662000,,,0,1330,0
91,185662,185662100,,,,,0
91,185662,185662900,,,,,0
91,185663,185663000,,,0,1330,0
91,185663,185663900,,,,,0
91,185664,185664000,,,0,1330,0
91,185664,185664900,,,,,0
91,185665,185665000,,,0,1330,0
91,185665,185665900,,,,,0
91,185666,185666000,,,0,1021,0
91,185666,185666900,,,,,0
91,185667,185667000,,,0,1021,0
91,185667,185667900,,,,,0
91,185668,185668000,Q00000,Q00000,0,1021,0
91,185668,185668900,,,,,0
91,185669,185669000,,,0,1021,0
91,185671,185671000,,,0,1021,0
91,185672,185672000,,,0,1021,0
91,185673,185673000,,,0,1021,0
91,185673,185673900,,,,,0
91,185675,185675000,,,0,1202,0
91,185676,185676000,,,0,1202,0
91,185682,185682000,,,0,1021,0
91,185682,185682900,,,,,0
91,185683,185683000,,,0,1202,0
91,185685,185685000,,,0,1202,0
91,185686,185686000,,,0,1330,0
91,185686,185686900,,,,,0
91,185689,185689000,,,0,1330,0
91,185692,185692000,,,0,1021,0
91,185693,185693000,,,0,1202,0
91,185693,185693900,,,,,0
91,185699,185699000,,,0,1021,0
91,185699,185699900,,,,,0
91,185701,185701000,,,0,1021,0
91,185702,185702000,,,0,1021,0
91,185703,185703000,,,0,1202,0
91,185703,185703900,,,,,0
91,185705,185705000,,,0,1202,0
91,185705,185705900,,,,,0
91,185706,185706000,,,0,1330,0
91,185706,185706100,,,,,0
91,185706,185706900,,,,,0
91,185707,185707000,Q00000,Q00000,0,1330,0
91,185707,185707100,,,,,0
91,185707,185707900,,,,,0
91,185708,185708000,Q00000,Q00000,0,1021,0
91,185708,185708900,,,,,0
91,185709,185709000,Q00000,Q00000,0,1021,0
91,185709,185709900,,,,,0
91,185710,185710000,,,0,1202,0
91,185711,185711000,,,0,1202,0
91,185711,185711900,,,,,0
91,185712,185712000,,,0,1202,0
91,185712,185712900,,,,,0
91,185714,185714000,,,0,1330,0
91,185714,185714900,,,,,0
91,185715,185715000,H04108,H04108,0,1021,36
91,185715,185715100,YC0000,YC0000,,,36
91,185715,185715900,YC0000,YC0000,,,36
91,185716,185716000,,,0,1021,0
91,185716,185716100,,,,,0
91,185716,185716900,,,,,0
91,185717,185717000,,,0,1021,0
91,185718,185718000,,,0,1021,0
91,185720,185720000,YC0000,YC0000,0,1021,30
91,185720,185720100,G01101,G01101,,,30
91,185720,185720200,G01101,G01101,,,30
91,185720,185720300,G01101,G01101,,,30
91,185720,185720900,G01101,G01101,,,30
91,185721,185721000,YC0000,YC0000,0,1021,5
91,185721,185721900,YC0000,YC0000,,,5
91,185722,185722000,,,0,1021,0
91,185722,185722900,,,,,0
91,185723,185723000,,,0,1021,0
91,185723,185723900,,,,,0
91,185724,185724000,,,0,1021,0
91,185724,185724900,Q00000,Q00000,,,0
91,185725,185725000,,,0,1021,0
91,185725,185725900,,,,,0
91,185726,185726000,,,0,1021,0
91,185726,185726900,Q00000,Q00000,,,0
91,185727,185727000,,,0,1021,0
91,185727,185727900,,,,,0
91,185728,185728000,,,0,1021,0
91,185728,185728900,,,,,0
91,185730,185730000,,,0,1021,0
91,185731,185731000,,,0,1202,0
91,185731,185731900,,,,,0
91,185733,185733000,,,0,1202,0
91,185733,185733900,,,,,0
91,185734,185734000,,,0,1202,0
91,185735,185735000,,,0,1202,0
91,185735,185735900,,,,,0
91,185736,185736000,,,0,1202,0
91,185736,185736900,,,,,0
91,185737,185737000,Q00000,Q00000,0,1202,0
91,185737,185737100,,,,,0
91,185737,185737900,,,,,0
91,185738,185738000,,,0,1021,0
91,185738,185738900,,,,,0
91,185739,185739000,,,0,1202,0
91,185739,185739100,,,,,0
91,185739,185739900,,,,,0
91,185740,185740000,,,0,1021,0
91,185740,185740900,,,,,0
91,185741,185741000,,,0,1021,0
91,185741,185741100,,,,,0
91,185741,185741900,,,,,0
91,185742,185742000,,,0,1021,0
91,185742,185742900,,,,,0
91,185746,185746000,,,0,1021,0
91,185747,185747000,,,0,1021,0
91,185748,185748000,,,0,1021,0
91,185749,185749000,,,0,1021,0
91,185749,185749200,,,,,0
91,185749,185749900,,,,,0
91,185750,185750000,,,0,1021,0
91,185750,185750900,,,,,0
91,185751,185751000,,,0,1330,0
91,185752,185752000,,,0,1330,0
91,185753,185753000,,,0,1606,0
91,185754,185754000,W07302,W07302,0,1021,11
91,185754,185754900,W07302,W07302,,,11
91,185755,185755000,W07303,W07303,0,1021,9
91,185756,185756000,,,0,1330,0
91,185757,185757000,,,0,1330,0
91,185758,185758000,,,0,1330,0
91,185760,185760000,,,0,1330,0
91,185763,185763000,,,0,1202,0
91,185768,185768000,,,0,1021,0
91,185768,185768900,,,,,0
91,185769,185769000,,,0,1202,0
91,185769,185769900,,,,,0
91,185770,185770000,,,0,1202,0
91,185770,185770900,,,,,0
91,185771,185771000,,,0,1202,0
91,185771,185771900,,,,,0
91,185772,185772000,,,0,1202,0
91,185772,185772900,,,,,0
91,185774,185774000,,,0,1021,0
91,185774,185774900,,,,,0
91,185776,185776000,,,0,1021,0
91,185776,185776900,,,,,0
91,185777,185777000,,,0,1021,0
91,185777,185777900,,,,,0
91,185778,185778000,,,0,1021,0
91,185778,185778900,,,,,0
91,185779,185779000,,,0,1021,0
91,185780,185780000,,,0,1330,0
91,185781,185781000,,,0,1021,0
91,185781,185781900,,,,,0
91,185782,185782000,,,0,1021,0
91,185783,185783000,,,0,1202,0
91,185783,185783900,,,,,0
91,185784,185784000,,,0,1202,0
91,185784,185784900,,,,,0
91,185787,185787000,,,0,1021,0
91,185789,185789000,,,0,1202,0
91,185794,185794000,,,0,1202,0
91,185794,185794900,,,,,0
91,185795,185795000,,,0,1202,0
91,185795,185795900,,,,,0
91,185796,185796000,,,0,1202,0
91,185796,185796900,,,,,0
91,185797,185797000,,,0,1021,0
91,185797,185797900,,,,,0
91,185798,185798000,,,0,1021,0
91,185798,185798900,,,,,0
91,185799,185799000,Q00000,Q00000,0,1021,0
91,185799,185799900,,,,,0
91,185804,185804000,,,0,1330,0
91,185806,185806000,,,0,1330,0
91,185807,185807000,,,0,1021,0
91,185807,185807900,,,,,0
91,185808,185808000,,,0,1202,0
91,185808,185808900,,,,,0
91,185809,185809000,,,0,1202,0
91,185809,185809900,,,,,0
91,185812,185812000,,,0,1021,0
91,185813,185813000,,,0,1021,0
91,185814,185814000,,,0,1330,0
91,185814,185814100,,,,,0
91,185814,185814900,,,,,0
91,185815,185815000,,,0,1330,0
91,185815,185815900,,,,,0
91,185816,185816000,,,0,1330,0
91,185816,185816100,,,,,0
91,185816,185816900,,,,,0
91,185817,185817000,,,0,1330,0
91,185817,185817900,,,,,0
91,185818,185818000,,,0,1330,0
91,185818,185818900,,,,,0
91,185819,185819000,,,0,1330,0
91,185819,185819900,,,,,0
91,185820,185820000,,,0,1202,0
91,185820,185820900,,,,,0
91,185821,185821000,,,0,1202,0
91,185821,185821900,,,,,0
91,185822,185822000,,,0,1202,0
91,185822,185822900,,,,,0
91,185823,185823000,,,0,1202,0
91,185823,185823900,,,,,0
91,185824,185824000,,,0,1021,0
91,185824,185824900,,,,,0
91,185825,185825000,,,0,1021,0
91,185825,185825900,,,,,0
91,185826,185826000,,,0,1021,0
91,185826,185826900,,,,,0
91,185827,185827000,,,0,1021,0
91,185827,185827900,,,,,0
91,185829,185829000,,,0,1202,0
91,185829,185829900,,,,,0
91,185830,185830000,,,0,1202,0
91,185830,185830900,,,,,0
91,185831,185831000,,,0,1021,0
91,185832,185832000,,,0,1021,0
91,185832,185832900,,,,,0
91,185833,185833000,,,0,1021,0
91,185833,185833900,,,,,0
91,185834,185834000,,,0,1021,0
91,185834,185834900,,,,,0
91,185835,185835000,Q00000,Q00000,0,1330,0
91,185835,185835900,Q00000,Q00000,,,0
91,185836,185836000,,,0,1330,0
91,185836,185836900,,,,,0
91,185837,185837000,,,0,1330,0
91,185837,185837100,,,,,0
91,185837,185837900,,,,,0
91,185838,185838000,,,0,1330,0
91,185838,185838100,,,,,0
91,185838,185838900,,,,,0
91,185839,185839000,,,0,1021,0
91,185839,185839900,,,,,0
91,185840,185840000,,,0,1021,0
91,185840,185840900,,,,,0
91,185841,185841000,,,0,1021,0
91,185841,185841900,,,,,0
91,185843,185843000,,,0,1021,0
91,185843,185843900,,,,,0
91,185844,185844000,,,0,1202,0
91,185845,185845000,,,0,1202,0
91,185846,185846000,,,0,1202,0
91,185847,185847000,,,0,1202,0
91,185848,185848000,,,0,1202,0
91,185849,185849000,,,0,1202,0
91,185850,185850000,,,0,1202,0
91,185851,185851000,,,0,1202,0
91,185852,185852000,,,0,1202,0
91,185853,185853000,,,0,1202,0
91,185854,185854000,,,0,1202,0
91,185855,185855000,,,0,1202,0
91,185856,185856000,,,0,1021,0
91,185857,185857000,B01206,B01206,0,1021,132
91,185857,185857900,,,,,132
91,185858,185858000,,,0,1021,0
91,185858,185858900,,,,,0
91,185860,185860000,,,0,1202,0
91,185860,185860900,,,,,0
91,185861,185861000,,,0,1202,0
91,185861,185861900,,,,,0
91,185862,185862000,,,0,1021,0
91,185862,185862900,,,,,0
91,185863,185863000,,,0,1021,0
91,185863,185863900,,,,,0
91,185864,185864000,,,0,1021,0
91,185864,185864900,,,,,0
91,185866,185866000,,,0,1021,0
91,185866,185866900,,,,,0
91,185867,185867000,,,0,1021,0
91,185867,185867900,,,,,0
91,185868,185868000,,,0,1021,0
91,185868,185868900,,,,,0
91,185869,185869000,,,0,1202,0
91,185870,185870000,,,0,1021,0
91,185871,185871000,YX0000,YX0000,0,1202,48
91,185871,185871900,,,,,48
91,185872,185872000,,,0,1202,0
91,185873,185873000,YX0000,YX0000,0,1202,24
91,185874,185874000,,,0,1021,0
91,185874,185874900,H04107,H04107,,,0
91,185875,185875000,E03204,E03204,0,1021,16
91,185875,185875900,G02202,G02202,,,16
91,185876,185876000,,,0,1330,0
91,185876,185876900,,,,,0
91,185878,185878000,,,0,1021,0
91,185878,185878900,,,,,0
91,185879,185879000,,,0,1021,0
91,185879,185879900,,,,,0
91,185881,185881000,,,0,1202,0
91,185881,185881900,,,,,0
91,185882,185882000,,,0,1202,0
91,185882,185882900,,,,,0
91,185883,185883000,,,0,1330,0
91,185883,185883900,,,,,0
91,185884,185884000,,,0,1330,0
91,185884,185884900,,,,,0
91,185885,185885000,,,0,1330,0
91,185885,185885900,,,,,0
91,185886,185886000,,,0,1330,0
91,185886,185886900,,,,,0
91,185887,185887000,,,0,1202,0
91,185887,185887900,,,,,0
91,185889,185889000,,,0,1021,0
91,185889,185889900,,,,,0
91,185890,185890000,,,0,1021,0
91,185890,185890900,,,,,0
91,185891,185891000,,,0,1021,0
91,185891,185891900,,,,,0
91,185892,185892000,,,0,1202,0
91,185892,185892900,,,,,0
91,185895,185895000,,,0,1021,0
91,185895,185895900,,,,,0
91,185896,185896000,,,0,1202,0
91,185896,185896900,,,,,0
91,185897,185897000,,,0,1202,0
91,185898,185898000,,,0,1202,0
91,185899,185899000,G01202,G01202,0,1021,36
91,185899,185899100,G01202,G01202,,,36
91,185899,185899900,G01202,G01202,,,36
91,185900,185900000,YC0000,YC0000,0,1021,18
91,185900,185900100,YC0000,YC0000,,,18
91,185900,185900900,YC0000,YC0000,,,18
91,185901,185901000,,,0,1021,0
91,185901,185901900,,,,,0
91,185902,185902000,,,0,1021,0
91,185902,185902100,,,,,0
91,185902,185902200,,,,,0
91,185902,185902900,,,,,0
91,185903,185903000,,,0,1021,0
91,185903,185903900,,,,,0
91,185904,185904000,,,0,1021,0
91,185904,185904900,,,,,0
91,185905,185905000,,,0,1202,0
91,185905,185905900,,,,,0
91,185906,185906000,,,0,1202,0
91,185906,185906100,,,,,0
91,185906,185906900,,,,,0
91,185907,185907000,,,0,1202,0
91,185907,185907900,,,,,0
91,185908,185908000,,,0,1021,0
91,185908,185908900,,,,,0
91,185909,185909000,,,0,1021,0
91,185909,185909900,,,,,0
91,185910,185910000,,,0,1021,0
91,185911,185911000,,,0,1330,0
91,185912,185912000,,,0,1330,0
91,185913,185913000,,,0,1330,0
91,185914,185914000,,,0,1048,0
91,185915,185915000,,,0,1048,0
91,185916,185916000,,,0,1048,0
91,185917,185917000,,,0,1048,0
91,185918,185918000,,,0,1891,0
91,185919,185919000,,,0,1202,0
91,185920,185920000,,,0,1202,0
91,185921,185921000,,,0,1330,0
91,185921,185921200,,,,,0
91,185921,185921300,,,,,0
91,185921,185921900,,,,,0
91,185922,185922000,,,0,1330,0
91,185922,185922900,,,,,0
91,185923,185923000,,,0,1330,0
91,185923,185923900,,,,,0
91,185924,185924000,,,0,1330,0
91,185924,185924900,,,,,0
91,185925,185925000,,,0,1021,0
91,185925,185925900,,,,,0
91,185926,185926000,,,0,1021,0
91,185926,185926900,,,,,0
91,185927,185927000,,,0,1021,0
91,185927,185927900,,,,,0
91,185928,185928000,,,0,1021,0
