status,message,real_stock_id,item_id,item_code,item_name,current_quantity,reserved_quantity,parent_available,pickable_available,missing_pickable_qty,patch_lot_id,patch_lot_location_id,pickable_current,missing_current_qty,patch_lot_current_before,patch_lot_reserved_before,patch_qty
updated,,12332,147004,147004,　キリン　麒麟淡麗グリーンラベル５００ｍｌ,201,0,201,112,89,12332,14,112,89,112,0,89
updated,,12303,143085,143085,　サッポロ　エビス３５０ｍｌ,426,0,426,339,87,12303,14,339,87,339,0,87
updated,,14465,211260,211260,　サントリー　オールフリー３３４ｍｌ小瓶,160,0,160,76,84,14465,14,76,84,76,0,84
updated,,11565,142543,142543,　サントリー　生ビール３５０ｍｌ,621,0,621,537,84,11565,14,537,84,537,0,84
updated,,12334,147043,147043,　アサヒ　スタイルフリー３５０ｍｌ,690,0,690,610,80,12334,14,610,80,610,0,80
updated,,9295,141020,141020,◎アサヒ　スーパードライ　中瓶５００ｍｌ,219,0,219,165,54,9295,14,165,54,165,0,54
skipped,"no active NULL/NULL pickable lot",52712,146212,146212,　ブリュードッグ　ベビーヘイジーＩＰＡ　３３０ｍｌ,48,0,48,0,48,,,0,48,,,48
skipped,"no active NULL/NULL pickable lot",52715,146216,146216,　ミッケラー　スペースレース　缶　３３０ｍｌ,48,0,48,0,48,,,0,48,,,48
updated,,11608,143037,143037,◎キリンラガー５００ｍｌ,144,0,144,98,46,11608,14,98,46,98,0,46
updated,,11560,142404,142404,　サントリー　パーフェクトサントリービール３５０ｍｌ,429,0,429,386,43,11560,14,386,43,386,0,43
updated,,11617,184068,184068,　キリン　のどごし＜生＞　５００ｍｌ,175,0,175,133,42,11617,14,133,42,133,0,42
updated,,12298,143060,143060,◎キリン　一番搾り５００ｍｌ,166,0,166,126,40,12298,14,126,40,126,0,40
updated,,2815,122279,122279,○２５°いいちこ（麦）パック１．８Ｌ,129,0,129,91,38,2815,14,91,38,91,0,38
skipped,"no active NULL/NULL pickable lot",52713,146214,146214,　ツァラ　ケルンスタイルビール　缶　３３０ｍｌ,36,0,36,0,36,,,0,36,,,36
updated,,4373,122998,122998,　２５°つるつるいっぱい２Ｌ（麦）パック,227,0,227,202,25,4373,14,202,25,22,0,25
updated,,13981,222289,222289,　東洋ナッツ　ミックスナッツ缶３５５ｇ,25,0,25,3,22,13981,14,3,22,3,0,22
updated,,9305,141049,141049,◎サッポロ　黒ラベル　中瓶５００ｍｌ,39,0,39,19,20,9305,14,19,20,19,0,20
updated,,10054,141060,141060,　キリン　クラシックラガー　中瓶５００ｍｌ,55,0,55,37,18,10054,14,37,18,37,0,18
updated,,13052,221797,221797,　早崎商店　オーロラ印の味付たら　№３００４０ｇ,25,0,25,9,16,13052,14,9,16,9,0,16
skipped,"no active NULL/NULL pickable lot",52714,146215,146215,　オーラ　ドゥ１２　インペリアルスタウト　３３０ｍｌ,12,0,12,0,12,,,0,12,,,12
skipped,"no active NULL/NULL pickable lot",52739,119640,119640,　福千歳　ＴＨＥ　ＢＲＥＷ　ＳＡＫＥ　７２０ｍｌ,12,0,12,0,12,,,0,12,,,12
updated,,373,116013,116013,　無冠盃辛口パック３Ｌ,30,0,30,19,11,373,14,19,11,19,0,11
updated,,13023,221507,221507,　早崎商店　鯖のへしこ　お刺身用,10,0,10,2,8,13023,14,2,8,2,0,8
skipped,"no active NULL/NULL pickable lot",52648,131390,131390,　ニッカ　竹鶴ピュアモルト　１００ｍｌ,7,0,7,0,7,,,0,7,,,7
skipped,"no active NULL/NULL pickable lot",52652,132786,132786,　アランモルト　１０年　ミニセレクション　１００ｍｌ,7,0,7,0,7,,,0,7,,,7
skipped,"no active NULL/NULL pickable lot",52651,132926,132926,　アードベッグ　１０年　ミニセレクション　１００ｍｌ,7,0,7,0,7,,,0,7,,,7
skipped,"no active NULL/NULL pickable lot",52649,132939,132939,　ボウモア１２年　ミニセレクション　１００ｍｌ,7,0,7,0,7,,,0,7,,,7
updated,,13002,221312,221312,　越前水産さばのへしこ４５０ｇ,7,0,7,1,6,13002,14,1,6,1,0,6
updated,,12308,143142,143142,　アサヒスーパードライ　生樽１９Ｌ,13,0,13,7,6,12308,14,7,6,7,0,6
updated,,6057,123874,123874,　２５°本格芋焼酎　さつま響ペット５Ｌ（芋）,7,0,7,1,6,6057,14,1,6,1,0,6
updated,,10149,181040,181040,○宝　本みりん　カジュアルボトル１．８Ｌ,60,0,60,55,5,10149,14,55,5,55,0,5
updated,,12309,143166,143166,　キリン　一番搾り　生樽７Ｌ　,7,0,7,3,4,12309,14,3,4,3,0,4
skipped,"no active NULL/NULL pickable lot",52647,131384,131384,　サントリー響　ブレンダーズチョイス　ミニセレクション　１００ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",52650,132941,132941,　マッカラン　ダブルカスク　１２年　ミニセレクション　１００ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",52653,132767,132767,　ウッドフォードリザーヴ　ミニセレクション　１００ｍｌ,4,0,4,0,4,,,0,4,,,4
updated,,10148,181034,181034,　福徳長　国産米１００％使用の料理清酒１．８Ｌ,11,0,11,7,4,10148,14,7,4,7,0,4
skipped,"no active NULL/NULL pickable lot",52687,142677,142677,　ＯＵＲ　ＢＲＥＷＩＮＧ　ホッピー・アワー３６５ｍｌ缶,4,0,4,0,4,,,0,4,,,4
updated,,6784,131427,131427,　越ノ忍　ブレンデッド　黒　７００ｍｌ,7,0,7,3,4,6784,14,3,4,3,0,4
skipped,"no active NULL/NULL pickable lot",52277,112789,112789,　花垣生貯蔵酒（本醸造）３００ｍｌ,3,0,3,0,3,,,0,3,,,3
updated,,14114,450034,450034,　ＬＩＮＥ１００円クーポン,7,0,7,5,2,14114,14,5,2,5,0,2
skipped,"no active NULL/NULL pickable lot",52654,135005,135005,　マッカラン　１８年　ミニセレクション　１００ｍｌ,2,0,2,0,2,,,0,2,,,2
updated,,8518,171174,171174,　アサヒ　ブラックニッカクリアブレンドハイボール樽詰１０Ｌ,4,0,4,3,1,8518,14,3,1,3,0,1
updated,,6830,158372,158372,　コノスル　カベルネソービニヨン　３７５ｍｌ,2,0,2,1,1,6830,14,1,1,1,0,1
updated,,5255,123116,123116,　２５°魔界への誘い（芋）７２０ｍｌ,3,0,3,2,1,5255,14,2,1,2,0,1
updated,,5254,123115,123115,　２５°魔界への誘い（芋）１．８Ｌ,4,0,4,3,1,5254,14,3,1,3,0,1
updated,,1894,121079,121079,○２５°いいちこ（麦）スーパー７２０ｍｌ,7,0,7,6,1,1894,14,6,1,6,0,1
skipped,"no active NULL/NULL pickable lot",52745,122755,122755,　２５°八海山　よろしく千萬あるべし１．８Ｌ（米）,1,0,1,0,1,,,0,1,,,1
