status,source,item_code,item_name,warehouse_id,ref_id,current_quantity,reserved_quantity,location_id,wms_shelf,expected_oracle_shelf,oracle_shelves,oracle_products
match,default,112951,　華の香越前上撰（華明りラベル）１．８Ｌ,91,29353,,,2652,W08103,W08103,W08103,112951000:W08103:0:1012
match,default,112956,　一本義　辛口純米酒１．８Ｌ,91,13554,,,710,D06102,D06102,D06102,112956000:D06102:0:1202
match,default,112957,　一本義　辛口純米酒７２０ｍｌ,91,48034,,,513,B04203,B04203,B04203,112957000:B04203:0:1202
match,default,112966,　永平寺白龍　ドラゴンウォーター７２０ｍｌ,91,36079,,,1565,G08401,G08401,G08401,112966000:G08401:0:1263
oracle_no_shelf,default,112975,　小浜酒造純米酒わかさ３００ｍｌ,91,43644,,,11,zz1,,,112975000::0:1694
match,default,113022,　越後桜　大吟醸　稲穂の舞７２０ｍｌ,91,27277,,,595,B15305,B15305,B15305,113022000:B15305:0:1290
match,default,113023,　手取川名流　大吟醸１．８Ｌ,91,14756,,,2620,W07101,W07101,W07101,113023000:W07101:0:1021
match,default,113024,　越後桜大吟醸　稲穂の舞１．８Ｌ,91,26211,,,2528,R04202,R04202,R04202,113024000:R04202:0:1290|113024900:R04202::
match,default,113061,　八海山普通酒１．８Ｌ,91,17868,,,1181,F02201,F02201,F02201,113061000:F02201:0:1589
match,default,113062,　八海山特別本醸造１．８Ｌ,91,26845,,,1686,H05114,H05114,H05114,113062000:H05114:0:1589
match,default,113067,　天狗舞　本醸造　天１．８Ｌ,91,48523,,,894,E06113,E06113,E06113,113067000:E06113:0:1021
match,default,113069,　菊姫姫１．８Ｌ,91,26783,,,2632,W07113,W07113,W07113,113069000:W07113:0:1021
match,default,113074,　渓流甘口１．８Ｌ,91,3071,,,1184,F02204,F02204,F02204,113074000:F02204:0:1369
match,default,113086,　中村酒造　ハチバン　オリジナル　鼓１．８Ｌ,91,20712,,,1804,H08105,H08105,H08105,113086000:H08105:0:1743
match,default,113091,　八海山普通酒３００ｍｌ,91,18788,,,2671,YX0000,YX0000,YX0000,113091000:YX0000:0:9012
match,default,113138,　蓬莱吟醸　伝統辛口１．８Ｌ,91,22240,,,1673,H05101,H05101,H05101,113138000:H05101:0:1002
match,default,113164,　二東にっこりマッコリ３６０ｍｌ,91,29436,,,1500,G06203,G06203,G06203,113164000:G06203:0:1021|113164900:G06203::
match_one_of_multiple,default,113177,○菊水ふなぐち一番しぼり　２００ｍｌ,91,21580,,,762,E02205,E02205|YC0000,E02205|YC0000,113177000:E02205:0:1330|113177200:YC0000::|113177300:YC0000::|113177900:YC0000::
match,default,113190,　農口尚彦研究所　純米　無濾過生原酒　１．８Ｌ’２４　（取扱店限定）,91,1597,,,471,AW0000,AW0000,AW0000,113190000:AW0000:0:1816
match,default,113198,　農口尚彦研究所　本醸造　無濾過生原酒　１．８Ｌ’２４　（取扱店限定）,91,3144,,,471,AW0000,AW0000,AW0000,113198000:AW0000:0:1816
match,default,113202,　菊姫にごり酒１．８Ｌ,91,26935,,,471,AW0000,AW0000,AW0000,113202000:AW0000:0:1021
match,default,113244,　大七　本醸造生もと１．８Ｌ（箱無し）,91,18793,,,1168,F02103,F02103,F02103,113244000:F02103:0:1385
match,default,113247,　天狗舞　山廃純米大吟醸１．８Ｌ,91,2919,,,2104,I08101,I08101,I08101,113247000:I08101:0:1021
match,default,113337,　菊姫　原酒１．８Ｌ,91,28148,,,1750,H06113,H06113,H06113,113337000:H06113:0:1021
match,default,113339,　菊水菊水の辛口　３００ｍｌ,91,26193,,,2458,L19302,L19302,L19302,113339000:L19302:0:1330
match,default,113352,　国盛　とらじの唄３００ｍｌ,91,43766,,,1502,G06205,G06205,G06205,113352000:G06205:0:1202
match,default,113356,　天狗舞　山廃純米７２０ｍｌ,91,46149,,,1477,G05308,G05308,G05308,113356000:G05308:0:1021
match,default,113358,　手取川本流　純米大吟醸１．８Ｌ,91,26136,,,2629,W07110,W07110,W07110,113358000:W07110:0:1021
match,default,113396,　手取川酒魂　純米吟醸１．８Ｌ,91,28906,,,1696,H05210,H05210,H05210,113396000:H05210:0:1021
match,default,113401,　白瀧上善如水　純米吟醸７２０ｍｌ,91,12986,,,1104,E11208,E11208,E11208,113401000:E11208:0:1021
match,default,113402,　白瀧上善如水　純米吟醸３００ｍｌ,91,17225,,,954,E07303,E07303,E07303,113402000:E07303:0:1021
match,default,113415,　手取川酒魂　純米吟醸７２０ｍｌ,91,30824,,,942,E07204,E07204,E07204,113415000:E07204:0:1021
match,default,113475,　大七　純米生もと１．８Ｌ（箱無）,91,29092,,,2859,W06409,W06409,W06409,113475000:W06409:0:1385
match,default,113476,　二東マッコリ　ペット１Ｌ,91,43499,,,471,AW0000,AW0000,AW0000,113476000:AW0000:0:1202
match,default,113490,　司牡丹船中八策　純米１．８Ｌ,91,20411,,,2858,W06408,W06408,W06408,113490000:W06408:0:1385
oracle_no_shelf,default,113517,　男山生もと純米酒１．８Ｌ,91,21466,,,11,zz1,,,113517000::0:1385
match,default,113536,　常きげん上撰１．８Ｌ,91,49483,,,1487,G06102,G06102,G06102,113536000:G06102:0:1021
match,default,113538,　常きげん山廃純米１．８Ｌ（箱なし）,91,29240,,,1761,H06211,H06211,H06211,113538000:H06211:0:1021
match,default,113540,　酔鯨　特別純米酒３００ｍｌ,91,16509,,,2671,YX0000,YX0000,YX0000,113540000:YX0000:0:1002
match,default,113543,　手取川本醸造生酒３００ｍｌ,91,30826,,,471,AW0000,AW0000,AW0000,113543000:AW0000:0:1021
match,default,113548,　神泉純米酒１．８Ｌ,91,28765,,,968,E08101,E08101,E08101,113548000:E08101:0:1021
match,default,113550,　満寿泉純米吟醸１．８Ｌ,91,30132,,,1752,H06202,H06202,H06202,113550000:H06202:0:1021
match,default,113597,　天狗舞　純米大吟醸５０　１．８Ｌ,91,33025,,,2149,I09108,I09108,I09108,113597000:I09108:0:1021
match,default,113623,　真澄奥伝寒造り純米酒１．８Ｌ,91,49484,,,2495,Q00000,Q00000,Q00000,113623000:Q00000:0:1385
match,default,113705,　加賀鳶山廃純米　超辛口１．８Ｌ,91,49485,,,2495,Q00000,Q00000,Q00000,113705000:Q00000:0:1021
match,default,113707,　高野酒造　越匠　蔵　純米酒１．８Ｌ,91,23391,,,1260,F08105,F08105,F08105,113707000:F08105:0:1290
match,default,113711,　加賀鳶極寒純米　辛口７２０ｍｌ,91,770,,,1479,G05310,G05310,G05310,113711000:G05310:0:1021
match,default,113712,　加賀鳶極寒純米　辛口３００ｍｌ,91,23578,,,689,D03203,D03203,D03203,113712000:D03203:0:1021
match,default,113714,　高野酒造　越匠　蔵　純米吟醸酒１．８Ｌ,91,24266,,,1240,F06101,F06101,F06101,113714000:F06101:0:1290
match,default,113724,　天狗舞　本醸造生酒３００ｍｌ,91,2684,,,471,AW0000,AW0000,AW0000,113724000:AW0000:0:1021
match,default,113727,　常きげん純米生貯蔵酒３００ｍｌ,91,47195,,,471,AW0000,AW0000,AW0000,113727000:AW0000:0:1021
match,default,113731,　加賀の月半月３００ｍｌ,91,15223,,,724,D07203,D07203,D07203,113731000:D07203:0:1330
match,default,113763,　大関　越後の甘口純米酒７２０ｍｌ,91,44288,,,1069,E10302,E10302,E10302,113763000:E10302:0:1021
match,default,113769,　手取川大辛口　純米酒　名流１．８Ｌ,91,49486,,,2584,W06102,W06102,W06102,113769000:W06102:0:1021
match,default,113785,　福正宗　氷温生貯蔵酒　辛口ドライ１８０ｍｌ,91,44272,,,2411,L08204,L08204,L08204,113785000:L08204:0:1021
match,default,113821,　萬歳楽純米大吟醸　白山７２０ｍｌ,91,49487,,,2495,Q00000,Q00000,Q00000,113821000:Q00000:0:1021
match,default,113827,　北鹿　華匠　生もと仕込１．８Ｌ,91,40975,,,2492,P17102,P17102,P17102,113827000:P17102:0:1290
match,default,113831,　川鶴　讃岐くらうでぃ１．８Ｌ,91,1235,,,1009,E09103,E09103,E09103,113831000:E09103:0:1330
match,default,113876,　司牡丹　純米　船中八策３００ｍｌ,91,33689,,,2671,YX0000,YX0000,YX0000,113876000:YX0000:0:1385
match,default,113878,　純米酒　米一途１．８Ｌ,91,26484,,,1144,F01209,F01209,F01209,113878000:F01209:0:1021
match,default,113884,　立山　本醸造１．８Ｌ,91,22180,,,2421,L10104,L10104,L10104,113884000:L10104:0:1021
match,default,113887,　立山　本醸造３００ｍｌ,91,24964,,,2426,L10205,L10205,L10205,113887000:L10205:0:1021
match,default,113892,　立山　特別本醸造１．８Ｌ,91,36981,,,2615,W06406,W06406,W06406,113892000:W06406:0:1021
match,default,113894,　立山　特別本醸造３００ｍｌ,91,38712,,,2495,Q00000,Q00000,Q00000,113894000:Q00000:0:1021
match,default,113895,　立山　吟醸１．８Ｌ,91,44068,,,2624,W07105,W07105,W07105,113895000:W07105:0:1021
match,default,113910,　花の舞　純米吟醸　日本刀カップ１２０ｍｌ（串カツ田中様）,91,20043,,,2644,W07305,W07305,W07305,113910000:W07305:0:1391
match,default,113920,　手取川本流　純米大吟醸７２０ｍｌ,91,49488,,,971,E08104,E08104,E08104,113920000:E08104:0:1021
match,default,113964,　北鹿秋田華匠　にごり酒１．８Ｌ,91,25789,,,2491,P17101,P17101,P17101,113964000:P17101:0:1290
match,default,113969,　雪椿　純米吟醸　無添蔵２００ｍｌ（くら寿司様）,91,47896,,,2496,R01101,R01101,R01101,113969000:R01101:0:1444
match,default,113988,　手取川大吟醸生酒　あらばしり１．８Ｌ,91,32524,,,471,AW0000,AW0000,AW0000,113988000:AW0000:0:1021
match,default,113990,　福正宗氷温生貯蔵酒　辛口ドライ３００ｍｌ,91,49489,,,2495,Q00000,Q00000,Q00000,113990000:Q00000:0:1021
match,default,113992,　手取川大吟醸生酒　あらばしり７２０ｍｌ,91,49490,,,471,AW0000,AW0000,AW0000,113992000:AW0000:0:1021
match,default,114018,◎白鶴まる　パック２Ｌ,91,5978,,,2677,Z01105,Z01105,Z01105,114018000:Z01105:0:1021|114018001:Z01105::1021|114018100:Z01105::|114018101:Z01105::1021|114018900:Z01105::|114018901:Z01105::1021|114018902:Z01105::1021
match,default,114021,○大関上撰　ワンカップ１８０ｍｌ,91,14759,,,764,E02301,E02301,E02301,114021000:E02301:0:1021|114021100:E02301::|114021900:E02301::
match,default,114047,　菊正宗ピン淡麗仕立２Ｌパック,91,27463,,,1765,H06302,H06302,H06302,114047000:H06302:0:1202|114047900:H06302::
oracle_no_shelf,default,114051,　白鶴上撰　サケパック９００ｍｌ,91,27616,,,11,zz1,,,114051000::0:1021
match,default,114053,○白鶴まる　パック９００ｍｌ,91,27556,,,2669,YC0000,YC0000,YC0000,114053000:YC0000:0:1021
match,default,114054,○白鶴まる　パック１８０ｍｌ,91,27717,,,2669,YC0000,YC0000,YC0000,114054000:YC0000:0:1021
oracle_no_shelf,default,114058,　白鶴米だけのまる　純米酒パック９００ｍｌ,91,27377,,,11,zz1,,,114058000::0:1021
match,default,114078,○白鶴まる　パック３Ｌ,91,9584,,,2679,Z01107,Z01107,Z01107,114078000:Z01107:0:1021|114078001:Z01107::1021|114078100:::|114078900:Z01107::|114078901:Z01107::1021
match,default,114121,　黄桜辛口一献パック２Ｌ,91,49491,,,2468,M01306,M01306,M01306,114121000::0:1202|114121001:M01306::|114121900:M01306::
match_one_of_multiple,default,114127,　松竹梅天（てん）パック３Ｌ,91,9362,,,2716,Z01202,Z01103|Z01202,Z01103|Z01202,114127000:Z01202:0:1202|114127001:Z01103::1202|114127900:Z01103::
oracle_no_shelf,default,114133,　白鶴まる辛口パック９００ｍｌ,91,28377,,,11,zz1,,,114133000::0:1021
match,default,114149,　大関のものも２Ｌ,91,12929,,,1695,H05209,H05209,H05209,114149000:H05209:0:1021|114149900:H05209::
oracle_no_shelf,default,114150,　白鶴　上撰　サケカップ２００ｍｌ,91,2665,,,11,zz1,,,114150000::0:1021|114150900:::1021
match,default,114157,　松竹梅天（てん）カップ２００ｍｌ,91,25021,,,2669,YC0000,YC0000,YC0000,114157000:YC0000:0:1202|114157900:YC0000::
match,default,114168,○白鶴まる　カップ２００ｍｌ,91,1326,,,752,E01303,E01303,E01303,114168000:E01303:0:1021|114168100:E01303::1021|114168150:E01303::1021|114168900:E01303::1021
match,default,114170,　月桂冠　定番酒　月（つき）２Ｌ,91,49492,,,2676,Z01104,Z01104,Z01104,114170000::0:1330|114170001:Z01104::|114170100:Z01104::|114170101:Z01104::|114170900:Z01104::
oracle_no_shelf,default,114237,　白鶴　上撰サケパック　山田錦９００ｍｌ,91,33890,,,11,zz1,,,114237000::0:1021
oracle_no_shelf,default,114238,　白鶴　上撰サケカップ　山田錦２００ｍｌ,91,33539,,,11,zz1,,,114238000::0:1021
oracle_no_shelf,default,114246,　月桂冠　糖質・プリン体Ｗゼロ　パック９００ｍｌ,91,7092,,,11,zz1,,,114246000::0:1330
match,default,114270,　大関　上撰　辛丹波　参上パック５．４Ｌ,91,36918,,,1740,H06102,H06102,H06102,114270000:H06102:0:1021
match,default,115003,　一本義　辛口クラシック　パック９００ｍｌ（旧金印）,91,18941,,,2671,YX0000,YX0000,YX0000,115003000:YX0000:0:1202|115003900:YX0000::
match,default,115007,　一本義　辛口純米酒　カップ１８０ｍｌ,91,19700,,,746,E01203,E01203,E01203,115007000:E01203:0:1202
match_one_of_multiple,default,115013,　一本義　辛口クラシック　パック１．８Ｌ（旧金印）,91,8353,,,2717,B14101,B14101|F09204,B14101|F09204,115013000:B14101:0:1202|115013001:F09204::|115013900:F09204::
match,default,115014,　一本義　辛口クラシック　カップ１８０ｍｌ（旧金印）,91,38270,,,1499,G06202,G06202,G06202,115014000:G06202:0:1202
match,default,116001,　福正宗金色のしずく　純米酒パック１．８Ｌ,91,12464,,,1127,F01101,F01101,F01101,116001000:F01101:0:1021|116001900:F01101::
match,default,116005,　清酒正宗鬼ころしパック３Ｌ,91,18011,,,2680,Z01201,Z01201,Z01201,116005000:Z01201:0:1330|116005900:::
match,default,116010,　清洲城　信長鬼ころし　パック２Ｌ,91,49493,,,2495,Q00000,Q00000,Q00000,116010000:Q00000:0:1021|116010900:::
match,default,116013,　無冠盃辛口パック３Ｌ,91,49494,,,1215,F03102,F03102,F03102,116013000::0:1290|116013900:F03102::
match_one_of_multiple,default,116015,　旬三昧　旨口の酒パック２Ｌ,91,13294,,,2718,R09201,R03204|R09201,R03204|R09201,116015000:R09201:0:1330|116015900:R03204::
match_one_of_multiple,default,116019,　旬三昧　旨口の酒パック３Ｌ,91,14081,,,2719,R10201,B17201|R10201,B17201|R10201,116019000:R10201:0:1330|116019900:B17201::
match,default,116036,　清酒正宗純米酒パック２Ｌ,91,38739,,,2545,R12201,R12201,R12201,116036000:R12201:0:1330|116036900:R12201::
match,default,116057,　賜杯桜蔵そだち３Ｌパック,91,6786,,,1027,E09213,E09213,E09213,116057000:E09213:0:1021|116057900:::
match,default,116070,　小山本家　くらのすけ２Ｌパック,91,49495,,,2669,YC0000,YC0000,YC0000,116070000:YC0000:0:1021
match,default,116072,　清洲城　信長鬼ころし　パック２７０ｍｌ,91,46172,,,2669,YC0000,YC0000,YC0000,116072000:YC0000:0:1021
match,default,116074,　小山本家　ひかわの鬼ころし　パック１．８Ｌ,91,47348,,,2671,YX0000,YX0000,YX0000,116074000:YX0000:0:1021
oracle_no_shelf,default,116080,　清洲城　信長鬼ころし　パック１．８Ｌ,91,46750,,,11,zz1,,,116080000::0:1021
match,default,116081,　清洲城　信長鬼ころし　パック１８０ｍｌ,91,32160,,,2669,YC0000,YC0000,YC0000,116081000:YC0000:0:1021|116081900:YC0000::
match,default,116083,　清洲城　信長鬼ころし　パック９００ｍｌ,91,47514,,,2669,YC0000,YC0000,YC0000,116083000:YC0000:0:1021
match,default,116110,　清酒正宗鬼ころしパック２Ｌ,91,29217,,,2681,Z01203,Z01203,Z01203,116110000:Z01203:0:1330|116110900:::
match,default,117003,　宝合成清酒　平安絵巻パック１．８Ｌ,91,41150,,,603,C01105,C01105,C01105,117003000:C01105:0:1202|117003900:::
match,default,117005,○合同風月歌１．８Ｌ,91,1209,,,1091,E11109,E11109,E11109,117005000:E11109:0:1202|117005900:E11109::
match,default,117006,　合同元禄美人１．８Ｌパック,91,42666,,,733,D08204,D08204,D08204,117006000:D08204:0:1202
match_one_of_multiple,default,117010,○合成酒旗揚げパック１．８Ｌ,91,955,,,2720,B07104,B06104|B07104,B06104|B07104,117010000:B07104:0:1202|117010900:B06104::
match_one_of_multiple,default,117016,　三河鬼ころし１．８Ｌ,91,17723,,,2721,D02202,C04202|D02202,C04202|D02202,117016000:D02202:0:1021|117016900:C04202::
match,default,117017,　宝春鷹１．８Ｌ,91,20123,,,719,D07102,D07102,D07102,117017000:D07102:0:1202
match,default,118224,　花の舞　純米酒７２０ｍｌ,91,2502,,,2671,YX0000,YX0000,YX0000,118224000:YX0000:0:1429
match,default,118487,　立山　純米吟醸７２０ｍｌ,91,36980,,,1028,E09214,E09214,E09214,118487000:E09214:0:1021
match,default,118504,　神蔵　ＫＡＧＵＲＡ　純米無濾過生原酒　ルリ７２０ｍｌ,91,49496,,,471,AW0000,AW0000,AW0000,118504000:AW0000:0:2015
match,default,118515,　神蔵　ＫＡＧＵＲＡ　純米無濾過生原酒　ルリ３００ｍｌ,91,49497,,,471,AW0000,AW0000,AW0000,118515000:AW0000:0:2015
match,default,118531,　神蔵　ＫＡＧＵＲＡ　純米無濾過生原酒　クリア７２０ｍｌ,91,49498,,,471,AW0000,AW0000,AW0000,118531000:AW0000:0:2015
match,default,118542,　神蔵　ＫＡＧＵＲＡ　純米無濾過生原酒　クリア３００ｍｌ,91,49499,,,471,AW0000,AW0000,AW0000,118542000:AW0000:0:2015
match,default,118544,　神蔵　ＫＡＧＵＲＡ　純大無濾過生原酒　「東風ＫＯＣＨＩ」７２０ｍｌ,91,49500,,,471,AW0000,AW0000,AW0000,118544000:AW0000:0:2015
match,default,118560,　満寿泉純米１．８Ｌ,91,49349,,,2613,W06404,W06404,W06404,118560000:W06404:0:1021
match,default,118627,　越後鶴亀　純米吟醸　限定品７２０ｍｌ,91,28039,,,1523,G07102,G07102,G07102,118627000:G07102:0:1290
match,default,118654,　遥香　純米吟醸１．８Ｌ,91,30237,,,1680,H05108,H05108,H05108,118654000:H05108:0:1731
oracle_no_shelf,default,118758,　神泉　大吟醸１．８Ｌ（箱有）,91,31544,,,11,zz1,,,118758000::0:1021
match,default,118764,　手取川酒魂　純米吟醸３００ｍｌ,91,35068,,,1532,G07301,G07301,G07301,118764000:G07301:0:1021
match,default,118787,　成政上撰１．８Ｌ（秋吉様専用）,91,23402,,,2474,P12101,P12101,P12101,118787000:P12101:0:1772
match,default,118788,　成政吟醸酒　生３００ｍｌ（秋吉様専用）,91,30854,,,2463,L20101,L20101,L20101,118788000:L20101:0:1772
match,default,118828,　常きげん旨口本仕込み１．８Ｌ,91,15856,,,2590,W06108,W06108,W06108,118828000:W06108:0:1021
oracle_no_shelf,default,118829,　竹葉能登純米１．８Ｌ,91,16508,,,11,zz1,,,118829000::0:1021
match,default,118839,　神泉吟醸　本生３００ｍｌ,91,33972,,,471,AW0000,AW0000,AW0000,118839000:AW0000:0:1021
match,default,118866,　苗加屋　純米吟醸　山田錦　無濾過生原酒７２０ｍｌ,91,49501,,,471,AW0000,AW0000,AW0000,118866000:AW0000:0:1021
match,default,118969,　若鶴辛口　玄　銀ラベル　生貯蔵酒３００ｍｌ,91,9956,,,2671,YX0000,YX0000,YX0000,118969000:YX0000:0:1021
match,default,118973,　桃川　にごり酒７２０ｍｌ,91,31553,,,1164,F01316,F01316,F01316,118973000:F01316:0:1021
match,default,119006,　伝心　純米吟醸「雪」３００ｍｌ　※直送・卸不可,91,21159,,,2671,YX0000,YX0000,YX0000,119006000:YX0000:0:1202
oracle_no_shelf,default,119016,　福千歳オーク樽仕込ライスワイン７２０ｍｌ,91,26102,,,11,zz1,,,119016000::0:1512
match,default,119020,　越前岬超辛口純米「シュタルク・カイザー」７２０ｍｌ　※卸不可,91,28712,,,1716,H05316,H05316,H05316,119020000:H05316:0:1460
match,default,119027,　越の磯　一期一会　純米大吟醸３８　３００ｍｌ,91,25299,,,2802,E04304,E04304,E04304,119027000:E04304:0:1825
match,default,119040,　常山　純米大吟醸　芳醇辛口　極１．８Ｌ,91,47653,,,472,AY0000,AY0000,AY0000,119040000:AY0000:0:0001
oracle_no_shelf,default,119044,　小浜酒造純米吟醸わかさ７２０ｍｌ,91,22069,,,11,zz1,,,119044000::0:1694
oracle_no_shelf,default,119048,　越前岬　純米大吟醸　さかほまれ７２０ｍｌ,91,46722,,,11,zz1,,,119048000::0:1460
oracle_no_shelf,default,119049,　月暈　純米大吟醸７２０ｍｌ（箱入）,91,19176,,,11,zz1,,,119049000::0:1741
match,default,119053,　真名鶴純米大吟醸　酒蔵魂　さかほまれ７２０ｍｌ,91,16857,,,2823,G05306,G05306,G05306,119053000:G05306:0:1679
oracle_no_shelf,default,119055,　一乃谷大吟醸　さかほまれ７２０ｍｌ,91,16549,,,11,zz1,,,119055000::0:1572
oracle_no_shelf,default,119057,　福千歳純米大吟醸　さかほまれ７２０ｍｌ,91,9514,,,11,zz1,,,119057000::0:1512
oracle_no_shelf,default,119060,　雪きらら純米大吟醸　さかほまれ７２０ｍｌ,91,29506,,,11,zz1,,,119060000::0:1202
match,default,119066,　梵　特撰純米大吟醸１．８Ｌ,91,41509,,,2107,I08105,I08105,I08105,119066000:I08105:0:1514
match,default,119067,　梵　特撰純米大吟醸３００ｍｌ,91,42318,,,484,B02101,B02101,B02101,119067000:B02101:0:1514
match,default,119078,　真名鶴　奥越前氷点囲い　純米酒３００ｍｌ,91,34991,,,697,D04202,D04202,D04202,119078000:D04202:0:1679
oracle_no_shelf,default,119098,　月暈　大吟醸７２０ｍｌ（箱入）,91,46555,,,11,zz1,,,119098000::0:1741
match,default,119119,　越前岬　槽搾り純米「九頭竜」７２０ｍｌ　※卸不可,91,28107,,,1508,G06307,G06307,G06307,119119000:G06307:0:1460
oracle_no_shelf,default,119123,　梵艶　純米大吟醸１．８Ｌ,91,451,,,11,zz1,,,119123000::0:1514
match,default,119144,　福千歳　蟹純米７２０ｍｌ,91,19489,,,1481,G05404,G05404,G05404,119144000:G05404:0:1512
match,default,119146,　永平寺白龍　スパークリング日本酒　ドラゴンキス　１７５ｍｌ缶,91,45351,,,1559,G08205,G08205,G08205,119146000:G08205:0:1263
match,default,119148,　明乃鶴　福井藩　本醸造７２０ｍｌ,91,35275,,,1507,G06305,G06305,G06305,119148000:G06305:0:1834
oracle_no_shelf,default,119157,　小浜酒造　大吟醸わかさ７２０ｍｌ（新）,91,33177,,,11,zz1,,,119157000::0:1694
oracle_no_shelf,default,119168,　雲乃井　純米吟醸生貯　東雲３００ｍｌ,91,19670,,,11,zz1,,,119168000::0:1543
match,default,119169,　真名鶴　奥越前氷点囲い　純米酒カップ１８０ｍｌ,91,34989,,,1516,G06407,G06407,G06407,119169000:G06407:0:1679
oracle_no_shelf,default,119173,　越の磯　一期一会　純米大吟醸３３　７２０ｍｌ,91,30310,,,11,zz1,,,119173000::0:1825
oracle_no_shelf,default,119176,　越の磯　越前忘憂　純米酒７２０ｍｌ,91,20692,,,11,zz1,,,119176000::0:1825
oracle_no_shelf,default,119177,　越の磯　越前忘憂　純米酒３００ｍｌ,91,29213,,,11,zz1,,,119177000::0:1825
match,default,119179,　越の磯　春夏秋雪越前　純米吟醸カップ１８０ｍｌ,91,29188,,,1515,G06406,G06406,G06406,119179000:G06406:0:1825
match,default,119192,　雪きらら　純米酒３００ｍｌ,91,33073,,,2828,G06306,G06306,G06306,119192000:G06306:0:1202
oracle_no_shelf,default,119231,　越の鷹　辛口純米吟醸７２０ｍｌ,91,49107,,,11,zz1,,,119231000::0:1181
oracle_no_shelf,default,119235,　真名鶴　純米大吟醸７２０ｍｌ,91,6505,,,11,zz1,,,119235000::0:1679
match,default,119279,　永平寺白龍　純米吟醸　麗味７２０ｍｌ,91,35622,,,874,E05309,E05309,E05309,119279000:E05309:0:1263
match,default,119283,　白龍　特別純米　恐竜辞典　フクイラプトル７２０ｍｌ,91,26182,,,2671,YX0000,YX0000,YX0000,119283000:YX0000:0:1263
match,default,119284,　白龍　特別純米　恐竜辞典　コシサウルス７２０ｍｌ,91,25166,,,2671,YX0000,YX0000,YX0000,119284000:YX0000:0:1263
match,default,119285,　白龍　特別純米　恐竜辞典　フクイサウルス７２０ｍｌ,91,25215,,,2671,YX0000,YX0000,YX0000,119285000:YX0000:0:1263
match,default,119286,　白龍　特別純米　恐竜辞典　フクイティタン７２０ｍｌ,91,26183,,,2671,YX0000,YX0000,YX0000,119286000:YX0000:0:1263
match,default,119287,　白龍　特別純米　恐竜辞典　フクイプテリクス７２０ｍｌ,91,25365,,,2671,YX0000,YX0000,YX0000,119287000:YX0000:0:1263
match,default,119288,　白龍　特別純米　恐竜辞典　フクイベナートル７２０ｍｌ,91,19243,,,2671,YX0000,YX0000,YX0000,119288000:YX0000:0:1263
match,default,119316,　一本義　事無笑酒　大吟醸７２０ｍｌ　※直送・卸不可,91,49502,,,471,AW0000,AW0000,AW0000,119316000:AW0000:0:1202|119316100:AW0000::
match,default,119323,　一本義　第一義諦７２０ｍｌ　※直送・卸不可,91,30036,,,2671,YX0000,YX0000,YX0000,119323000:YX0000:0:1202
oracle_no_shelf,default,119326,　越前岬　純米吟醸原酒「斗瓶取り」７２０ｍｌ,91,27388,,,11,zz1,,,119326000::0:1460
match,default,119334,　梵　純米５５　磨き五割五分　１．８Ｌ,91,5184,,,1258,F08101,F08101,F08101,119334000:F08101:0:1514
match,default,119335,　梵　純米５５　磨き五割五分　７２０ｍｌ,91,26378,,,1243,F06104,F06104,F06104,119335000:F06104:0:1514
oracle_no_shelf,default,119345,　完売　永平寺白龍　ドラゴンウォーター　うすにごりミルキー７２０ｍｌ,91,32630,,,11,zz1,,,119345000::0:1263
oracle_no_shelf,default,119349,　北の庄　純米吟醸３００ｍｌ,91,2301,,,11,zz1,,,119349000::0:1539
match,default,119381,　一乃谷　山廃仕込み特別純米　カップ１８０ｍｌ,91,17617,,,2824,G05401,G05401,G05401,119381000:G05401:0:1572
match,default,119382,　一乃谷　純米酒　純３００ｍｌ,91,18876,,,2831,G06409,G06409,G06409,119382000:G06409:0:1572
match,default,119388,　真名鶴懐石本醸造　上吟　カップ１８０ｍｌ,91,31582,,,2671,YX0000,YX0000,YX0000,119388000:YX0000:0:1679
match,default,119389,　真名鶴純米大吟醸　酒蔵魂　さかほまれ３００ｍｌ,91,31546,,,475,B01105,B01105,B01105,119389000:B01105:0:1679
match,default,119396,　片山酒造　かたかた　純米吟醸１８０ｍｌ,91,46096,,,2650,W07406,W07406,W07406,119396000:W07406:0:1741
oracle_no_shelf,default,119403,　北の庄　純米酒　カップ１８０ｍｌ,91,43125,,,11,zz1,,,119403000::0:1539
oracle_no_shelf,default,119404,　福千歳　鯖純米７２０ｍｌ,91,14428,,,11,zz1,,,119404000::0:1512
match,default,119405,　福千歳　鯖純米１．８Ｌ,91,11914,,,2623,W07104,W07104,W07104,119405000:W07104:0:1512
oracle_no_shelf,default,119411,　北の庄　純米大吟醸　望３００ｍｌ,91,49048,,,11,zz1,,,119411000::0:1539
oracle_no_shelf,default,119417,　月暈　純米吟醸７２０ｍｌ,91,40135,,,11,zz1,,,119417000::0:1741
oracle_no_shelf,default,119418,　月暈　純米７２０ｍｌ,91,45780,,,11,zz1,,,119418000::0:1741
match,default,119419,　関西　佳撰７２０ｍｌ,91,34769,,,2826,G05409,G05409,G05409,119419000:G05409:0:1741
match,default,119422,　一乃谷　本醸造３００ｍｌ,91,26535,,,508,B04103,B04103,B04103,119422000:B04103:0:1572
