status,source,item_code,item_name,wms_shelf,expected_oracle_shelf,oracle_shelves,ref_count,total_current,total_available,oracle_products
match,lot,211624,　アンテ　奥能登しおサイダー３４０ｍｌ,Q00000,Q00000,Q00000,1,96,96,211624000:Q00000:0:1021
match,lot,211630,　サントリー　オールフリー　樽詰１０Ｌ,AG20AF,AG20AF,AG20AF,1,11,12,211630000:AG20AF:0:1021
match,lot,211643,　キリン　グリーンズフリー３５０ｍｌ,F03203,F03203,F03203,1,68,68,211643000:F03203:0:1330|211643100:F03203::|211643900:F03203::
match,lot,211645,　神戸居留地　ソーダ１９０ｍｌ,R08101,R08101,R08101,2,2201,2201,211645000:R08101:0:1164|211645900:::
match,lot,211655,　コカコーラ　カナダドライ　ジンジャーエール１．５Ｌ,F10102,F10102,F10102,1,97,97,211655000:F10102:0:1017|211655900:F10102::
match,lot,211658,　バラデン　コーラ２００ｍｌ,G06111,G06111,G06111,1,7,7,211658000:G06111:0:1444|211658900:G06111::
match,lot,211678,　クラウスターラー３３０ｍｌ缶,E01202,E01202,E01202,1,14,14,211678000:E01202:0:1782|211678100:E01202::|211678900:E01202::
match,lot,211682,　サントリー　ペプシコーラ（業務用）３３０ｍｌＰＥＴ,P15101,P15101,P15101,1,117,117,211682000:P15101:0:1021|211682900:::
match,lot,211685,　サントリー　トニックウォーター（業務用）３３０ｍｌＰＥＴ,G07205,G07205,G07205,2,43,43,211685000:G07205:0:1021|211685900:G07205::
match,lot,211689,　サントリー　のんある酒場　レモンサワー　ノンアルコール３５０ｍｌ,G01106,G01106,G01106,1,87,87,211689000:G01106:0:1021|211689100:G01106::|211689900:G01106::
match,lot,211690,　アンテ　金沢湯桶サイダー　柚子乙女３４０ｍｌ,YX0000,YX0000,YX0000,1,72,72,211690000:YX0000:0:1021
match,lot,211705,　アサヒ　ドライゼロ　樽５Ｌ,AG42DZ,AG42DZ,AG42DZ,4,7,7,211705000:AG42DZ:0:1021
match,lot,211706,　ジョエア　オーガニックスパークリング　シャルドネ　７５０ｍｌ,I17105,I17105,I17105,1,42,42,211706000:I17105:0:1002
match,lot,211723,　フィーバーツリー　ジンジャエール　２００ｍｌ,W07306,W07306,W07306,1,24,24,211723000:W07306:0:1021|211723900:::
match,lot,211724,　Ｑ　トニックウォーター１９８ｍｌ,L18303,L18303,L18303,1,96,96,211724000:L18303:0:1431
match,lot,211725,　ローヤル　さわやかラムネ　プレーン２５０ｍｌ,H01201,H01201,H01201,1,110,110,211725000:H01201:0:1106|211725900:::
match,lot,211726,　ローヤル　さわやかラムネ　ブルーハワイ２５０ｍｌ,H01203,H01203,H01203,2,140,140,211726000:H01203:0:1106|211726900:::
match,lot,211727,　ローヤル　さわやかラムネ　いちご２５０ｍｌ,H01302,H01302,H01302,1,60,60,211727000:H01302:0:1106|211727900:::
match,lot,211747,　ネオブュルビアー　デザミ　ブロンド３３０ｍｌノンアル,G04106,G04106,G04106,1,35,35,211747000:G04106:0:1202
match,lot,211753,　ポッカサッポロ　キレートレモン瓶１５５ｍｌ,W07402,W07402,W07402,1,48,48,211753000:W07402:0:1202|211753900:W07402::
match,lot,211756,　コカ・コーラ　よわない檸檬堂３５０ｍｌ　,G01210,G01210,G01210,1,14,14,211756000:G01210:0:1021|211756900:G01210::
match,lot,211791,　ＡＢインベブ　バドワイザー　ゼロ３５５ｍｌ,Q00000,Q00000,Q00000,1,23,13,211791000:Q00000:0:1202|211791100:::|211791900:::
match,lot,211799,　タカラ　辛口　ゼロボール３５０ｍｌ,G01203,G01203,G01203,1,30,6,211799000:G01203:0:1202|211799900:G01203::
match,lot,211803,　ロッテ　チルソンサイダー２５０ｍｌ缶,H07205,H07205,H07205,1,179,179,211803000:H07205:0:1048
match,lot,211827,　キリン　グリーンズフリー　小瓶３３４ｍｌ,AD203K,AD203K,AD203K,9,3047,3037,211827000:AD203K:0:1330|211827900:AD203K::
match,lot,211828,　フィーバーツリー　メディタレーニアン　トニックウォーター２００ｍｌ瓶,W07204,W07204,W07204,1,20,20,211828000:W07204:0:1021|211828900:W07204::
match,lot,211829,　フィーバーツリー　エルダーフラワー　トニックウォーター２００ｍｌ瓶,L18305,L18305,L18305,2,57,57,211829000:L18305:0:1021|211829900:L18305::
match,lot,211830,　フィーバーツリー　プレミアムソーダウォーター２００ｍｌ瓶,G08105,G08105,G08105,1,28,28,211830000:G08105:0:1021|211830900:::
match,lot,211836,　アサヒ　スタイルバランス　レモンサワーテイスト２００ｍｌ,G01404,G01404,G01404,2,192,187,211836000:G01404:0:1021|211836900:G01404::
match,lot,211881,　能勢酒造　ミネラルソーダ　ワンウェイ瓶５００ｍｌ,C07203,C07203,C07203,1,300,300,211881000:C07203:0:1202|211881900:::
match,lot,211889,　ウィルキンソン　タンサン（缶）　１９０ｍｌ,B16101,B16101,B16101,1,360,360,211889000:B16101:0:1021|211889900:::
match,lot,211890,　ウィルキンソン　ドライジンジャーエール（缶）１９０ｍｌ,F10205,F10205,F10205,2,296,236,211890000:F10205:0:1021|211890900:F10205::
match,lot,211891,　ウィルキンソン　トニック（缶）１９０ｍｌ,F09205,F09205,F09205,1,240,240,211891000:F09205:0:1021|211891900:::
match,lot,211895,　サッポロ　濃い搾りレモンサワー　ノンアルコール３５０ｍｌ,G01302,G01302,G01302,1,12,12,211895000:G01302:0:1202|211895900:::
match,lot,211899,　アサヒ　ゼロ　ノンアルコール３５０ｍｌ,G01212,G01212,G01212,1,14,14,211899000:G01212:0:1021|211899100:::|211899900:::
match,lot,211902,　アイリスフーズ　富士山の強炭酸水５００ｍｌ,H07201,H07201,H07201,1,44,44,211902000:H07201:0:1841|211902900:H07201::
match,lot,211954,　アサヒ　ゼロ　ノンアルコール　小瓶３３４ｍｌ,AD103A,AD103A,AD103A,1,647,617,211954000:AD103A:0:1021|211954900:AD103A::
match,lot,211958,　神戸居留地　トニックウォーター１８５ｍｌ,G01406,G01406,G01406,1,30,30,211958000:G01406:0:1164|211958900:::
match,lot,211970,　アサヒ　モンスター　エナジー２５０ｍｌ缶（業務用専用）,Q00000,Q00000,Q00000,1,30,30,211970000:Q00000:0:1021|211970900:::
match,lot,212004,　キリン　ラブズスポーツ５５５ｍｌＰＥＴ,H01304,H01304,H01304,1,528,528,212004000:H01304:0:1330|212004900:H01304::
match,lot,212006,　大塚　ポカリスエットペット５００ｍｌ,G09102,G09102,G09102,1,240,240,212006000:G09102:0:1202|212006900:G09102::
match,lot,212027,　大塚ポカリスエット３４０ｍｌ,E03205,E03205,E03205,1,48,48,212027000:E03205:0:1202|212027100:E03205::1202|212027900:E03205::1202|212027901:E03205::1202
match,lot,212045,　大塚　ポカリスエット缶２４５ｇ,H04104,H04104,H04104,1,360,360,212045000:H04104:0:1202|212045100:H04104::|212045900:H04104::
match,lot,212078,　デルモンテ　トマトジュース８００ｍｌＰＥＴ,F10201,F10201,F10201,2,33,33,212078000:F10201:0:1106|212078900:::
match,lot,212082,　デルモンテ　食塩無添加トマトジュース８００ｍｌＰＥＴ,D01206,D01206,D01206,1,24,24,212082000:D01206:0:1106
match,lot,212091,　大塚　オロナミンＣ　ロイヤルポリス１２０ｍｌ,Q00000,Q00000,Q00000,1,60,60,212091000:Q00000:0:1202|212091900:Q00000::
match,lot,212092,　キリン　ラブズスポーツ２Ｌ,C06106,C06106,C06106,1,36,36,212092000:C06106:0:1330|212092900:::
match,lot,212096,　ミツカンビネグイット（６倍濃縮）まろやかりんご酢ドリンク１ＬＰＥＴ,G02404,G02404,G02404,1,4,4,212096000:G02404:0:1073
match,lot,212106,　サントリー　黒烏龍茶＜特保健康食品＞３５０ｍｌペット,E01302,E01302,E01302,5,216,192,212106000:E01302:0:1106|212106900:E01302::
match,lot,212111,　大塚ポカリスエット２５０ｍｌペット,G01414,G01414,G01414,1,214,214,212111000:G01414:0:1202|212111900:::
match,lot,212145,　コカコーラ　アクエリアス　ゼロ２Ｌ,YX0000,YX0000,YX0000,1,24,24,212145000:YX0000:0:1017|212145900:::
match,lot,212198,　レッドブル　２５０ｍｌ缶,D04203,D04203,D04203,3,229,229,212198000:D04203:0:1330|212198900:::
match,lot,213018,　アルプスワイナリー　こだわりのグレープジュース　ホワイト,C07201,C07201,C07201,1,49,49,213018000:C07201:0:1202|213018900:::
match,lot,213030,　キリン　トロピカーナ　グレープフルーツ　ＬＬスリム１Ｌ,B11203,B11203,B11203,1,87,90,213030000:B11203:0:1330|213030900:::
match,lot,213031,×キリン　トロピカーナオレンジ　ＬＬスリム１Ｌ,B11201,B11201,B11201,1,132,132,213031000:B11201:0:1330|213031900:::
match,lot,213032,　キリン　トロピカーナアップル　ＬＬスリム１Ｌ,B11202,B11202,B11202,3,137,130,213032000:B11202:0:1330|213032900:::
match,lot,213047,　早和果樹園　飲むみかん１８０ｍｌ　瓶,W05201,W05201,W05201,1,15,15,213047000:W05201:0:1660
match,lot,213056,　ポッカ　レモン１００％７２０ｍｌ,B10204,B10204,B10204,1,9,9,213056000:B10204:0:1021
match,lot,213067,　マルカイ　順造選　クランベリー１８０ｍｌ,I10212,I10212,I10212,1,99,99,213067000:I10212:0:1049
match,lot,213068,　サントリーまるで梅酒なノンアルコールＰ５００ｍｌ業務用,F10105,F10105,F10105,1,51,51,213068000:F10105:0:1021|213068900:F10105::
match,lot,213071,　アルプスワイナリーこだわりのグレープジュース１Ｌ,B03203,B03203,B03203,2,20,20,213071000:B03203:0:1202|213071900:::
match,lot,213082,　キリン　小岩井　純水りんご１．５Ｌ,B03101,B03101,B03101,5,102,102,213082000:B03101:0:1330|213082900:::
match,lot,213091,　協同食品　デュウランド　グアバジュース１Ｌ,G04103,G04103,G04103,1,30,30,213091000:G04103:0:1202
match,lot,213092,　デルモンテ　トマトジュース　クラシック１９０ｇ,G01409,G01409,G01409,1,153,153,213092000:G01409:0:1106|213092100:G01409::|213092900:G01409::|213092901:G01409::
match,lot,213111,　アサヒ　バヤリース　オレンジ　瓶２００ｍｌ,L04101,L04101,L04101,2,2312,2288,213111000:L04101:0:1021|213111900:L04101::
match,lot,213121,　デルモンテ　パイナップル　１００　７５０ｍｌ,F09201,F09201,F09201,1,14,14,213121000:F09201:0:1106|213121900:F09201::
match,lot,213128,　カゴメ１００ＣＡＮ　グレープ１６０ｇ　,G01407,G01407,G01407,1,48,48,213128000:G01407:0:1202|213128100:G01407::|213128900:G01407::
match,lot,213134,　サントリー　アセロラドリンク缶１９０ｍｌ,G01411,G01411,G01411,1,35,35,213134000:G01411:0:1106|213134100:G01411::|213134900:G01411::
match,lot,213147,　三田飲料　ストロベリーエード１Ｌ,G04306,G04306,G04306,1,17,17,213147000:G04306:0:1046
match,lot,213148,　三田飲料　カシスエード１Ｌ,G03209,G03209,G03209,1,17,17,213148000:G03209:0:1046
match,lot,213157,　ポッカ　ニューレモン７２０ｍｌ,L11207,L11207,L11207,2,21,21,213157000:L11207:0:1021
match,lot,213164,　アサヒ　バヤリース　オレンジ２８０ｍｌＰＥＴ,Q00000,Q00000,Q00000,1,24,24,213164000:Q00000:0:1106|213164900:::
match,lot,213175,　デュウランド　パイナップルジュース１Ｌ,H08204,H08204,H08204,1,34,34,213175000:H08204:0:1202
match,lot,213190,　カゴメ　トマトジュース食塩無添加１９０ｍｌ,G01413,G01413,G01413,1,67,67,213190000:G01413:0:1202|213190100:G01413::|213190900:G01413::
match,lot,213193,　コカコーラ　Ｑｏｏ　みかん４２５ｍｌ,F09104,F09104,F09104,3,473,473,213193000:F09104:0:1017|213193900:F09104::
match,lot,213218,　キリン小岩井　純水ぶどう１．５Ｌ,C08101,C08101,C08101,3,103,103,213218000:C08101:0:1330|213218900:::
match,lot,213269,　サントリー　なっちゃんオレンジ　２．５ガロン,YX0000,YX0000,YX0000,1,1,1,213269000:YX0000:0:1069
match,lot,213292,　伊藤園　ビタミンフルーツ　りんごＭＩＸ１００％３４０ｍｌ,G09101,G09101,G09101,1,115,115,213292000:G09101:0:1085|213292900:G09101::
match,lot,213308,　デルモンテ　クランベリージュース２０　７５０ｍｌ,G02309,G02309,G02309,1,28,22,213308000:G02309:0:1106|213308900:G02309::
match,lot,213309,　ジューシー　ホワイトグレープフルーツ１Ｌパック,L10106,L10106,L10106,2,296,295,213309000:L10106:0:1330|213309900:L10106::
match,lot,213310,　ジューシー　トロピカルマンゴー１Ｌパック,L08103,L08103,L08103,2,165,165,213310000:L08103:0:1330|213310900:::
match,lot,213313,　サントリー　なっちゃんアップル　２．５ガロン９．４６Ｌ,YX0000,YX0000,YX0000,1,3,3,213313000:YX0000:0:1069
match,lot,213316,　デルモンテ　マンゴー　瓶７５０ｇ,F05205,F05205,F05205,1,11,11,213316000:F05205:0:1106|213316900:F05205::
match,lot,213330,　サントリー　アップル１００％　１ガロン３．７８Ｌ,YX0000,YX0000,YX0000,1,1,1,213330000:YX0000:0:1069
match,lot,213331,　サントリー　ＣＣレモン５００ｍｌ（自販機）ＰＥＴ,H01303,H01303,H01303,1,72,72,213331000:H01303:0:1106|213331900:H01303::
match,lot,213339,　サントリー　アセロラドリンクペット９００ｍｌ,F10203,F10203,F10203,1,24,24,213339000:F10203:0:1106|213339900:F10203::
match,lot,213370,　ゴールドパック　サンパック　りんごジュース１Ｌ瓶,D06202,D06202,D06202,1,20,20,213370000:D06202:0:1106|213370900:::
match,lot,213378,×エルビー　りんご　１００　１２５ｍｌ,D01203,D01203,D01203,1,30,30,213378000:D01203:0:1126|213378900:::
match,lot,213408,　アルプス　ワイナリーこだわりのグレープジュース２５０ｍｌ,Q00000,Q00000,Q00000,1,24,24,213408000:Q00000:0:1202|213408900:::
match,lot,213409,　アルプス　ワイナリーこだわりのグレープジュース　ホワイト２５０ｍｌ,Q00000,Q00000,Q00000,1,24,24,213409000:Q00000:0:1202|213409900:::
match,lot,213412,　ヨーガ　スッコ　ディ　ペスカ　（ピーチ）２００ｍｌ瓶,E02206,E02206,E02206,2,51,51,213412000:E02206:0:1226
match,lot,213417,　ヨーガ　ペスカ　エ　マンゴ　２００ｍｌ,E02203,E02203,E02203,2,57,57,213417000:E02203:0:1226
match,lot,213427,　ヘテ　ボンボンぶどうジュース２３８ｍｌ缶,F06205,F06205,F06205,1,132,132,213427000:F06205:0:1048|213427900:F06205::
match,lot,213436,　アランミリア　ソーヴィニヨンブラン　３３０ｍｌ,E04315,E04315,E04315,1,32,32,213436000:E04315:0:1573
match,lot,213437,　サントリー　なっちゃんりんご１．５Ｌ,H06207,H06207,H06207,1,57,57,213437000:H06207:0:1106|213437900:H06207::
match,lot,213441,　アランミリア　メルロ　３３０ｍｌ,E03312,E03312,E03312,1,61,61,213441000:E03312:0:1573
match,lot,213447,　ヘテ　すりおろし梨ジュース２３８ｍｌ缶,F04201,F04201,F04201,1,96,96,213447000:F04201:0:1048|213447900:F04201::
match,lot,213448,　ヘテ　ボンボン桃ジュース２３８ｍｌ缶,F05203,F05203,F05203,2,108,108,213448000:F05203:0:1048|213448900:F05203::
match,lot,213449,　ラマール　ザクロジュース１Ｌ,YX0000,YX0000,YX0000,1,7,7,213449000:YX0000:0:1782
match,lot,213458,　コカコーラ　Ｑｏｏ　みかん９５０ｍｌ,G04105,G04105,G04105,3,50,50,213458000:G04105:0:1017|213458900:G04105::
match,lot,213503,　キリン　世界のキッチンから　ソルティライチベース５００ｍｌ,B11304,B11304,B11304,1,20,20,213503000:B11304:0:1330
match,lot,213529,×エルビー　ぶどう１００　１２５ｍｌ,D02206,D02206,D02206,1,60,60,213529000:D02206:0:1126|213529900:::
match,lot,214047,　キリン　午後の紅茶　ストレートティー１．５Ｌ,YX0000,YX0000,YX0000,1,3,3,214047000:YX0000:0:1330|214047001:::1330|214047900:::
match,lot,214059,　コカコーラ　ジョージア　エメラルドＭＢ１８５ｇマルチ,E03207,E03207,E03207,1,90,90,214059000:E03207:0:1017|214059100:E03207::|214059200:E03207::|214059900:E03207::|214059901:E03207::
match,lot,214081,　成城石井　アイスコーヒー　無糖１Ｌ,YX0000,YX0000,YX0000,1,9,9,214081000:YX0000:0:1050|214081900:::
match,lot,214158,　サントリー　ボス　アイスコーヒー　１ガロン３．７８Ｌ,YX0000,YX0000,YX0000,1,3,3,214158000:YX0000:0:1069
match,lot,214180,　アサヒ　ワンダ　ブラック１８５ｇ,G01303,G01303,G01303,1,30,30,214180000:G01303:0:1106|214180900:::
match,lot,214314,　コカコーラ　ジョージア　ボトルコーヒー　無糖９５０ｍｌ,B04104,B04104,B04104,4,159,159,214314000:B04104:0:1017|214314100:::|214314900:B04104::
match,lot,215021,　コカコーラ煌（ファン）烏龍茶２Ｌ,B03104,B03104,B03104,1,50,48,215021000:B03104:0:1017|215021900:B03104::
match,lot,215026,　コカコーラ　綾鷹２Ｌ,Q00000,Q00000,Q00000,1,8,8,215026000:Q00000:0:1017|215026900:Q00000::
match,lot,215050,　アサヒ高級烏龍茶　瓶２００ｍｌ,AM103A,AM103A,AM103A,2,2186,2037,215050000:AM103A:0:1021|215050900:AM103A::
match,lot,215070,　神戸茶房　烏龍茶１８５ｇ,Z05201,Z05201,Z05201,1,857,857,215070000:Z05201:0:1164|215070900:Z05201::
match,lot,215075,　伊藤園　リラックスジャスミンティー６００ｍｌ,H01205,H01205,H01205,1,39,39,215075000:H01205:0:1085|215075900:::
match,lot,215076,　伊藤園　おーいお茶　緑茶６００ｍｌ店舗用ＰＥＴ,G09103,G09103,G09103,2,245,245,215076000:G09103:0:1085|215076900:G09103::
match,lot,215078,　サントリー　ウーロン茶６００ｍｌ,Q00000,Q00000,Q00000,1,-5,-5,215078000:Q00000:0:1106|215078900:::
match,lot,215091,　伊藤園　おーいお茶　濃い茶６００ｍｌ店舗用ＰＥＴ,F09300,F09300,F09300,1,24,24,215091000:F09300:0:1085|215091900:F09300::
match,lot,215092,　ハイピース　おいしい田舎の越前茶５００ｍｌ,E04104,E04104,E04104,1,335,215,215092000:E04104:0:1106|215092900:E04104::
match,lot,215093,　ハイピースおいしい田舎の越前茶３３０ｍｌ,L09103,L09103,L09103,3,586,586,215093000:L09103:0:1106|215093900:L09103::
match,lot,215096,　伊藤園　健康ミネラル麦茶２Ｌ,B04201,B04201,B04201,1,16,16,215096000:B04201:0:1085|215096900:::
match,lot,215141,　サントリー　ウーロン茶　業務用専用２Ｌ,L08104,L08104,L08104,2,300,291,215141000:L08104:0:1021|215141900:::
match,lot,215146,　伊藤園　おーいお茶　緑茶２Ｌペット,F03202,F03202,F03202,1,1,1,215146000:F03202:0:1085|215146900:F03202::
match,lot,215174,　ハイピース加賀棒ほうじ茶３３０ｍｌ,Q00000,Q00000,Q00000,1,48,48,215174000:Q00000:0:1106|215174900:::
match,lot,215177,　キリン　午後の紅茶　おいしい無糖２Ｌ,F04103,F04103,F04103,3,126,126,215177000:F04103:0:1330|215177900:F04103::
match,lot,215184,　キリン　午後の紅茶　おいしい無糖５００ｍｌ,W07202,W07202,W07202,1,34,34,215184000:W07202:0:1330|215184900:::
match,lot,215191,　アサヒ　十六茶６００ｍｌペット,H01101,H01101,H01101,1,96,96,215191000:H01101:0:1106|215191900:H01101::
match,lot,215193,　サントリー　黒烏龍茶＜特保健康食品＞１．０５Ｌペット,E03103,E03103,E03103,1,46,46,215193000:E03103:0:1106|215193900:E03103::
match,lot,215203,　サントリー　ウーロン茶角ＰＥＴ５００ｍｌ,C11101,C11101,C11101,1,120,120,215203000::0:1106|215203900:C11101::
match,lot,215213,　伊藤園　おーいお茶　ほうじ茶２Ｌ,B05205,B05205,B05205,1,6,6,215213000:B05205:0:1085|215213900:::
match,lot,215219,　サントリー　黒烏龍茶　自販機用３５０ｍｌ,B10301,B10301,B10301,1,24,24,215219000:B10301:0:1106|215219900:::
match,lot,215220,　ハイピース　越前玄米茶３３０ｍｌ,Q00000,Q00000,Q00000,2,144,144,215220000:Q00000:0:1106|215220900:::
match,lot,215234,　能勢酒造　能勢山水　烏龍茶１Ｌ瓶,G04101,G04101,G04101,1,48,48,215234000:G04101:0:1202|215234900:G04101::
match,lot,215269,　片岡物産　トワイニング　リキッドティーアールグレイ　無糖１Ｌ,E10201,E10201,E10201,1,15,15,215269000:E10201:0:1202
match,lot,215276,　アサヒ烏龍茶　業務用ペット２Ｌ,D07201,D07201,D07201,1,24,24,215276000:D07201:0:1021|215276900:::
match,lot,215288,　神戸居留地　黒烏龍茶２ＬＰＥＴ,Q00000,Q00000,Q00000,1,10,10,215288000:Q00000:0:1164|215288900:::
match,lot,215290,　サントリー　まろやか緑茶　１ガロン３．７８Ｌ,YX0000,YX0000,YX0000,1,2,2,215290000:YX0000:0:1069
match,lot,215321,　くら寿司　宇治抹茶入り緑茶１Ｌ,D04101,D04101,D04101,2,150,150,215321000:D04101:0:1444|215321900:D04101::
match,lot,215329,　大塚　ジャワティー　レッド２Ｌペット,G04102,G04102,G04102,1,9,9,215329000:G04102:0:1202|215329900:G04102::
match,lot,215330,　神戸茶房　緑茶１８５ｇ缶,Z05206,Z05206,Z05206,1,288,285,215330000:Z05206:0:1164|215330900:Z05206::
match,lot,215349,　サントリー　伊右衛門６００ｍｌ,H01102,H01102,H01102,1,52,52,215349000:H01102:0:1106|215349900:H01102::
match,lot,215356,　サッポロ玉露入りお茶（業務用）１Ｌ,B10206,B10206,B10206,1,53,53,215356000:B10206:0:1202
match,lot,215362,　サントリー　黒烏龍茶（業務用）３５０ｍｌＰＥＴ,L08201,L08201,L08201,1,115,115,215362000:L08201:0:1021|215362900:L08201::
match,lot,215378,　伊藤園　おーいお茶　濃い茶２Ｌ,F10104,F10104,F10104,1,36,36,215378000:F10104:0:1085|215378900:F10104::
match,lot,215419,　ハイピース　福井県産六条大麦使用むぎ茶　はぴりゅうラベル３３０ｍｌ,F09101,F09101,F09101,1,24,24,215419000:F09101:0:1106|215419900:F09101::
match,lot,215435,　エクシードＮＥＯ　烏龍茶２Ｌ,AK103U,AK103U,AK103U,2,3144,3119,215435000:AK103U:0:1290|215435900:AK103U::
match,lot,215436,　エクシードＮＥＯ　緑茶２Ｌ,AK104R,AK104R,AK104R,2,1837,1834,215436000:AK104R:0:1290|215436900:AK104R::
match,lot,215438,　エクシードＮＥＯ　緑茶５００ｍｌ,AD101R,AD101R,AD101R,2,6836,6836,215438000:AD101R:0:1290|215438900:AD101R::
match,lot,215448,　サンガリア　あなたのお茶２００ｍｌＰＥＴ,G07201,G07201,G07201,1,120,120,215448000:G07201:0:1106|215448900:G07201::
match,lot,215462,　キリン　生茶リッチ４００ｍｌ,H01301,H01301,H01301,4,96,96,215462000:H01301:0:1330|215462900:H01301::
match,lot,215488,　ジューシー　ウーロン茶１Ｌパック,R04101,R04101,R04101,1,371,371,215488000:R04101:0:1330
match,lot,215491,　ＬＤフード　冨士の極み　優茶５００ｍｌ,G08201,G08201,G08201,1,20,20,215491000:G08201:0:1048
match,lot,216016,　カルピスウォーター１．５Ｌペット,F10103,F10103,F10103,1,73,73,216016000:F10103:0:1106|216016900:F10103::
match,lot,216024,　森永甘酒１９０ｍｌ,G01412,G01412,G01412,1,30,30,216024000:G01412:0:1106|216024900:G01412::
match,lot,216065,　カルピス　白Ｌパック（紙容器）１Ｌ,B11204,B11204,B11204,4,65,63,216065000:B11204:0:1106|216065900:::
match,lot,216077,　ペリエ　ペリエ　瓶３３０ｍｌ,F07202,F07202,F07202,1,40,40,216077000:F07202:0:1106|216077100:F07202::|216077900:F07202::
match,lot,216078,　ペリエ　ペリエ瓶７５０ｍｌ,E06312,E06312,E06312,2,67,67,216078000:E06312:0:1106|216078900:E06312::
match,lot,221303,　ヤマ食蛸わさび１Ｋｇ,YB8000,YB8000,YB8000,1,1,1,221303000:YB8000:0:1073
match,lot,221312,　越前水産さばのへしこ４５０ｇ,AY0000,AY0000,AY0000,1,10,10,221312000:AY0000:0:1271
match,lot,221430,　雄勝野きむらや　いぶりがっこ短切２本入１５０ｇ,YC0000,YC0000,YC0000,1,3,3,221430000:YC0000:0:1660
match,lot,221609,　成城石井　ジャンボンセック９か月熟成スライス１６０ｇ,AY0000,AY0000,AY0000,1,4,4,221609000:AY0000:0:1050
match,lot,221627,　越前水産鯖へしこ　半身,AY0000,AY0000,AY0000,1,-4,-4,221627000:AY0000:0:1271
match,lot,221819,　くまだ　バリバリくらげ頭　キャノンボールクラゲ１２５ｇ,YA0000,YA0000,YA0000,1,100,100,221819000:YA0000:0:1660
match,lot,222016,　山栄食品　お買得柿ピー２９０ｇ,I11312,I11312,I11312,1,25,25,222016000:I11312:0:1095
match,lot,222106,　久慈食品　ビーフジャーキー１Ｐ,I01307,I01307,I01307,1,-10,-10,222106000:I01307:0:1640
match,lot,222196,　男のミックスナッツ７５０ｇ,I01309,I01309,I01309,1,18,18,222196000:I01309:0:1640
match,lot,222317,　華　大辛口柿の種１５４ｇ,I10407,I10407,I10407,1,12,12,222317000:I10407:0:1095
match,lot,222952,　ビール好きのための　ジャイコーン５８ｇ,I02401,I02401,I02401,1,1,1,222952000:I02401:0:1095
match,lot,223001,　トワイニング　アールグレイ７００ｇ,I10307,I10307,I10307,1,3,3,223001000:I10307:0:1202
match,lot,223025,　黒烏龍茶　ティーバック５２袋,I10303,I10303,I10303,1,17,17,223025000:I10303:0:1497
match,lot,223037,×伊藤園　ワンポット緑茶　ティーバック５０袋,W05204,W05204,W05204,1,7,7,223037000:W05204:0:1085
match,lot,223038,　片岡物産　トワイニング　チャイミルクティ　５本,I11403,I11403,I11403,1,21,21,223038000:I11403:0:1202
match,lot,223040,　片岡物産　辻利　抹茶ミルク５００ｇ,I11411,I11411,I11411,1,13,13,223040000:I11411:0:1202
match,lot,223146,　ＡＧＦ　ブレンディカフェラトリーＳＴ　濃厚キャラメルマキアート７Ｐ,I11402,I11402,I11402,1,6,6,223146000:I11402:0:1106
match,lot,223147,　ＡＧＦブレンディカフェトラリーＳＴ　濃厚抹茶ラテ６Ｐ,I11401,I11401,I11401,1,4,4,223147000:I11401:0:1106
match,lot,223229,　ネスカフェ　プレジデント２５０ｇ,I02403,I02403,I02403,2,9,9,223229000:I02403:0:1069
match,lot,223230,　伊藤園　さらさらほうじ茶４０ｇ,I01401,I01401,I01401,1,7,7,223230000:I01401:0:1085
match,lot,223267,　伊藤園水・お湯両用ウーロン茶５０個,G03106,G03106,G03106,3,44,46,223267000:G03106:0:1085|223267900:G03106::
match,lot,223440,　ＦＡＵＣＨＯＮ　紅茶セイロン　缶入り１２５ｇ,I01403,I01403,I01403,1,10,10,223440000:I01403:0:1106
match,lot,223441,　ＦＡＵＣＨＯＮ　紅茶ダージリン　缶入り１２５ｇ,I02208,I02208,I02208,1,8,8,223441000:I02208:0:1106
match,lot,223442,　ケーオー産業　すぐ溶ける黒烏龍茶２４０ｇ,I01207,I01207,I01207,1,8,8,223442000:I01207:0:1288|223442900:::
match,lot,223445,　ＦＡＵＣＨＯＮ　紅茶モーニング　缶入り１２５ｇ,I01415,I01415,I01415,1,14,14,223445000:I01415:0:1106
match,lot,223446,　ＦＡＵＣＨＯＮ　紅茶アールグレイ　缶入り１２５ｇ,I11406,I11406,I11406,1,13,13,223446000:I11406:0:1106
match,lot,223447,　ＦＡＵＣＨＯＮ　紅茶フォションブレンド　缶入り１２５ｇ,I16212,I16212,I16212,1,6,6,223447000:I16212:0:1106
match,lot,223499,　ラバッツァ　テイルズ・オブ・イタリアキャナルグレンデ　ヴェネツィア１Ｋｇ,I01204,I01204,I01204,1,7,7,223499000:I01204:0:1106
match,lot,223500,　ラバッツァ　テイルズ・オブ・イタリアトラステヴェレ　ローマ１Ｋｇ,I01202,I01202,I01202,1,2,2,223500000:I01202:0:1106
match,lot,224049,　梵　日本酒仕込み　焼かわはぎ２７ｇ,YX0000,YX0000,YX0000,1,200,116,224049000:YX0000:0:1903
