status,source,item_code,item_name,warehouse_id,ref_id,current_quantity,reserved_quantity,location_id,wms_shelf,expected_oracle_shelf,oracle_shelves,oracle_products
oracle_no_shelf,lot,155441,　ポンパドール　チェリー　７５０ｍｌ,91,56084,6,0,11,zz1,,,155441000::0:1021
oracle_no_shelf,lot,155455,×ネブリナ　スパークリング　７５０ｍｌ,91,56002,12,0,11,zz1,,,155455000::0:9012
oracle_no_shelf,lot,155473,　レミーパニエ　ブーケドール　ロゼ　７５０ｍｌ,91,56171,3,0,11,zz1,,,155473000::0:1006
oracle_no_shelf,lot,155492,　パルムドール　ロゼ　インテンス　７５０ｍｌ,91,56172,3,0,11,zz1,,,155492000::0:1006
oracle_no_shelf,lot,155499,　ニコラフィアット　ヴィンテージ　ブランドブラン　７５０ｍｌ,91,56040,9,0,11,zz1,,,155499000::0:1006
oracle_no_shelf,lot,155503,　ニコラフィアット　エクスクルーシブ　ブリュット　３７５ｍｌ,91,56173,3,0,11,zz1,,,155503000::0:1006
oracle_no_shelf,lot,155510,　ニコラフィアット　エクスクルーシブ　ブリュットロゼ　７５０ｍｌ,91,56064,7,0,11,zz1,,,155510000::0:1006
oracle_no_shelf,lot,155569,　ニコラ　フィアット　ロゼ　ファースト　ブルーム　オブ　サクラ　７５０ｍｌ,91,56003,12,0,11,zz1,,,155569000::0:1048
oracle_no_shelf,lot,155571,　マルティーニ　ブリュット　３７５ｍｌ,91,56065,7,0,11,zz1,,,155571000::0:1202
oracle_no_shelf,lot,155582,　サロン　ブランドブラン　７５０ｍｌ,91,56255,1,0,11,zz1,,,155582000::0:1006
oracle_no_shelf,lot,155586,　ベルエポック　’１６　７５０ｍｌ,91,56021,11,0,11,zz1,,,155586000::0:1006
oracle_no_shelf,lot,155591,　テタンジェ　コントドシャンパーニュ　ブランドブラン　１．５Ｌ,91,56256,1,0,11,zz1,,,155591000::0:1202
oracle_no_shelf,lot,155600,　テタンジェ　ノクターン　白　７５０ｍｌ,91,56257,1,0,11,zz1,,,155600000::0:1202
oracle_no_shelf,lot,155611,　ペリエジュエ　ベルエポック　フロレサンス　７５０ｍｌ,91,56085,6,0,11,zz1,,,155611000::0:1021
oracle_no_shelf,lot,155621,　ランソン　ホワイトラベル　セック　７５０ｍｌ,91,56029,10,0,11,zz1,,,155621000::0:
oracle_no_shelf,lot,155650,　ボッテガ　ゴールド７５０ｍｌ,91,56030,10,0,11,zz1,,,155650000::0:1048
oracle_no_shelf,lot,155661,　グランクルタージュ　グランキュヴェ　ブランドブラン　７５０ｍｌ,91,56066,7,0,327,Z00,,,155661000::0:1313
oracle_no_shelf,lot,155694,　アンジュエール　ブリュット　７５０ｍｌ,91,56208,2,0,11,zz1,,,155694000::0:1021
oracle_no_shelf,lot,123908,　２０°西の星１．８Ｌ（麦）,91,56137,4,0,327,Z00,,,123908000::0:1330
oracle_no_shelf,lot,131264,　サントリー　レッド　１８０ｍｌ,91,56086,6,0,11,zz1,,,131264000::0:1021
