status,message,real_stock_id,item_id,item_code,item_name,current_quantity,reserved_quantity,parent_available,pickable_available,missing_pickable_qty,patch_lot_id,patch_lot_location_id,pickable_current,missing_current_qty,patch_lot_current_before,patch_lot_reserved_before,patch_qty
skipped,"no active NULL/NULL pickable lot",31609,156930,156930,　ブシャールＰ＆Ｆ　コルトンシャルルマーニュ　’２１　７５０ｍｌ,7,0,7,0,7,,,0,7,,,7
skipped,"no active NULL/NULL pickable lot",35663,157957,157957,　テタンジェ　ブリュットレゼルヴ　３７５ｍｌ,7,0,7,0,7,,,0,7,,,7
dry,,38904,112601,112601,　一本義　辛口クラシック７２０ｍｌ（旧金印）,77,24,53,46,7,38646,608,70,7,52,6,7
skipped,"no active NULL/NULL pickable lot",40533,112842,112842,　一乃谷山廃仕込み特別純米７２０ｍｌ,7,0,7,0,7,,,0,7,,,7
skipped,"no active NULL/NULL pickable lot",40664,170000,170000,"部システム １７０ ",7,0,7,0,7,,,0,7,,,7
skipped,"no active NULL/NULL pickable lot",44263,151397,151397,　白山アンドソル　ヤマソーヴィニヨン　７５０ｍｌ,7,0,7,0,7,,,0,7,,,7
skipped,"no active NULL/NULL pickable lot",44271,151683,151683,　マンズエコノミー　赤　紙パック　１．８Ｌ,7,0,7,0,7,,,0,7,,,7
skipped,"no active NULL/NULL pickable lot",46039,119418,119418,　月暈　純米７２０ｍｌ,7,0,7,0,7,,,0,7,,,7
skipped,"no active NULL/NULL pickable lot",46083,119726,119726,　越前岬　純米大吟醸１８０ｍｌ（プレミアム）,7,0,7,0,7,,,0,7,,,7
skipped,"no active NULL/NULL pickable lot",46150,171779,171779,　富久駒　一筆啓上　梅すぱ３００ｍｌ（クリアケース無し）,7,0,7,0,7,,,0,7,,,7
skipped,"no active NULL/NULL pickable lot",46154,171798,171798,　富久駒　一筆啓上　柚子すぱ３００ｍｌ（クリアケース無し）,7,0,7,0,7,,,0,7,,,7
skipped,"no active NULL/NULL pickable lot",21670,153954,153954,　シャプティエ　リュベロン　ラシボワーズ　ルージュ　７５０ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",21676,154010,154010,　チンザノ　ドライ　７５０ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",21720,154895,154895,　フィリップ　ル　アルディ　サン　トーバン　ブラン　７５０ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",25554,123486,123486,　２５°女帝　麦１．８Ｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",25612,155441,155441,　ポンパドール　チェリー　７５０ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",25633,155611,155611,　ペリエジュエ　ベルエポック　フロレサンス　７５０ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",27454,131264,131264,　サントリー　レッド　１８０ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",27492,156104,156104,　モンダヴィ　ウッドブリッジ　シャルドネ　７５０ｍｌ,6,0,6,6,0,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",29567,156685,156685,×ヴィーニャドリア　赤　７５０ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",29568,156693,156693,　ヴィーニャドリア　白　７５０ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",31598,132899,132899,　ボウモア１２年　７００ｍｌ,6,0,6,0,6,,,0,6,,,6
dry,,31673,211827,211827,　キリン　グリーンズフリー　小瓶３３４ｍｌ,3097,37,3060,3054,6,31511,363,3091,6,2563,37,6
skipped,"no active NULL/NULL pickable lot",35630,142453,142453,　サントリー　東京クラフト　フルーティーエール３５０ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",35646,157848,157848,×ロスガンソス　ピノノワール　７５０ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",35706,213543,213543,　ポン　グレープジュース８００ｍｌペット,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",40522,112792,112792,　飛鳥井　純米吟醸　山田錦７２０ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",42436,114288,114288,　菊正宗　上撰　さけパック　生もと辛口２Ｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",44202,118201,118201,　初孫生もと純米本辛口　魔斬７２０ｍｌ（まきり）,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",44244,119176,119176,　越の磯　越前忘憂　純米酒７２０ｍｌ,6,0,6,0,6,,,0,6,,,6
dry,,46060,119615,119615,　梵　純米５５　磨き五割五分　３００ｍｌ,19,0,19,20,-1,45685,1518,13,6,-7,0,6
skipped,"no active NULL/NULL pickable lot",46064,119622,119622,　永平寺白龍　米てきてき３００ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",46065,119623,119623,　永平寺白龍　水てきてき３００ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",46066,119624,119624,　永平寺白龍　土てきてき３００ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",46067,119625,119625,　一本義　大吟醸　事無笑酒　Ｒｅｇａｌｏ７２０ｍｌ（レガロ）　※直送・卸不可,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",46082,119718,119718,　真名鶴　純米大吟醸　奏雨３００ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",46206,172042,172042,　ボルス　ストロベリー７００ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",48352,181314,181314,　東肥　本伝赤酒　１．８Ｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",50413,153716,153716,　ヴィアヘロ　白　３Ｌ,6,0,6,0,6,,,0,6,,,6
dry,,50464,184141,184141,　ハイリキ　レモン瓶　３００ｍｌ,621,0,621,615,6,50021,669,615,6,37,0,6
skipped,"no active NULL/NULL pickable lot",52308,142773,142773,　キリン　一番搾り　ホワイトビール３５０ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",52521,210746,210746,　ＭＩＺＵＳＨＩＭＡ　ＢＬＵＥ　ジンジャービア　３３０ｍｌ,6,0,6,0,6,,,0,6,,,6
skipped,"no active NULL/NULL pickable lot",21673,153967,153967,　ミラヴァル　ロゼ　７５０ｍｌ,5,0,5,0,5,,,0,5,,,5
skipped,"no active NULL/NULL pickable lot",21708,154495,154495,　ＬＬ　ボーヌ　ヴィーニュフランシュ　７５０ｍｌ,5,0,5,0,5,,,0,5,,,5
skipped,"no active NULL/NULL pickable lot",23659,155030,155030,　ロジャーグラート　カヴァ　ドゥミセック　７５０ｍｌ,5,0,5,0,5,,,0,5,,,5
dry,,23722,185508,185508,　スカイブルー　シトラスレモン２７５ｍｌ,80,0,80,75,5,23665,2418,75,5,8,0,5
skipped,"no active NULL/NULL pickable lot",27478,155893,155893,　マム　アイスエクストラ　７５０ｍｌ,5,0,5,0,5,,,0,5,,,5
skipped,"no active NULL/NULL pickable lot",29597,211203,211203,　アサヒ　スタイルバランス　グレープフルーツテイスト３５０ｍｌ,5,0,5,0,5,,,0,5,,,5
skipped,"no active NULL/NULL pickable lot",35655,157904,157904,　　イエローテイル　カベルネソービニヨン　１８７ｍｌ,5,0,5,0,5,,,0,5,,,5
skipped,"no active NULL/NULL pickable lot",35681,158136,158136,　ビオンタ　アルバリーニョ　７５０ｍｌ,5,0,5,0,5,,,0,5,,,5
skipped,"no active NULL/NULL pickable lot",37352,112294,112294,　小浜酒造上撰わかさ１．８Ｌ,5,0,5,0,5,,,0,5,,,5
skipped,"no active NULL/NULL pickable lot",38901,112586,112586,×真名鶴懐石本醸造　吟撰７２０ｍｌ,5,0,5,0,5,,,0,5,,,5
dry,,40598,149102,149102,　カールスバーグ　クラブボトル　３３０ｍｌ,25,1,24,19,5,40308,2600,20,5,20,1,5
skipped,"no active NULL/NULL pickable lot",40629,162037,162037,　エリストフ　ウォッカ　７００ｍｌ,5,0,5,0,5,,,0,5,,,5
dry,,42460,149982,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,237,10,227,222,5,42148,771,232,5,136,2,5
skipped,"no active NULL/NULL pickable lot",42488,151257,151257,　メルシャン　ビストロ　ボックス　白　パック　１．８Ｌ,5,0,5,0,5,,,0,5,,,5
skipped,"no active NULL/NULL pickable lot",44230,119044,119044,　小浜酒造純米吟醸わかさ７２０ｍｌ,5,0,5,0,5,,,0,5,,,5
skipped,"no active NULL/NULL pickable lot",46135,152567,152567,　ＬＬシャブリ　プルミエ　クリュ７５０ｍｌ,5,0,5,0,5,,,0,5,,,5
skipped,"no active NULL/NULL pickable lot",46186,171938,171938,　山元　にごり梅酒　梅太夫１．８Ｌ,5,0,5,0,5,,,0,5,,,5
skipped,"no active NULL/NULL pickable lot",50405,153606,153606,　ヴィアヘロ　赤　３Ｌ,5,0,5,0,5,,,0,5,,,5
skipped,"no active NULL/NULL pickable lot",52110,184155,184155,　サントリー　ほろよい　レモみかん３５０ｍｌ,5,0,5,0,5,,,0,5,,,5
skipped,"no active NULL/NULL pickable lot",52243,132761,132761,　バスカー　アイリッシュウィスキー　７００ｍｌ,5,0,5,0,5,,,0,5,,,5
skipped,"no active NULL/NULL pickable lot",21678,154016,154016,　チンザノ　ロッソ　１Ｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",21682,154145,154145,　モンメイラック　白　７５０ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",21685,154154,154154,　エゴット　メルロサンジョベーゼ　３Ｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",21697,154413,154413,　プリュレロック　ニュイサンジョルジュ　クロデコルヴェ　７５０ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",21709,154524,154524,　ＬＬ　ピュリニーモンラッシェ　ルフェール　７５０ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",23604,122957,122957,　２５°橙華１．８Ｌ（芋）,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",23668,155083,155083,　ニコラ　フィアット　パルムドール　ブリュット　７５０ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",25506,123261,123261,×２５°西郷が里５Ｌ（芋）,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",25528,123342,123342,　３０°ニコニコ太郎１．８Ｌ（泡盛）,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",25594,155348,155348,×マム　グランコルドン　７５０ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",27410,123908,123908,　２０°西の星１．８Ｌ（麦）,4,0,4,0,4,,,0,4,,,4
dry,,27446,131196,131196,　サントリー　角瓶　７００ｍｌ,157,4,153,149,4,27328,515,153,4,9,1,4
dry,,27515,210583,210583,　コスモライフ　天然水コスモウォーター１２Ｌ,57,0,57,53,4,27386,2371,53,4,53,0,4
skipped,"no active NULL/NULL pickable lot",27560,210895,210895,　雜賀　ノンアルコール柚　ロックンユズ　７２０ｍｌ,4,0,4,0,4,,,0,4,,,4
dry,,29561,156643,156643,　シャプティエ　コートデュローヌ　ブラン　ペルルーシュ　７５０ｍｌ,24,0,24,20,4,52979,11,20,4,20,0,4
skipped,"no active NULL/NULL pickable lot",29579,156758,156758,　フランソワラベ　ピノノワール　７５０ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",31610,156934,156934,　コセチャ　シャルドネ　７５０ｍｌ,124,0,124,120,4,,,120,4,,,4
dry,,31688,211954,211954,　アサヒ　ゼロ　ノンアルコール　小瓶３３４ｍｌ,652,35,617,613,4,31525,359,648,4,648,35,4
skipped,"no active NULL/NULL pickable lot",35647,157851,157851,　　ヴァレ　ド　オーメン　ブランコ　７５０ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",35686,158201,158201,　ミッシェルリンチ　ボルドーブラン　７５０ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",35782,941002,941002,　立力やわらか牛カルビ１Ｋｇ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",37366,112386,112386,　雲乃井　純米酒　福雲７２０ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",37448,158426,158426,　パラヒメネス　シャルドネ　オーガニック　７５０ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",40626,162021,162021,　ロンリコ　ホワイト　４０°（正規）　７００ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",40724,231608,231608,　Ｓ＆Ｂ　金沢風カツカレーソース３Ｋｇ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",42426,114058,114058,　白鶴米だけのまる　純米酒パック９００ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",42470,151106,151106,　勝沼醸造　甲州　穂坂　７５０ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",44216,118713,118713,　初孫生もと純米本辛口　魔斬１．８Ｌ（まきり）,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",44270,151672,151672,　白山やまぶどうワイン　梅スパーク　３７５ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",46114,152435,152435,　フォルタン　カベルネソービニヨン　７５０ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",46258,261193,261193,　ジェラールセレクション　クリーミーウォッシュ１２５ｇ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",48232,152738,152738,　サンタヘレナ　アルパカ　ソービニヨンブラン　７５０ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",48281,172223,172223,×ボルスモヒート　７００ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",48355,261197,261197,　ジェラールセレクション　カマンベール１２５ｇ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",50418,153798,153798,　シャトー　トゥール　サンヴァンサン　７５０ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",51554,284105,284105,　岡田屋製菓　お徳用えびせんミックス２１０ｇ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",51873,251031,251031,　アサヒ　スタイルバランス　和梨サワー３５０ｍｌ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",52488,221609,221609,　成城石井　ジャンボンセック９か月熟成スライス１６０ｇ,4,0,4,0,4,,,0,4,,,4
skipped,"no active NULL/NULL pickable lot",21715,154611,154611,　ブシャール　ペール　エ　フィス　シャンベルタン　クロ　ド　ベーズ　７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",21806,410109,410109,　クタール　ソムリエナイフ　１個,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",23612,123013,123013,×２５°黒丸１．８Ｌ（芋）,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",23680,155142,155142,　ペリエジュエ　ベルエポック　ブランドブラン　７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",23692,155187,155187,　エンジェルシャンパン　ブリュットロゼ　ホワイト　,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",23709,155254,155254,　ローランペリエ　グランシエクル　７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
dry,,23765,210078,210078,　アサヒシロップ　レモン果汁入り６００ｍｌ,154,8,146,143,3,23706,545,151,3,31,5,3
skipped,"no active NULL/NULL pickable lot",25602,155400,155400,　ロータリ　タレン　ブリュット　ロゼ　７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",25617,155473,155473,　レミーパニエ　ブーケドール　ロゼ　７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",25619,155492,155492,　パルムドール　ロゼ　インテンス　７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",25621,155503,155503,　ニコラフィアット　エクスクルーシブ　ブリュット　３７５ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",27469,155764,155764,　ボランジェ　ＰＮＶＺ　７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
dry,,31603,156826,156826,　ラ　フォルジュ　カベルネソーヴィニヨン　７５０ｍｌ,11,0,11,8,3,31450,2081,8,3,8,0,3
dry,,31670,211791,211791,　ＡＢインベブ　バドワイザー　ゼロ３５５ｍｌ,13,0,13,0,13,31508,2495,10,3,10,10,3
skipped,"no active NULL/NULL pickable lot",33658,157326,157326,　ムーチョマス　赤　７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",37382,112471,112471,　畠山酒造雪きらら　純米酒７２０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",37511,222040,222040,　華セレクト　落花生　業務仕様４５０ｇ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",38896,112558,112558,　一乃谷上撰カップ１８０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",38975,158987,158987,×ＪＪドミニク　テロワールセレクション　ピノノワール　７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",40607,161005,161005,　サントリー　ウオッカ８０プルーフ　７２０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",40702,231291,231291,　ミツカン　パッチョ　トマト＆ガーリック１Ｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",40709,231310,231310,　キッコーマン　こいくち　天パット缶１８Ｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",40723,231607,231607,　ハウス　カレーホット　２．７ｇ×１００,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",42465,151054,151054,　白山ワイン　山麓　７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",42478,151152,151152,　機山　スパークリング　トラディッショナル　７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",42567,243205,243205,　岩泉ファーム　牛乳アイスモナカ９５ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",42575,245067,245067,　ギアアンチョビペースト６０ｇ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",44238,119123,119123,　梵艶　純米大吟醸１．８Ｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",44278,152070,152070,　フォッシ　ロッソ　７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",44286,152145,152145,　ＬＬ　シモネ　フェブル　シャブリ７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",44334,171578,171578,　一本義　吟香梅　般若刀　７２０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",46147,152714,152714,　ＬＬ　ジュヴレ　シャンベルタン　７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
dry,,46190,171959,171959,　キリン　陸ハイボール３ＬＰＥＴ,24,4,20,17,3,45790,340,21,3,21,4,3
skipped,"no active NULL/NULL pickable lot",50400,153561,153561,　イエローテイル　メルロ　７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",50417,153755,153755,　バローネ　コルナッキア　トレッビアーノダブルッツォ　７５０ｍｌ,3,0,3,4,-1,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",51556,157137,157137,　シャトー　オーブランダ　７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",51728,221859,221859,　協同インターナショナル　モモマイルド生ハム切り落とし１２０ｇ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",51738,261194,261194,　ジェラールセレクション　ブルーチーズ１２５ｇ,3,0,3,0,3,,,0,3,,,3
skipped,"no active NULL/NULL pickable lot",51739,221277,221277,　トーレ・デ・ヌニエズ　ハモンセラーノ１４ヶ月熟成６０ｇ,3,0,3,0,3,,,0,3,,,3
dry,,21644,122740,122740,　２５°いいちこ　深薫７２０ｍｌ（麦）,12,0,12,10,2,21644,1760,10,2,10,0,2
skipped,"no active NULL/NULL pickable lot",21668,153893,153893,　アリウェン　レセルヴァ　ピノノワール　７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",21669,153894,153894,　アリウェン　レセルヴァ　シャルドネ　７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",21675,154009,154009,　チンザノ　ロッソ　７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",21724,155005,155005,　ロジャーグラート　カヴァ　グランキュヴェ　７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",21740,184421,184421,　チョーヤ　さらりとした梅酒　パック１Ｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",21803,410049,410049,　箱入りポリ絞り袋　５５ｃｍ　青色,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",21804,410066,410066,　福重　ＣＦ－６０　無地７０巾　ケーキフィル,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",21805,410102,410102,　バキュフレッシュ　替え栓　２個入　１個,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",25595,155359,155359,　パルムドール　ゴールドＥＤ　７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",25644,155694,155694,　アンジュエール　ブリュット　７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
dry,,27391,123643,123643,　２５°だいやめ（ＤＡＩＹＡＭＥ）９００ｍｌ（芋）,25,1,24,22,2,27275,866,23,2,23,1,2
skipped,"no active NULL/NULL pickable lot",27468,155743,155743,　ヴーヴ　デュ　ヴェルネ　ロゼ７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",27471,155786,155786,　ニコラフィアット　グラフィックアイス　ロゼ　７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",27484,155965,155965,　エンジェルシャンパン　ブリュットブラック　７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",29504,131508,131508,　マツイウイスキー　大山ミズナラカスク　７００ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",29552,156478,156478,×タクン　レゼルヴァ　シャルドネ　７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",31628,157160,157160,　ブシャールＰ＆Ｆ　コルトンシャルルマーニュ　’２１　７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",31704,632659,632659,×永谷園お茶漬海苔　業務用５０袋,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",33598,134001,134001,　カミュＶＳＯＰエレガンス７００ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",33605,134078,134078,　ドーバー　ブランデー　ＶＳＯ　１００ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",37333,112182,112182,　舞美人純米酒７２０ｍｌ,3,0,3,1,2,,,1,2,,,2
skipped,"no active NULL/NULL pickable lot",37375,112426,112426,　一乃谷純米酒　純７２０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",38908,112624,112624,　華燭越前国府　純米酒７２０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",38999,161001,161001,　サントリーウォッカ　８０プルーフ　１．８Ｌ,2,0,2,0,2,,,0,2,,,2
dry,,40537,112887,112887,　梵純粋３００ｍｌ,187,65,122,130,-8,40254,2563,185,2,-10,0,2
skipped,"no active NULL/NULL pickable lot",42491,151307,151307,　アルプス　酸化防止剤無添加信州コンコード　７２０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",44205,118412,118412,　神泉　純米大吟醸１．８Ｌ（箱無し）,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",44268,151659,151659,　ココファーム　農民ドライ　７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",44337,171606,171606,　アサヒ　ジノン　グレープフルーツ　コンク１．８Ｌ　ペット,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",46038,119417,119417,　月暈　純米吟醸７２０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",46052,119529,119529,　福千歳　ＦＵＫＵＩ　純米７２０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",46057,119576,119576,　花垣　純米大吟醸３００ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",46085,119735,119735,　越の鷹　辛口純米吟醸３００ｍｌ,2,0,2,0,2,,,0,2,,,2
dry,,46172,171909,171909,　キリン　氷結　無糖　レモン　コンク１．８Ｌ,126,4,122,120,2,45773,1262,124,2,48,3,2
skipped,"no active NULL/NULL pickable lot",46229,172119,172119,×サッポロ　リモンチェッロ　７２０ｍｌ,2,0,2,0,2,,,0,2,,,2
dry,,48203,122018,122018,　２５°黒霧島（芋）７２０ｍｌ,40,0,40,38,2,47795,2416,38,2,38,0,2
skipped,"no active NULL/NULL pickable lot",48241,152836,152836,　アリウェン　レセルヴァ　カベルネソービニヨン　７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",48250,152914,152914,×ボッラ　ヴァルポリチェッラクラシコ　７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",48251,152918,152918,　シャルドネ　アンデスコレクション　７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
dry,,48271,172160,172160,　バカルディ　クラシックカクテルズ　モヒート　７００ｍｌ,3,0,3,1,2,47855,1176,1,2,1,0,2
skipped,"no active NULL/NULL pickable lot",48330,173012,173012,　富貴　本みりん１．８Ｌ瓶,2,0,2,0,2,,,0,2,,,2
dry,,50323,122195,122195,　２０°神の河　ライト６００ｍｌ,3,0,3,0,3,49897,1115,1,2,1,1,2
