status,message,direction,mode,real_stock_id,warehouse_id,warehouse_code,item_id,item_code,item_name,real_current,real_reserved,real_available,pickable_available,delta,applied_qty,lot_ids,location_id,location_code,location_source
updated,,increase,update,29615,91,91,211308,211308,　サントリー　のんある気分　カシスオレンジテイスト缶３５０ｍｌ,112,0,112,88,24,24,29463,1290,G-01-111,existing_initial_lot
updated,,increase,update,31655,91,91,211682,211682,　サントリー　ペプシコーラ（業務用）３３０ｍｌＰＥＴ,142,26,116,92,24,24,31493,2481,P-15-101,existing_initial_lot
updated,,decrease,decrease,35631,91,91,142515,142515,　福井県産六条大麦ビール　ロクムギ　ペールエール３５０ｍｌ,10535,26,10509,10533,-24,24,35451,,,
created,,increase,create,35720,91,91,215017,215017,　サントリー　烏龍茶　缶３４０ｇ,24,0,24,0,24,24,55953,11,ZZ-1,item_default_location
created,,increase,create,35731,91,91,215086,215086,　アサヒ　旨みの日本茶６００ｍｌ,24,0,24,0,24,24,55954,327,Z-0-0,z00_fallback
updated,,decrease,decrease,37397,91,91,143015,143015,　キリン　一番搾り　生樽２０Ｌ,366,23,343,367,-24,24,37150,,,
updated,,decrease,decrease,38966,91,91,146210,146210,　ＬＡ　ＡＬＥ　ブルーバイブス２　缶４７３ｍｌ,0,0,0,24,-24,24,52027,,,
updated,,decrease,decrease,38967,91,91,146211,146211,　ＬＡ　ＡＬＥ　ＷＯＲＫＳ　リンス＆スリーピート　４７３ｍｌ,0,0,0,24,-24,24,52028,,,
created,,increase,create,38976,91,91,159008,159008,×プレザンス　カベルネソーヴィニヨン　７５０ｍｌ,24,0,24,0,24,24,55955,327,Z-0-0,z00_fallback
created,,increase,create,42509,91,91,171124,171124,　若狭三方ビバレッジ　ＢＥＮＩＣＨＵ１７°　ＯＵＴ　ＤＯＯＲ２００ｍｌ,24,0,24,0,24,24,55956,2671,YX-0-000,item_default_location
created,,increase,create,44254,91,91,119345,119345,　完売　永平寺白龍　ドラゴンウォーター　うすにごりミルキー７２０ｍｌ,24,0,24,0,24,24,55957,11,ZZ-1,item_default_location
updated,,decrease,decrease,46242,91,91,251005,251005,　サントリー　のんある気分　梅酒サワーテイスト　紀州梅３５０ｍｌ,4,0,4,28,-24,24,45839,,,
created,,increase,create,46246,91,91,251040,251040,　アサヒ　ウィルキンソン　タグソバー　レモンジンジャー３５０ｍｌ,24,0,24,0,24,24,55958,11,ZZ-1,item_default_location
updated,,decrease,decrease,46255,91,91,255007,255007,　神戸茶房烏龍茶ペット５００ｍｌ,87,0,87,111,-24,24,45850,,,
created,,increase,create,50425,91,91,181372,181372,　サントリー　ほろよい　青いサワー３５０ｍｌ,24,0,24,0,24,24,55959,327,Z-0-0,z00_fallback
updated,,decrease,decrease,50481,91,91,184287,184287,○サントリー　ソーダ瓶３５０ｍｌ,278,0,278,302,-24,24,50038,,,
updated,,decrease,decrease,51748,91,91,184486,184486,　サントリー　ほろよい　梅酒ソーダ　３５０ｍｌ,0,0,0,24,-24,24,52055,,,
updated,,decrease,decrease,52276,91,91,244444,244444,　朝日のり　酒屋さんが選んでくれました８０枚箱なし,24,0,24,48,-24,24,55064,,,
created,,increase,create,23708,91,91,155253,155253,　ラシャス　ポワレフレッシュ　７５０ｍｌ,21,0,21,0,21,21,55960,11,ZZ-1,item_default_location
updated,,decrease,decrease,21602,91,91,122523,122523,　２５°浪漫の大地（麦）パック１．８Ｌ,127,0,127,147,-20,20,21602,,,
created,,increase,create,29559,91,91,156631,156631,×カリテラ　レゼルヴァ　シャルドネ　７５０ｍｌ,20,0,20,0,20,20,55961,11,ZZ-1,item_default_location
created,,increase,create,29581,91,91,156763,156763,×カリテラ　レセルヴァ　シャルドネ　３７５ｍｌ,20,0,20,0,20,20,55962,11,ZZ-1,item_default_location
updated,,decrease,decrease,33634,91,91,141040,141040,　越前福井浪漫麦酒　アンバーエール　３３０ｍｌ,188,0,188,208,-20,20,33466,,,
updated,,decrease,decrease,44255,91,91,119388,119388,　真名鶴懐石本醸造　上吟　カップ１８０ｍｌ,10,0,10,30,-20,20,43906,,,
updated,,decrease,decrease,44379,91,91,246316,246316,　鮮魚丸松　北海道産　水タコ足１本,0,0,0,20,-20,20,44010,,,
created,,increase,create,50428,91,91,182012,182012,　チョーヤ　梅酒　プラＱ　１６０ｍｌ,20,0,20,0,20,20,55963,327,Z-0-0,z00_fallback
updated,,decrease,decrease,51513,91,91,221507,221507,　早崎商店　鯖のへしこ　お刺身用,-20,0,0,20,-20,20,51290,,,
created,,increase,create,33697,91,91,157751,157751,　カステルカンブラス　白　７５０ｍｌ,19,0,19,0,19,19,55964,11,ZZ-1,item_default_location
created,,increase,create,23745,91,91,210000,210000,"部システム ２１０ ",18,0,18,0,18,18,55965,327,Z-0-0,z00_fallback
created,,increase,create,25603,91,91,155406,155406,　アンジュエール　白　７５０ｍｌ,18,0,18,0,18,18,55966,11,ZZ-1,item_default_location
created,,increase,create,33691,91,91,157659,157659,　カステルカンブラス　赤　７５０ｍｌ,18,0,18,0,18,18,55967,11,ZZ-1,item_default_location
updated,,decrease,decrease,38993,91,91,159118,159118,　アヴェント　オーガニック　ブリュット　７５０ｍｌ,5,1,4,22,-18,18,38722,,,
updated,,increase,update,40552,91,91,113061,113061,　八海山普通酒１．８Ｌ,19,1,18,0,18,18,40265,1181,F-02-201,existing_initial_lot
created,,increase,create,42471,91,91,151115,151115,　ＪＡ三方五湖　梅ワイン（ロゼ）　５００ｍｌ,18,0,18,0,18,18,55968,11,ZZ-1,item_default_location
created,,increase,create,42481,91,91,151165,151165,　白山　霧晴　７５０ｍｌ,18,0,18,0,18,18,55969,11,ZZ-1,item_default_location
created,,increase,create,44262,91,91,151382,151382,　白山ワイン　ｄａｎｄａｎ　ロゼ　３６０ｍｌ,18,0,18,0,18,18,55970,11,ZZ-1,item_default_location
created,,increase,create,44363,91,91,171751,171751,　富久駒一筆啓上　柚子の酒５００ｍｌ（ケース無し）,18,0,18,0,18,18,55971,11,ZZ-1,item_default_location
created,,increase,create,46142,91,91,152670,152670,　ベンド　シャルドネ　７５０ｍｌ,18,0,18,0,18,18,55972,11,ZZ-1,item_default_location
created,,increase,create,48331,91,91,173015,173015,　白鹿　酒蔵割烹酒パック２Ｌ,18,0,18,0,18,18,55973,327,Z-0-0,z00_fallback
created,,increase,create,48344,91,91,181033,181033,　万上　本みりん　割烹　１．８Ｌ,18,0,18,0,18,18,55974,327,Z-0-0,z00_fallback
created,,increase,create,23593,91,91,122895,122895,　２５°本格芋焼酎　伊七郎　１．８Ｌ,17,0,17,0,17,17,55975,11,ZZ-1,item_default_location
created,,increase,create,23685,91,91,155166,155166,　サントリー　ポンパドール　ライチ　７５０ｍｌ,17,0,17,0,17,17,55976,11,ZZ-1,item_default_location
created,,increase,create,39030,91,91,224273,224273,　丸味食品　７種のミックスナッツ５００ｇ,17,0,17,0,17,17,55977,327,Z-0-0,z00_fallback
created,,increase,create,25564,91,91,123569,123569,　２５°いいちこ　深薫１．８Ｌ（麦）,16,0,16,0,16,16,55978,11,ZZ-1,item_default_location
updated,,decrease,decrease,27426,91,91,131074,131074,　ウィスキー　岳　７００ｍｌ,89,0,89,105,-16,16,27308,,,
created,,increase,create,42489,91,91,151258,151258,　メルシャン　ビストロ　ボックス　赤パック　１．８Ｌ,16,0,16,0,16,16,55979,11,ZZ-1,item_default_location
created,,increase,create,46110,91,91,152380,152380,×カルベ　メドック　赤　３７５ｍｌ,16,0,16,0,16,16,55980,11,ZZ-1,item_default_location
created,,increase,create,51737,91,91,215031,215031,　キリン　生茶　５２５ｍｌペット,16,0,16,0,16,16,55981,327,Z-0-0,z00_fallback
updated,,increase,update,33724,91,91,213111,213111,　アサヒ　バヤリース　オレンジ　瓶２００ｍｌ,2318,25,2293,2278,15,15,33550,2404,L-04-101,existing_initial_lot
created,,increase,create,35587,91,91,111897,111897,　大関ワンカップミニ１００ｍｌ,15,0,15,0,15,15,55982,11,ZZ-1,item_default_location
updated,,decrease,decrease,37342,91,91,112229,112229,　黒龍　純吟　いっちょらい１．８Ｌ,78,3,75,90,-15,15,51390,,,
updated,,decrease,decrease,38900,91,91,112573,112573,　花垣　純米にごり酒７２０ｍｌ,20,0,20,35,-15,15,38643,,,
updated,,decrease,decrease,38911,91,91,112645,112645,　黒龍　吟醸　いっちょらい１．８Ｌ,-12,0,0,15,-15,15,51396,,,
created,,increase,create,38974,91,91,158973,158973,　ベンド　カベルネソービニヨン　７５０ｍｌ,15,0,15,0,15,15,55983,11,ZZ-1,item_default_location
updated,,increase,update,39026,91,91,224052,224052,　花垣　日本酒仕込み　炙りえいひれ２５ｇ,40,5,35,20,15,15,38749,2671,YX-0-000,existing_initial_lot
updated,,decrease,decrease,40526,91,91,112816,112816,　関西　本醸造　上撰１８０ｍｌ（レトロ）,5,0,5,20,-15,15,40245,,,
created,,increase,create,50334,91,91,122264,122264,　２０°わんこペット２．７Ｌ（麦）,15,0,15,0,15,15,55984,11,ZZ-1,item_default_location
created,,increase,create,50403,91,91,153595,153595,×サンタヘレナ　シグロ　カベルネソービニヨン　３７５ｍｌ,15,0,15,0,15,15,55985,11,ZZ-1,item_default_location
created,,increase,create,21717,91,91,154749,154749,　ドメーヌ　フランソワ　ヴィラール　ヴィオニエ　７５０ｍｌ,14,0,14,0,14,14,55986,11,ZZ-1,item_default_location
created,,increase,create,38894,91,91,112539,112539,　永平寺白龍　純米酒７２０ｍｌ,14,0,14,0,14,14,55987,11,ZZ-1,item_default_location
updated,,decrease,decrease,38930,91,91,112779,112779,　黒龍　大吟醸１．８Ｌ,-46,0,0,14,-14,14,51397,,,
created,,increase,create,42532,91,91,171237,171237,　梅乃宿　甘くておいしいキャロット＆オレンジ１．８Ｌ,14,0,14,0,14,14,55988,11,ZZ-1,item_default_location
created,,increase,create,44368,91,91,171764,171764,　富久駒　一筆啓上　梅の酒５００ｍｌ（ケース無し）,14,0,14,0,14,14,55989,11,ZZ-1,item_default_location
created,,increase,create,25555,91,91,123488,123488,×２５°金黒９００ｍｌ（芋）,13,0,13,0,13,13,55990,11,ZZ-1,item_default_location
created,,increase,create,25607,91,91,155411,155411,　アンジュエール　ロゼ　７５０ｍｌ,13,0,13,0,13,13,55991,11,ZZ-1,item_default_location
updated,,increase,update,31670,91,91,211791,211791,　ＡＢインベブ　バドワイザー　ゼロ３５５ｍｌ,13,0,13,0,13,13,31508,2495,Q-00-000,existing_initial_lot
updated,,increase,update,33773,91,91,681149,681149,　三井化学ファブロカゴメゴミ袋ＨＫ－４半透明４５Ｌ,13,0,13,0,13,13,33599,1619,H-03-403,existing_initial_lot
updated,,increase,update,40543,91,91,112957,112957,　一本義　辛口純米酒７２０ｍｌ,75,29,46,33,13,13,40260,513,B-04-203,existing_initial_lot
created,,increase,create,42493,91,91,151350,151350,　白山ワイナリー　Ｄｓｔｙｌｅ　７２０ｍｌ,13,0,13,0,13,13,55992,11,ZZ-1,item_default_location
created,,increase,create,44242,91,91,119168,119168,　雲乃井　純米吟醸生貯　東雲３００ｍｌ,13,0,13,0,13,13,55993,11,ZZ-1,item_default_location
updated,,increase,update,46231,91,91,172125,172125,　サントリー　ソウルマッコリ　ペット　１Ｌ,31,0,31,18,13,13,45829,1280,F-10-202,existing_initial_lot
created,,increase,create,23796,91,91,471012,471012,　越の鷹　７２０ｍｌ　共通カートン１枚,12,0,12,0,12,12,55994,327,Z-0-0,z00_fallback
created,,increase,create,25540,91,91,123429,123429,　２５°黒丸　黒７２０ｍｌ（芋）,12,0,12,0,12,12,55995,11,ZZ-1,item_default_location
created,,increase,create,25593,91,91,155346,155346,　サントリー　ポンパドール　ストロベリー　７５０ｍｌ,12,0,12,0,12,12,55996,11,ZZ-1,item_default_location
created,,increase,create,25613,91,91,155455,155455,×ネブリナ　スパークリング　７５０ｍｌ,12,0,12,0,12,12,55997,11,ZZ-1,item_default_location
created,,increase,create,25627,91,91,155569,155569,　ニコラ　フィアット　ロゼ　ファースト　ブルーム　オブ　サクラ　７５０ｍｌ,12,0,12,0,12,12,55998,11,ZZ-1,item_default_location
updated,,decrease,decrease,29498,91,91,131427,131427,　越ノ忍　ブレンデッド　黒　７００ｍｌ,14,0,14,26,-12,12,29363|55080,,,
created,,increase,create,29508,91,91,131530,131530,　御岳蒸留所　日置　Ｈｉｏｋｉ　１．８Ｌ瓶,12,0,12,0,12,12,55999,11,ZZ-1,item_default_location
created,,increase,create,29560,91,91,156639,156639,　シャプティエ　コートデュローヌ　ルージュ　ペルルーシュ　７５０ｍｌ,12,0,12,0,12,12,56000,327,Z-0-0,z00_fallback
updated,,decrease,decrease,31567,91,91,132210,132210,　アードベッグ１０年　７００ｍｌ,0,0,0,12,-12,12,31415|53598,,,
created,,increase,create,31606,91,91,156889,156889,　アルベールビショー　ブルゴーニュシャルドネ　ＶＶ　７５０ｍｌ,12,0,12,0,12,12,56001,11,ZZ-1,item_default_location
updated,,decrease,decrease,35635,91,91,142677,142677,　ＯＵＲ　ＢＲＥＷＩＮＧ　ホッピー・アワー３６５ｍｌ缶,-36,0,0,12,-12,12,35455,,,
created,,increase,create,37369,91,91,112411,112411,　小浜酒造純米わかさ７２０ｍｌ,12,0,12,0,12,12,56002,11,ZZ-1,item_default_location
updated,,decrease,decrease,37385,91,91,142792,142792,　ＯＵＲ　ＢＲＥＷＩＮＧ　うちうらレモンエール　缶３６５ｍｌ,918,0,918,930,-12,12,37140,,,
created,,increase,create,38995,91,91,159131,159131,　ドメーヌ　ラ　ガルレ　フェランダ　７５０ｍｌ,12,0,12,0,12,12,56003,11,ZZ-1,item_default_location
created,,increase,create,38997,91,91,159137,159137,　シャトー　ダイギルケール　７５０ｍｌ,12,0,12,0,12,12,56004,11,ZZ-1,item_default_location
created,,increase,create,40716,91,91,231511,231511,　直源　丸庄印　醤油１．８Ｌペット,12,0,12,0,12,12,56005,11,ZZ-1,item_default_location
updated,,decrease,decrease,42405,91,91,113827,113827,　北鹿　華匠　生もと仕込１．８Ｌ,82,0,82,94,-12,12,42097,,,
updated,,decrease,decrease,42447,91,91,116036,116036,　清酒正宗純米酒パック２Ｌ,60,0,60,72,-12,12,42135,,,
created,,increase,create,42490,91,91,151268,151268,　白山ワイン　梅スパークリング　７５０ｍｌ,12,0,12,0,12,12,56006,11,ZZ-1,item_default_location
created,,increase,create,42494,91,91,151361,151361,　能登ワイン　ヤマソーヴィニヨン　７２０ｍｌ,12,0,12,0,12,12,56007,327,Z-0-0,z00_fallback
created,,increase,create,42496,91,91,151370,151370,　能登ワイン　ヤマソービニヨン　３６０ｍｌ,12,0,12,0,12,12,56008,327,Z-0-0,z00_fallback
updated,,decrease,decrease,46043,91,91,119456,119456,　福千歳　鯖純米３００ｍｌ,36,12,24,36,-12,12,45670,,,
created,,increase,create,46084,91,91,119731,119731,　雲乃井　純米大吟醸　瑞雲７２０ｍｌ,12,0,12,0,12,12,56009,327,Z-0-0,z00_fallback
created,,increase,create,46132,91,91,152512,152512,　レニャー　シャブリ　サンピエール　７５０ｍｌ,12,0,12,0,12,12,56010,11,ZZ-1,item_default_location
updated,,decrease,decrease,46193,91,91,171971,171971,　若狭三方ビバレッジ　レモングラス梅酒５００ｍｌ,23,6,17,29,-12,12,45793,,,
updated,,decrease,decrease,48335,91,91,181001,181001,　ダルマ本みりんペット１．８Ｌ,61,2,59,71,-12,12,47912,,,
created,,increase,create,50416,91,91,153744,153744,　デロー　レゼルヴ　赤　７５０ｍｌ,12,0,12,0,12,12,56011,11,ZZ-1,item_default_location
created,,increase,create,51470,91,91,171880,171880,　梵　ゆずリキュール５００ｍｌ,12,0,12,0,12,12,56012,327,Z-0-0,z00_fallback
created,,increase,create,51493,91,91,212087,212087,　大塚　ポカリスエット　イオンウォーター９００ｍｌ,12,0,12,0,12,12,56013,327,Z-0-0,z00_fallback
created,,increase,create,51541,91,91,181021,181021,　宝　本みりん　ペット　１Ｌ,12,0,12,0,12,12,56014,327,Z-0-0,z00_fallback
created,,increase,create,52094,91,91,119333,119333,　梵　艶　純米大吟醸７２０ｍｌ,12,0,12,0,12,12,56015,327,Z-0-0,z00_fallback
created,,increase,create,25630,91,91,155586,155586,　ベルエポック　’１６　７５０ｍｌ,11,0,11,0,11,11,56016,11,ZZ-1,item_default_location
updated,,decrease,decrease,37425,91,91,143128,143128,　サッポロ生樽２０Ｌ,95,10,85,96,-11,11,37176,,,
created,,increase,create,38934,91,91,112785,112785,　游　芳醇超辛口　番外山田錦７２０ｍｌ（白龍）,11,0,11,0,11,11,56017,11,ZZ-1,item_default_location
created,,increase,create,38978,91,91,159013,159013,　プレミオ　モンテプルチアーノ　ダブルッツォ　７５０ｍｌ,11,0,11,0,11,11,56018,11,ZZ-1,item_default_location
created,,increase,create,44272,91,91,151688,151688,　マンズワイン　酵母の泡　甲州　３６０ｍｌ,11,0,11,0,11,11,56019,327,Z-0-0,z00_fallback
created,,increase,create,48246,91,91,152876,152876,　ウィリアムフェーブル　シャブリ　３７５ｍｌ,11,0,11,0,11,11,56020,11,ZZ-1,item_default_location
created,,increase,create,23676,91,91,155110,155110,　マルティーニ　アスティ　７５０ｍｌ,10,0,10,0,10,10,56021,11,ZZ-1,item_default_location
updated,,decrease,decrease,25504,91,91,123249,123249,　２５°薩摩魂１．８Ｌ（芋）,76,0,76,86,-10,10,25425,,,
created,,increase,create,25535,91,91,123390,123390,　２５°田苑　金ラベル９００ｍｌ（麦）,10,0,10,0,10,10,56022,11,ZZ-1,item_default_location
created,,increase,create,25610,91,91,155434,155434,　マム　グラン　コルドン　ロゼ７５０ｍｌ,10,0,10,0,10,10,56023,11,ZZ-1,item_default_location
created,,increase,create,25634,91,91,155621,155621,　ランソン　ホワイトラベル　セック　７５０ｍｌ,10,0,10,0,10,10,56024,11,ZZ-1,item_default_location
created,,increase,create,25639,91,91,155650,155650,　ボッテガ　ゴールド７５０ｍｌ,10,0,10,0,10,10,56025,11,ZZ-1,item_default_location
updated,,decrease,decrease,27411,91,91,123939,123939,　２５°樽熟成つるつるいっぱい７２０ｍｌ（麦）,11,0,11,21,-10,10,27294,,,
created,,increase,create,29563,91,91,156663,156663,　ＬＬ　シャブリ　ラ　シャンフルーフ　３７５ｍｌ,10,0,10,0,10,10,56026,11,ZZ-1,item_default_location
updated,,increase,update,33633,91,91,141039,141039,　サッポロ　黒ラベル　小瓶３３４ｍｌ,329,0,329,319,10,10,33465,2730,D-05-101,existing_initial_lot
created,,increase,create,33676,91,91,157557,157557,　コートデュローヌルージュ　ルプティアンデソン　７５０ｍｌ,10,0,10,0,10,10,56027,11,ZZ-1,item_default_location
created,,increase,create,35572,91,91,111218,111218,　菊正宗上撰生貯蔵酒３００ｍｌ（段ボ－ル）,10,0,10,0,10,10,56028,11,ZZ-1,item_default_location
updated,,decrease,decrease,37418,91,91,143115,143115,　アサヒ　樽生　生ビール１０Ｌ,16,1,15,25,-10,10,55067,,,
updated,,decrease,decrease,38937,91,91,143166,143166,　キリン　一番搾り　生樽７Ｌ　,142,8,134,144,-10,10,38676,,,
created,,increase,create,38996,91,91,159132,159132,　シャトー　ブリュンデスパーニュ　エリタージュ　７５０ｍｌ,10,0,10,0,10,10,56029,11,ZZ-1,item_default_location
created,,increase,create,39023,91,91,223506,223506,　伊藤園　ワンポット緑茶　ティーバック３０Ｐ,10,0,10,0,10,10,56030,327,Z-0-0,z00_fallback
updated,,increase,update,40742,91,91,241037,241037,　ＭＹ　レモン７２０ｍｌ,42,3,39,29,10,10,40436,544,B-07-201,existing_initial_lot
updated,,decrease,decrease,42526,91,91,171193,171193,　アサヒ　樽ハイ倶楽部　プレーン　１０Ｌ,113,6,107,117,-10,10,42198,,,
created,,increase,create,44365,91,91,171757,171757,　富久駒　一筆啓上　梅の酒５００ｍｌ（クリアケース入）,10,0,10,0,10,10,56031,11,ZZ-1,item_default_location
updated,,decrease,decrease,50494,91,91,286852,286852,　ヤマナカ　宮城県産　殻つき牡蠣１Ｋｇ,80,0,80,90,-10,10,50051,,,
created,,increase,create,23594,91,91,122898,122898,×２５°長期調和熟成麦焼酎　千年華７２０ｍｌ,9,0,9,0,9,9,56032,11,ZZ-1,item_default_location
created,,increase,create,23714,91,91,155271,155271,　サントリーポンパドール　マスカット３７５ｍｌ,9,0,9,0,9,9,56033,11,ZZ-1,item_default_location
created,,increase,create,25620,91,91,155499,155499,　ニコラフィアット　ヴィンテージ　ブランドブラン　７５０ｍｌ,9,0,9,0,9,9,56034,11,ZZ-1,item_default_location
created,,increase,create,27518,91,91,210591,210591,　ドーバー　ビアリッツレモン瓶７００ｍｌ,9,0,9,0,9,9,56035,11,ZZ-1,item_default_location
created,,increase,create,29517,91,91,132022,132022,　メーカーズマーク　１Ｌ,9,0,9,0,9,9,56036,11,ZZ-1,item_default_location
created,,increase,create,29525,91,91,132067,132067,　ジョニーウォーカー　ブロンド　７００ｍｌ,9,0,9,0,9,9,56037,327,Z-0-0,z00_fallback
updated,,increase,update,33657,91,91,157323,157323,　バルディビエソ　シャルドネ　３７５ｍｌ,9,0,9,0,9,9,33488,2321,I-15-412,existing_initial_lot
created,,increase,create,35662,91,91,157956,157956,　パラ　ヒメネス　カベルネソーヴィニヨン　オーガニック,9,0,9,0,9,9,56038,11,ZZ-1,item_default_location
updated,,decrease,decrease,37371,91,91,112417,112417,　花垣純米大吟醸７２０ｍｌ,-3,6,0,9,-9,9,37130,,,
updated,,decrease,decrease,38936,91,91,112789,112789,　花垣生貯蔵酒（本醸造）３００ｍｌ,32,3,29,38,-9,9,38675|52192,,,
updated,,increase,update,38940,91,91,143209,143209,　キリン　一番搾り生３ＬＰＥＴ　,443,17,426,417,9,9,38679,351,AC-1-02K,existing_initial_lot
created,,increase,create,40613,91,91,161027,161027,　サントリー　ドライジンエクストラ　７２０ｍｌ,9,0,9,0,9,9,56039,11,ZZ-1,item_default_location
created,,increase,create,40726,91,91,231629,231629,　キッコーマン　ステーキしょうゆ　トリュフ風味５７０ｇ,9,0,9,0,9,9,56040,11,ZZ-1,item_default_location
updated,,decrease,decrease,48209,91,91,122051,122051,○２５°いいちこ（麦）シルエット７２０ｍｌ,222,0,222,231,-9,9,47801,,,
created,,increase,create,48272,91,91,172164,172164,　ソウルマッコリ　ペットボトル　７５０ｍｌ,9,0,9,0,9,9,56041,11,ZZ-1,item_default_location
updated,,decrease,decrease,25542,91,91,123434,123434,　２５°限定　紫の赤兎馬１．８Ｌ（芋）,38,0,38,46,-8,8,25459,,,
updated,,decrease,decrease,27443,91,91,131168,131168,　サントリー　響　ブレンダーズチョイス　７００ｍｌ,48,0,48,56,-8,8,27325,,,
updated,,decrease,decrease,27457,91,91,131273,131273,　ニッカ　竹鶴　ピュアモルト（新）　７００ｍｌ,10,0,10,18,-8,8,27338,,,
created,,increase,create,27470,91,91,155783,155783,　メゾンマム　ＲＳＲＶ　ブランドブラン　２０１５　７５０ｍｌ,8,0,8,0,8,8,56042,11,ZZ-1,item_default_location
created,,increase,create,29622,91,91,211331,211331,　メルシャン　スパークリング　アルコールゼロ　白３６０ｍｌ,8,0,8,0,8,8,56043,839,E-04-316,item_default_location
updated,,increase,update,35591,91,91,112030,112030,　永平寺白龍　純米生貯造酒３００ｍｌ,8,0,8,0,8,8,35412,1539,G-07-402,existing_initial_lot
created,,increase,create,37372,91,91,112418,112418,　雲乃井　純米吟醸　東雲７２０ｍｌ,8,0,8,0,8,8,56044,11,ZZ-1,item_default_location
updated,,decrease,decrease,40537,91,91,112887,112887,　梵純粋３００ｍｌ,187,65,122,130,-8,8,55092,,,
created,,increase,create,42390,91,91,113588,113588,　手取川　本流１．８Ｌ　※石川県内限定,8,0,8,0,8,8,56045,327,Z-0-0,z00_fallback
updated,,decrease,decrease,42446,91,91,116019,116019,　旬三昧　旨口の酒パック３Ｌ,143,4,139,147,-8,8,42134,,,
created,,increase,create,42483,91,91,151231,151231,　白山ワイナリー　梅ワイン　５００ｍｌ,8,0,8,0,8,8,56046,11,ZZ-1,item_default_location
updated,,increase,update,42513,91,91,171145,171145,　一本義　吟香梅　般若刀　１５０ｍｌ,8,0,8,0,8,8,42185,2495,Q-00-000,existing_initial_lot
created,,increase,create,46086,91,91,119738,119738,　花垣　純米大吟醸　廻めぐり７２０ｍｌ,8,0,8,0,8,8,56047,11,ZZ-1,item_default_location
created,,increase,create,48170,91,91,121077,121077,　２５°サッポロ焼酎　北極星４Ｌ,8,0,8,0,8,8,56048,11,ZZ-1,item_default_location
updated,,decrease,decrease,51609,91,91,112888,112888,　黒龍　大吟醸７２０ｍｌ,-42,0,0,8,-8,8,51398,,,
created,,increase,create,51732,91,91,184036,184036,　スミノフアイス　ピンクグレープフルーツ２７５ｍｌ,8,0,8,0,8,8,56049,327,Z-0-0,z00_fallback
created,,increase,create,21667,91,91,153883,153883,　ミシオネス　カベルネソービニヨン　７５０ｍｌ,7,0,7,0,7,7,56050,11,ZZ-1,item_default_location
created,,increase,create,21680,91,91,154037,154037,×チンザノ　ドライ　１Ｌ,7,0,7,0,7,7,56051,11,ZZ-1,item_default_location
created,,increase,create,21714,91,91,154599,154599,　テール　デトワール　キュヴェ　ギョタク　７５０ｍｌ,7,0,7,0,7,7,56052,11,ZZ-1,item_default_location
created,,increase,create,25553,91,91,123485,123485,　２５°白鶴　本格麦焼酎　千夜一酔７２０ｍｌ,7,0,7,0,7,7,56053,11,ZZ-1,item_default_location
created,,increase,create,25622,91,91,155510,155510,　ニコラフィアット　エクスクルーシブ　ブリュットロゼ　７５０ｍｌ,7,0,7,0,7,7,56054,11,ZZ-1,item_default_location
created,,increase,create,25628,91,91,155571,155571,　マルティーニ　ブリュット　３７５ｍｌ,7,0,7,0,7,7,56055,11,ZZ-1,item_default_location
created,,increase,create,25641,91,91,155661,155661,　グランクルタージュ　グランキュヴェ　ブランドブラン　７５０ｍｌ,7,0,7,0,7,7,56056,327,Z-0-0,z00_fallback
created,,increase,create,27493,91,91,156122,156122,　フォルタン　シャルドネ　７５０ｍｌ,7,0,7,0,7,7,56057,11,ZZ-1,item_default_location
updated,,decrease,decrease,27504,91,91,156273,156273,　コノスル　シャルドネ　７５０ｍｌ,31,0,31,38,-7,7,27375,,,
created,,increase,create,29575,91,91,156748,156748,×コニェット　ミュスカデセーヴルエメーヌ　７５０ｍｌ,7,0,7,0,7,7,56058,11,ZZ-1,item_default_location
created,,increase,create,31609,91,91,156930,156930,　ブシャールＰ＆Ｆ　コルトンシャルルマーニュ　’２１　７５０ｍｌ,7,0,7,0,7,7,56059,11,ZZ-1,item_default_location
updated,,decrease,decrease,33660,91,91,157338,157338,　コノスル　ピノノワール　２０バレル　７５０ｍｌ,0,0,0,7,-7,7,33490,,,
updated,,decrease,decrease,35599,91,91,112098,112098,　花垣純米　超辛口１．８Ｌ,1,3,0,7,-7,7,35420,,,
updated,,decrease,decrease,35613,91,91,141264,141264,　越の磯　いちほまれエール３３０ｍｌ,241,0,241,248,-7,7,35434,,,
created,,increase,create,35663,91,91,157957,157957,　テタンジェ　ブリュットレゼルヴ　３７５ｍｌ,7,0,7,0,7,7,56060,11,ZZ-1,item_default_location
updated,,increase,update,38904,91,91,112601,112601,　一本義　辛口クラシック７２０ｍｌ（旧金印）,77,24,53,46,7,7,38646,608,C-01-206,existing_initial_lot
created,,increase,create,40533,91,91,112842,112842,　一乃谷山廃仕込み特別純米７２０ｍｌ,7,0,7,0,7,7,56061,11,ZZ-1,item_default_location
updated,,increase,update,40544,91,91,112966,112966,　永平寺白龍　ドラゴンウォーター７２０ｍｌ,7,0,7,0,7,7,40261,1565,G-08-401,existing_initial_lot
created,,increase,create,40664,91,91,170000,170000,"部システム １７０ ",7,0,7,0,7,7,56062,327,Z-0-0,z00_fallback
